Generacion,k,e,aa,da,af,df,puntos
0,11,3,11,3,3,7,59
0,101,2,10,8,3,4,55
0,1,4,16,3,3,9,53
0,33,3,9,19,1,4,53
0,21,2,10,3,1,2,52
0,39,3,5,13,3,10,47
0,66,4,20,7,9,10,45
0,11,2,8,3,9,4,42
0,27,1,16,16,7,10,42
0,76,4,20,10,4,9,40
0,51,3,4,16,7,1,36
0,1,3,12,10,7,2,33
0,52,3,3,12,7,9,32
0,61,1,1,9,7,2,28
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,12
1,101,2,10,8,3,4,57
1,11,3,11,3,3,7,51
1,33,3,9,19,1,4,47
1,1,4,16,3,3,9,45
1,6,3,13,3,3,7,44
1,78,2,2,11,2,4,42
1,57,2,9,15,1,4,42
1,4,3,14,3,3,8,41
1,31,3,14,4,4,7,34
1,44,3,13,5,3,6,33
1,54,2,10,5,4,5,32
1,65,2,10,6,3,5,31
1,18,3,10,8,2,6,29
1,9,3,14,7,2,7,29
1,10,3,13,7,2,7,29
1,77,3,9,12,1,5,28
2,11,3,11,3,3,7,56
2,33,3,9,19,1,4,54
2,1,4,16,3,3,9,53
2,6,3,13,3,3,10,50
2,27,3,9,14,1,4,48
2,101,2,10,8,3,4,45
2,60,2,10,5,3,5,44
2,7,3,12,3,1,7,41
2,18,3,10,8,2,6,39
2,21,3,11,13,1,5,33
2,26,3,14,4,3,7,31
2,33,3,14,4,3,7,31
2,50,2,10,5,3,4,30
2,64,2,9,13,1,4,27
2,65,2,9,13,1,4,27
2,18,3,12,11,1,6,27
3,33,3,9,19,1,4,56
3,11,3,11,3,3,7,53
3,1,4,16,3,3,9,50
3,9,3,11,3,3,8,49
3,6,3,13,3,3,7,47
3,8,3,12,3,3,5,40
3,6,3,13,3,3,10,39
3,2,3,15,3,3,9,39
3,21,3,10,12,1,6,37
3,2,3,14,3,3,9,37
3,25,3,10,14,1,5,35
3,19,3,10,11,2,5,35
3,9,3,14,7,2,7,33
3,45,3,10,8,2,5,28
3,7,2,12,3,3,10,22
3,15,3,12,10,2,6,20
4,33,3,9,19,1,4,62
4,27,3,9,14,1,4,60
4,27,3,9,15,1,5,60
4,11,3,11,3,3,7,44
4,1,4,16,3,3,9,44
4,8,3,12,3,3,7,44
4,9,3,11,3,3,7,44
4,9,3,11,3,3,8,42
4,26,3,9,14,1,5,40
4,25,3,10,15,1,5,40
4,4,3,13,3,3,8,37
