Generacion,k,e,aa,da,af,df,puntos
0,11,3,11,3,3,7,59
0,101,2,10,8,3,4,55
0,1,4,16,3,3,9,53
0,33,3,9,19,1,4,53
0,21,2,10,3,1,2,52
0,39,3,5,13,3,10,47
0,66,4,20,7,9,10,45
0,11,2,8,3,9,4,42
0,27,1,16,16,7,10,42
0,76,4,20,10,4,9,40
0,51,3,4,16,7,1,36
0,1,3,12,10,7,2,33
0,52,3,3,12,7,9,32
0,61,1,1,9,7,2,28
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,12
1,11,3,11,3,3,7,56
1,101,2,10,8,3,4,54
1,54,4,16,3,3,9,53
1,1,3,16,3,3,9,50
1,101,2,19,3,3,4,49
1,1,3,16,13,3,9,49
1,66,4,20,7,3,7,46
1,101,2,10,3,3,4,42
1,21,2,2,3,3,4,38
1,1,4,11,3,4,7,38
1,39,3,5,11,3,10,37
1,11,3,20,3,9,7,37
1,21,2,10,8,3,2,36
1,39,3,5,13,3,10,25
1,21,2,10,12,1,2,20
1,39,3,5,3,10,10,19
2,101,2,19,3,3,4,62
2,11,3,11,3,3,7,60
2,1,3,16,3,3,9,58
2,66,3,20,3,9,9,56
2,101,2,10,8,3,4,53
2,101,2,10,8,3,4,53
2,66,4,20,7,3,7,52
2,101,2,15,8,3,7,51
2,1,3,16,13,3,9,47
2,1,2,7,11,3,9,38
2,101,2,10,13,3,9,34
2,101,2,16,3,3,9,26
2,101,2,19,3,3,9,21
2,101,2,19,3,3,9,21
2,1,2,19,1,3,4,20
2,101,3,11,0,3,4,13
3,11,3,11,3,3,7,60
3,66,3,19,3,9,9,55
3,101,2,19,3,3,4,51
3,101,3,11,16,3,7,49
3,1,3,16,3,9,9,48
3,66,2,10,8,3,4,46
3,101,2,10,8,3,4,46
3,66,2,20,8,3,4,43
3,101,4,10,7,1,7,42
3,101,2,7,8,3,9,41
3,1,3,16,9,3,9,40
3,11,3,19,3,3,7,40
3,101,3,19,3,3,4,37
3,101,2,10,3,3,9,35
3,66,2,10,3,3,9,35
3,79,3,16,0,3,9,6
4,66,3,19,3,9,9,70
4,11,3,11,3,3,7,66
4,1,3,16,3,9,9,58
4,1,3,16,3,9,9,58
4,101,3,11,16,3,7,57
4,58,3,11,3,5,7,53
4,11,2,19,3,3,4,50
4,101,2,12,16,3,7,48
4,101,2,10,3,3,4,48
4,66,2,10,8,3,4,45
4,101,3,19,3,3,4,44
