Generacion,k,e,aa,da,af,df,puntos
0,101,2,10,8,3,4,26
0,11,3,11,3,3,7,26
0,21,2,10,3,1,2,21
0,51,3,4,16,7,1,16
0,66,4,20,7,9,10,12
0,39,3,5,13,3,10,10
0,76,4,20,10,4,9,10
0,1,3,12,10,7,2,9
0,27,1,16,16,7,10,9
0,1,4,16,3,3,9,7
0,33,3,9,19,1,4,7
0,52,3,3,12,7,9,5
0,61,1,1,9,7,2,4
0,11,2,8,3,9,4,3
0,9,1,15,10,8,7,3
0,90,1,17,14,5,0,0
1,51,3,11,3,3,7,28
1,21,2,11,3,1,2,24
1,101,2,10,8,3,4,21
1,51,3,4,3,7,1,18
1,51,3,4,3,7,1,12
1,11,3,11,3,3,7,12
1,101,2,2,8,3,2,10
1,21,2,10,3,1,2,9
1,101,3,10,8,3,4,9
1,11,3,11,2,3,7,8
1,51,3,4,16,7,1,7
1,101,3,10,16,3,4,7
1,51,3,4,16,7,1,4
1,101,2,10,8,1,2,3
1,51,3,10,3,7,2,3
1,21,3,10,3,0,2,1
2,51,3,11,3,3,7,24
2,51,2,4,3,1,1,22
2,21,2,11,3,1,2,21
2,51,3,4,3,7,1,19
2,51,3,10,7,7,1,9
2,101,2,10,8,3,4,9
2,51,3,11,3,7,1,9
2,21,2,10,8,1,9,9
2,51,3,4,3,3,1,8
2,51,3,4,3,7,1,8
2,51,3,4,3,7,1,8
2,51,2,11,3,3,7,7
2,101,2,11,8,3,4,6
2,21,2,11,3,1,1,6
2,101,2,11,8,3,4,6
2,51,2,11,3,3,7,1
3,51,3,11,3,7,7,27
3,21,2,11,3,1,2,24
3,21,2,11,3,1,2,18
3,51,3,11,3,3,7,18
3,54,3,11,3,3,7,12
3,51,3,11,3,3,7,12
3,51,2,4,3,7,2,10
3,51,2,4,3,1,1,10
3,51,2,4,3,1,1,9
3,51,2,4,3,1,1,9
3,51,3,11,3,3,6,7
3,51,3,4,3,7,1,6
3,51,3,4,3,7,1,6
3,51,3,4,3,7,1,4
