Generacion,k,e,aa,da,af,df,puntos
0,11,3,11,3,3,7,59
0,101,2,10,8,3,4,55
0,1,4,16,3,3,9,53
0,33,3,9,19,1,4,53
0,21,2,10,3,1,2,52
0,39,3,5,13,3,10,47
0,66,4,20,7,9,10,45
0,11,2,8,3,9,4,42
0,27,1,16,16,7,10,42
0,76,4,20,10,4,9,40
0,51,3,4,16,7,1,36
0,1,3,12,10,7,2,33
0,52,3,3,12,7,9,32
0,61,1,1,9,7,2,28
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,12
1,101,2,10,8,3,4,52
1,11,3,11,3,3,7,50
1,39,3,5,13,3,10,50
1,39,3,5,13,3,10,50
1,5,3,13,3,3,8,46
1,62,2,9,14,1,4,42
1,3,3,14,3,3,8,42
1,53,2,9,15,1,4,42
1,21,2,10,3,1,2,40
1,21,2,10,3,1,2,40
1,4,3,14,3,3,10,39
1,63,3,15,5,5,6,32
1,66,2,9,13,1,4,29
1,7,3,12,6,3,7,29
1,32,2,12,4,3,4,27
1,69,2,3,13,2,4,23
2,4,3,13,3,3,8,53
2,33,2,12,4,3,6,52
2,19,2,12,4,3,6,52
2,11,3,11,3,3,7,50
2,3,3,13,2,3,8,48
2,101,2,10,8,3,4,48
2,41,2,10,4,3,5,40
2,39,3,5,4,3,10,39
2,14,3,11,6,3,8,36
2,39,3,5,13,3,10,32
2,39,3,5,13,3,10,32
2,39,3,5,13,3,10,32
2,46,2,10,11,1,5,30
2,98,3,9,7,3,8,30
2,66,2,10,6,3,5,26
2,36,2,11,9,1,5,22
3,4,3,13,3,3,8,78
3,6,3,12,2,3,7,76
3,33,2,12,4,3,6,64
3,30,2,10,3,3,5,63
3,7,3,11,3,3,9,55
3,50,2,11,5,3,5,54
3,78,2,10,6,3,4,40
3,16,2,11,3,3,6,33
3,19,2,11,3,3,6,33
3,16,2,11,3,3,6,33
3,24,2,11,3,3,6,33
3,19,2,10,3,3,6,33
3,6,3,12,3,3,2,32
3,10,2,12,3,3,7,31
3,15,2,12,3,3,6,30
3,5,1,12,2,3,7,22
4,4,3,13,3,3,8,66
4,6,3,11,2,3,8,58
4,44,3,12,3,3,6,58
4,6,3,12,2,3,7,57
4,66,3,10,5,3,4,56
4,4,3,12,12,3,8,55
4,43,2,11,4,3,5,43
4,43,2,11,4,3,5,43
4,43,2,10,3,3,4,42
4,54,2,10,4,3,4,41
4,6,3,11,2,3,10,34
