Generacion,k,e,aa,da,af,df,puntos
0,101,2,10,8,3,4,26
0,11,3,11,3,3,7,26
0,21,2,10,3,1,2,21
0,51,3,4,16,7,1,16
0,66,4,20,7,9,10,12
0,39,3,5,13,3,10,10
0,76,4,20,10,4,9,10
0,1,3,12,10,7,2,9
0,27,1,16,16,7,10,9
0,1,4,16,3,3,9,7
0,33,3,9,19,1,4,7
0,52,3,3,12,7,9,5
0,61,1,1,9,7,2,4
0,11,2,8,3,9,4,3
0,9,1,15,10,8,7,3
0,90,1,17,14,5,0,0
1,11,3,11,3,3,10,31
1,76,4,5,10,3,4,21
1,76,3,20,16,7,1,19
1,101,2,10,8,3,4,17
1,11,3,11,3,3,7,13
1,51,4,20,7,9,10,10
1,21,2,10,3,1,2,9
1,11,4,11,3,3,7,8
1,39,3,11,3,3,7,8
1,51,4,20,10,7,1,7
1,21,2,10,3,1,2,6
1,66,3,4,7,9,1,6
1,39,3,20,11,3,10,5
1,101,2,10,8,3,4,5
1,101,2,10,8,3,4,5
1,11,1,20,3,9,10,0
2,11,3,11,3,3,10,23
2,11,3,11,3,3,7,21
2,101,2,10,8,3,4,20
2,31,4,20,8,9,10,18
2,76,3,20,16,7,1,12
2,51,4,11,3,3,10,10
2,11,2,10,17,1,3,10
2,11,3,5,3,3,7,8
2,76,4,5,8,3,4,8
2,11,3,11,3,1,2,7
2,11,3,0,3,3,10,7
2,51,2,10,1,3,4,6
2,76,4,5,10,3,4,5
2,21,2,10,3,3,2,5
2,76,3,20,16,2,1,5
2,11,2,11,3,1,9,3
3,31,4,10,17,1,3,30
3,11,3,11,3,3,7,20
3,76,3,20,16,9,4,19
3,11,3,11,3,3,7,19
3,11,3,11,3,3,9,12
3,11,3,11,3,3,7,10
3,11,3,11,3,3,10,9
3,51,4,20,16,3,10,9
3,51,4,11,8,9,10,7
3,51,4,11,3,3,10,7
3,11,3,11,3,3,10,6
3,11,2,10,17,1,3,6
3,11,2,10,5,3,4,6
3,51,3,20,3,7,10,3
