Generacion,k,e,aa,da,af,df,puntos
0,101,2,10,8,3,4,26
0,11,3,11,3,3,7,26
0,21,2,10,3,1,2,21
0,51,3,4,16,7,1,16
0,66,4,20,7,9,10,12
0,39,3,5,13,3,10,10
0,76,4,20,10,4,9,10
0,1,3,12,10,7,2,9
0,27,1,16,16,7,10,9
0,1,4,16,3,3,9,7
0,33,3,9,19,1,4,7
0,52,3,3,12,7,9,5
0,61,1,1,9,7,2,4
0,11,2,8,3,9,4,3
0,9,1,15,10,8,7,3
0,90,1,17,14,5,0,0
1,81,2,10,4,10,5,26
1,11,3,11,3,3,7,24
1,38,2,13,4,4,5,19
1,101,2,10,8,3,4,18
1,77,2,10,6,3,4,10
1,5,2,14,4,4,7,10
1,66,4,20,7,3,10,8
1,47,3,4,15,5,3,8
1,16,2,8,9,3,6,7
1,47,3,4,15,5,3,6
1,65,2,7,10,3,7,6
1,66,4,20,7,4,10,5
1,65,3,12,12,5,8,5
1,50,3,15,5,2,5,5
1,59,3,9,13,5,3,5
1,54,3,16,7,2,6,3
2,89,2,13,7,3,3,27
2,56,2,11,4,6,5,24
2,91,2,12,15,3,5,21
2,48,4,11,5,3,6,19
2,66,4,20,7,3,10,13
2,81,2,10,4,10,5,11
2,57,3,17,6,3,8,11
2,56,2,11,6,3,5,9
2,11,3,11,3,3,7,8
2,78,1,10,5,5,4,7
2,79,1,10,4,6,4,6
2,38,2,12,5,3,5,6
2,66,4,20,7,3,2,5
2,68,2,10,4,8,1,3
2,42,2,10,3,6,6,2
2,36,2,10,3,5,6,1
3,89,2,13,7,3,3,30
3,66,2,10,4,7,5,25
3,91,2,12,15,3,5,21
3,63,3,19,6,3,9,17
3,60,4,17,6,3,8,13
3,77,2,6,6,3,4,10
3,81,2,14,6,3,9,7
3,91,2,12,15,3,5,7
3,72,2,15,6,3,9,7
3,64,2,10,10,7,10,6
3,74,2,12,5,4,3,6
3,60,3,18,6,3,7,6
3,56,2,11,4,6,5,5
3,54,4,14,5,8,7,5
