Generacion,k,e,aa,da,af,df,puntos
0,101,2,10,8,3,4,26
0,11,3,11,3,3,7,26
0,21,2,10,3,1,2,21
0,51,3,4,16,7,1,16
0,66,4,20,7,9,10,12
0,39,3,5,13,3,10,10
0,76,4,20,10,4,9,10
0,1,3,12,10,7,2,9
0,27,1,16,16,7,10,9
0,1,4,16,3,3,9,7
0,33,3,9,19,1,4,7
0,52,3,3,12,7,9,5
0,61,1,1,9,7,2,4
0,11,2,8,3,9,4,3
0,9,1,15,10,8,7,3
0,90,1,17,14,5,0,0
1,101,2,10,8,3,4,30
1,11,3,11,3,3,7,26
1,37,2,6,10,4,4,20
1,23,3,8,7,4,5,16
1,75,2,10,6,2,3,9
1,21,2,10,3,1,2,9
1,66,2,5,13,4,7,9
1,57,3,10,5,3,5,8
1,77,2,10,5,1,2,8
1,14,2,2,3,2,5,8
1,22,3,9,6,4,5,8
1,38,2,10,4,3,6,7
1,51,3,4,16,7,1,4
1,72,2,6,12,5,2,3
1,34,2,7,8,3,1,3
1,17,2,10,3,1,3,1
2,101,2,10,8,3,4,22
2,76,2,9,7,10,4,22
2,26,2,8,7,3,5,15
2,56,2,7,9,3,4,14
2,41,2,10,4,3,5,10
2,76,2,8,8,3,4,8
2,11,3,11,3,3,7,8
2,64,2,10,5,3,5,8
2,30,2,6,8,4,4,8
2,15,3,9,11,3,6,7
2,25,2,8,6,3,5,7
2,37,2,6,10,4,4,6
2,23,3,8,7,4,5,5
2,71,2,9,16,3,4,4
2,31,2,6,8,4,10,4
2,19,3,8,5,3,5,3
3,82,2,9,7,8,4,27
3,43,2,8,7,5,4,21
3,68,2,9,7,3,4,18
3,71,2,8,7,8,4,18
3,76,2,9,7,10,4,11
3,87,2,9,8,3,4,10
3,87,2,9,7,6,4,10
3,56,2,7,9,3,4,9
3,81,2,9,7,3,4,8
3,63,2,8,7,8,4,7
3,33,2,7,7,3,4,6
3,45,2,7,8,7,4,6
3,26,2,8,7,3,5,5
3,85,2,8,8,3,4,4
