Generacion,k,e,aa,da,af,df,puntos
0,11,3,11,3,3,7,59
0,101,2,10,8,3,4,55
0,1,4,16,3,3,9,53
0,33,3,9,19,1,4,53
0,21,2,10,3,1,2,52
0,39,3,5,13,3,10,47
0,66,4,20,7,9,10,45
0,11,2,8,3,9,4,42
0,27,1,16,16,7,10,42
0,76,4,20,10,4,9,40
0,51,3,4,16,7,1,36
0,1,3,12,10,7,2,33
0,52,3,3,12,7,9,32
0,61,1,1,9,7,2,28
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,12
1,1,3,11,3,3,9,62
1,101,2,10,8,9,4,61
1,11,3,11,3,3,7,51
1,11,3,11,3,3,7,51
1,101,2,10,8,3,4,47
1,101,2,10,8,3,4,47
1,1,4,16,3,3,9,42
1,39,3,5,13,4,10,40
1,101,3,11,8,3,4,38
1,33,3,9,3,1,4,37
1,39,2,10,3,3,2,37
1,21,2,10,3,1,2,36
1,42,2,10,3,1,2,36
1,101,2,20,7,4,7,30
1,66,1,20,7,3,10,30
1,11,3,11,3,10,9,29
2,101,2,10,8,9,4,61
2,101,2,10,8,9,4,61
2,1,3,11,3,3,9,54
2,1,3,11,3,3,9,54
2,11,3,11,3,3,9,54
2,101,3,11,3,3,7,53
2,72,3,11,3,3,7,53
2,101,2,10,8,9,7,47
2,101,2,11,3,3,4,41
2,101,2,16,8,3,9,38
2,11,4,16,3,3,7,38
2,101,2,10,8,3,7,33
2,101,2,10,8,3,4,32
2,101,2,10,8,3,4,32
2,101,2,11,3,3,7,16
2,101,1,10,8,3,4,12
3,101,2,10,8,9,4,53
3,101,2,10,8,9,4,53
3,54,2,10,8,9,4,53
3,101,2,10,8,9,4,53
3,101,2,10,8,9,4,53
3,101,2,10,8,9,9,43
3,72,3,11,3,3,7,42
3,101,2,10,3,9,4,42
3,101,3,11,3,3,7,42
3,101,3,11,3,3,7,42
3,101,3,11,3,3,7,42
3,101,2,11,3,9,6,34
3,1,3,11,3,3,9,30
3,1,3,11,3,3,9,30
3,1,3,11,3,3,9,30
3,1,3,11,3,3,9,30
4,101,2,10,8,9,4,50
4,101,2,10,8,9,4,50
4,40,2,10,8,9,4,50
4,34,2,10,8,9,4,50
4,101,2,10,8,9,4,50
4,54,2,10,8,9,4,50
4,55,2,12,8,9,4,50
4,101,2,10,8,9,4,50
4,101,2,10,8,9,4,50
4,101,2,10,8,9,4,50
4,101,2,10,8,9,4,50
