Generation #0
Puntaje: 65 [10, 2, 7, 6, 1, 5]
Puntaje: 65 [1, 3, 5, 3, 1, 3]
Puntaje: 62 [10, 2, 8, 6, 1, 6]
Puntaje: 62 [10, 2, 9, 6, 1, 7]
Puntaje: 62 [10, 2, 11, 6, 1, 9]
Puntaje: 48 [90, 1, 17, 14, 5, 0]
Puntaje: 47 [76, 4, 20, 10, 4, 9]
Puntaje: 45 [39, 3, 5, 13, 3, 10]
Puntaje: 43 [10, 2, 14, 6, 6, 2]
Puntaje: 41 [52, 3, 3, 12, 7, 9]
Puntaje: 30 [10, 1, 0, 3, 3, 6]
Puntaje: 28 [9, 1, 15, 10, 8, 7]
Puntaje: 27 [33, 3, 9, 19, 1, 4]
Puntaje: 18 [10, 1, 0, 1, 1, 8]
Puntaje: 18 [66, 4, 20, 7, 9, 10]
Puntaje: 15 [27, 1, 16, 16, 7, 10]
Generation #1
Puntaje: 61 [10, 2, 7, 6, 1, 5]
Puntaje: 61 [1, 3, 5, 3, 1, 3]
Puntaje: 61 [10, 2, 8, 6, 1, 6]
Puntaje: 61 [10, 2, 9, 6, 1, 7]
Puntaje: 61 [10, 2, 7, 6, 1, 5]
Puntaje: 61 [10, 2, 7, 6, 1, 5]
Puntaje: 61 [1, 2, 9, 6, 1, 7]
Puntaje: 61 [10, 2, 8, 6, 1, 6]
Puntaje: 55 [10, 3, 8, 3, 1, 6]
Puntaje: 43 [10, 2, 8, 16, 1, 6]
Puntaje: 30 [1, 2, 5, 3, 0, 3]
Puntaje: 27 [1, 3, 8, 6, 1, 3]
Puntaje: 24 [10, 3, 7, 6, 1, 4]
Puntaje: 18 [10, 2, 7, 6, 1, 8]
Puntaje: 13 [10, 2, 9, 2, 1, 7]
Puntaje: 11 [10, 2, 8, 6, 10, 6]
Generation #2
Puntaje: 59 [10, 2, 7, 6, 1, 5]
Puntaje: 59 [1, 3, 5, 3, 1, 3]
Puntaje: 59 [10, 2, 8, 6, 1, 6]
Puntaje: 59 [10, 2, 9, 6, 1, 7]
Puntaje: 59 [10, 2, 9, 6, 1, 7]
Puntaje: 59 [10, 2, 9, 6, 1, 7]
Puntaje: 59 [19, 2, 9, 6, 1, 7]
Puntaje: 56 [1, 3, 5, 6, 1, 3]
Puntaje: 53 [1, 2, 5, 6, 1, 3]
Puntaje: 45 [7, 3, 5, 18, 1, 3]
Puntaje: 29 [10, 1, 7, 6, 1, 5]
Puntaje: 28 [1, 2, 8, 6, 2, 6]
Puntaje: 28 [10, 2, 9, 6, 1, 5]
Puntaje: 26 [1, 3, 5, 3, 1, 7]
Puntaje: 18 [1, 2, 7, 3, 6, 1]
Puntaje: 3 [10, 2, 7, 0, 2, 5]
Generation #3
Puntaje: 57 [10, 2, 7, 6, 1, 5]
Puntaje: 57 [1, 3, 5, 3, 1, 3]
Puntaje: 57 [10, 2, 8, 6, 1, 6]
Puntaje: 57 [10, 2, 9, 6, 1, 7]
Puntaje: 57 [72, 2, 8, 6, 1, 6]
Puntaje: 57 [1, 3, 5, 3, 1, 3]
Puntaje: 57 [10, 2, 9, 6, 1, 7]
Puntaje: 57 [1, 3, 9, 6, 1, 7]
Puntaje: 36 [10, 2, 9, 12, 3, 7]
Puntaje: 36 [10, 2, 0, 6, 1, 6]
Puntaje: 24 [1, 2, 7, 6, 1, 3]
Puntaje: 23 [10, 2, 7, 6, 1, 6]
Puntaje: 23 [10, 2, 8, 6, 1, 7]
Puntaje: 21 [10, 2, 7, 6, 1, 2]
Puntaje: 20 [10, 3, 5, 17, 1, 6]
Puntaje: 16 [10, 2, 7, 3, 0, 5]
Generation #4
Puntaje: 77 [1, 3, 5, 7, 1, 3]
Puntaje: 58 [1, 3, 5, 3, 1, 3]
Puntaje: 58 [10, 2, 7, 6, 1, 5]
