Generation #0
Puntaje: 65 [10, 2, 7, 6, 1, 5]
Puntaje: 65 [1, 3, 5, 3, 1, 3]
Puntaje: 62 [10, 2, 8, 6, 1, 6]
Puntaje: 62 [10, 2, 9, 6, 1, 7]
Puntaje: 62 [10, 2, 11, 6, 1, 9]
Puntaje: 48 [90, 1, 17, 14, 5, 0]
Puntaje: 47 [76, 4, 20, 10, 4, 9]
Puntaje: 45 [39, 3, 5, 13, 3, 10]
Puntaje: 43 [10, 2, 14, 6, 6, 2]
Puntaje: 41 [52, 3, 3, 12, 7, 9]
Puntaje: 30 [10, 1, 0, 3, 3, 6]
Puntaje: 28 [9, 1, 15, 10, 8, 7]
Puntaje: 27 [33, 3, 9, 19, 1, 4]
Puntaje: 18 [10, 1, 0, 1, 1, 8]
Puntaje: 18 [66, 4, 20, 7, 9, 10]
Puntaje: 15 [27, 1, 16, 16, 7, 10]
Generation #1
Puntaje: 53 [10, 2, 7, 6, 1, 5]
Puntaje: 53 [1, 3, 5, 3, 1, 3]
Puntaje: 53 [10, 2, 8, 6, 1, 6]
Puntaje: 53 [10, 2, 9, 6, 1, 7]
Puntaje: 53 [4, 2, 5, 4, 1, 3]
Puntaje: 53 [10, 3, 7, 6, 1, 5]
Puntaje: 53 [10, 2, 7, 6, 1, 5]
Puntaje: 53 [10, 2, 7, 6, 1, 5]
Puntaje: 53 [77, 2, 8, 6, 1, 6]
Puntaje: 53 [6, 2, 6, 4, 1, 4]
Puntaje: 53 [10, 2, 8, 6, 1, 6]
Puntaje: 53 [10, 2, 8, 6, 1, 6]
Puntaje: 34 [3, 2, 2, 3, 1, 4]
Puntaje: 10 [6, 2, 7, 4, 1, 5]
Puntaje: 5 [5, 2, 6, 4, 4, 4]
Puntaje: 5 [7, 2, 7, 5, 4, 7]
Generation #2
Puntaje: 50 [10, 2, 7, 6, 1, 5]
Puntaje: 50 [1, 3, 5, 3, 1, 3]
Puntaje: 50 [10, 2, 8, 6, 1, 6]
Puntaje: 50 [10, 2, 9, 6, 1, 7]
Puntaje: 50 [5, 2, 6, 4, 1, 4]
Puntaje: 50 [10, 2, 7, 6, 1, 5]
Puntaje: 50 [10, 2, 7, 6, 1, 5]
Puntaje: 50 [10, 2, 8, 6, 1, 6]
Puntaje: 50 [10, 2, 8, 6, 1, 6]
Puntaje: 50 [7, 2, 7, 5, 1, 5]
Puntaje: 50 [4, 2, 6, 4, 1, 4]
Puntaje: 50 [10, 2, 8, 6, 1, 6]
Puntaje: 50 [10, 2, 8, 6, 1, 6]
Puntaje: 17 [4, 2, 5, 4, 1, 4]
Puntaje: 17 [5, 2, 6, 4, 1, 10]
Puntaje: 8 [3, 2, 5, 3, 1, 3]
Generation #3
Puntaje: 52 [10, 2, 7, 6, 1, 5]
Puntaje: 52 [1, 3, 5, 3, 1, 3]
Puntaje: 52 [10, 2, 8, 6, 1, 6]
Puntaje: 52 [10, 2, 9, 6, 1, 7]
Puntaje: 52 [45, 2, 6, 4, 1, 4]
Puntaje: 52 [10, 2, 7, 6, 1, 5]
Puntaje: 52 [10, 2, 7, 6, 1, 5]
Puntaje: 52 [7, 2, 7, 5, 1, 5]
Puntaje: 52 [6, 2, 6, 4, 1, 4]
Puntaje: 52 [4, 2, 6, 4, 1, 4]
Puntaje: 52 [10, 2, 8, 6, 1, 6]
Puntaje: 52 [10, 2, 8, 6, 1, 6]
Puntaje: 43 [6, 2, 6, 11, 1, 4]
Puntaje: 18 [10, 2, 7, 6, 1, 10]
Puntaje: 15 [10, 2, 8, 6, 1, 5]
Puntaje: 7 [3, 2, 6, 3, 1, 4]
Generation #4
Puntaje: 60 [10, 2, 7, 6, 1, 5]
Puntaje: 60 [1, 3, 5, 3, 1, 3]
Puntaje: 60 [4, 2, 5, 4, 1, 3]
