Generation #0
Puntaje: 65 [10, 2, 7, 6, 1, 5]
Puntaje: 65 [1, 3, 5, 3, 1, 3]
Puntaje: 62 [10, 2, 8, 6, 1, 6]
Puntaje: 62 [10, 2, 9, 6, 1, 7]
Puntaje: 62 [10, 2, 11, 6, 1, 9]
Puntaje: 48 [90, 1, 17, 14, 5, 0]
Puntaje: 47 [76, 4, 20, 10, 4, 9]
Puntaje: 45 [39, 3, 5, 13, 3, 10]
Puntaje: 43 [10, 2, 14, 6, 6, 2]
Puntaje: 41 [52, 3, 3, 12, 7, 9]
Puntaje: 30 [10, 1, 0, 3, 3, 6]
Puntaje: 28 [9, 1, 15, 10, 8, 7]
Puntaje: 27 [33, 3, 9, 19, 1, 4]
Puntaje: 18 [10, 1, 0, 1, 1, 8]
Puntaje: 18 [66, 4, 20, 7, 9, 10]
Puntaje: 15 [27, 1, 16, 16, 7, 10]
Generation #1
Puntaje: 51 [10, 2, 7, 6, 1, 5]
Puntaje: 51 [1, 3, 5, 3, 1, 3]
Puntaje: 51 [10, 2, 7, 6, 1, 5]
Puntaje: 51 [10, 2, 7, 6, 1, 5]
Puntaje: 51 [10, 2, 7, 6, 1, 5]
Puntaje: 48 [10, 2, 8, 6, 1, 6]
Puntaje: 48 [10, 2, 9, 6, 1, 7]
Puntaje: 48 [10, 2, 8, 6, 1, 6]
Puntaje: 48 [10, 2, 9, 6, 1, 7]
Puntaje: 47 [1, 3, 5, 6, 1, 3]
Puntaje: 38 [10, 2, 7, 14, 7, 5]
Puntaje: 35 [1, 2, 5, 6, 1, 5]
Puntaje: 35 [10, 2, 5, 6, 1, 5]
Puntaje: 22 [1, 3, 9, 3, 1, 3]
Puntaje: 15 [10, 2, 9, 6, 1, 6]
Puntaje: 7 [10, 3, 8, 3, 4, 6]
Generation #2
Puntaje: 49 [10, 2, 7, 6, 1, 5]
Puntaje: 49 [1, 3, 5, 3, 1, 3]
Puntaje: 49 [10, 2, 7, 6, 1, 5]
Puntaje: 49 [10, 2, 7, 6, 1, 5]
Puntaje: 49 [1, 3, 7, 3, 1, 5]
Puntaje: 49 [45, 2, 7, 6, 1, 5]
Puntaje: 49 [10, 2, 7, 6, 1, 5]
Puntaje: 49 [10, 2, 7, 6, 1, 5]
Puntaje: 49 [1, 3, 5, 3, 1, 3]
Puntaje: 49 [10, 2, 7, 6, 1, 5]
Puntaje: 43 [10, 2, 7, 15, 1, 5]
Puntaje: 43 [10, 2, 7, 16, 1, 5]
Puntaje: 38 [1, 2, 5, 6, 1, 5]
Puntaje: 23 [10, 3, 5, 3, 1, 5]
Puntaje: 23 [1, 3, 5, 3, 1, 5]
Puntaje: 15 [1, 2, 7, 3, 1, 5]
Generation #3
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 55 [1, 3, 5, 3, 1, 3]
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 55 [1, 2, 7, 6, 1, 5]
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 55 [1, 3, 7, 6, 1, 5]
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 55 [10, 2, 7, 6, 1, 5]
Puntaje: 20 [1, 2, 5, 14, 1, 5]
Puntaje: 11 [1, 2, 7, 3, 1, 5]
Puntaje: 8 [1, 3, 7, 3, 1, 3]
Puntaje: 6 [1, 3, 7, 16, 1, 3]
Generation #4
Puntaje: 60 [10, 2, 7, 6, 1, 5]
Puntaje: 60 [1, 3, 5, 3, 1, 3]
Puntaje: 60 [10, 2, 7, 6, 1, 5]
