Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,52,3,3,12,7,9,30
1,61,2,10,5,3,8,24
1,54,2,8,5,3,6,24
1,61,2,10,5,3,8,21
1,1,4,0,10,3,10,12
1,11,2,8,5,1,8,12
1,1,2,11,6,1,8,9
1,1,2,12,11,6,7,9
1,1,2,8,5,3,6,9
1,1,4,11,9,6,7,6
1,1,1,15,10,3,6,6
1,52,3,2,12,9,10,6
1,11,2,12,5,3,6,6
1,1,4,0,10,9,10,3
1,66,3,20,7,7,10,3
1,52,3,3,5,10,9,0
2,52,3,3,12,7,9,25
2,52,3,3,12,7,9,25
2,54,2,10,5,3,6,21
2,54,4,8,5,3,6,21
2,1,2,10,5,3,8,12
2,1,2,11,6,1,6,12
2,54,2,10,5,3,6,12
2,61,2,10,5,3,8,9
2,11,2,8,10,1,8,9
2,61,2,10,5,3,1,9
2,61,2,10,17,3,3,9
2,61,2,10,5,3,9,7
2,52,3,10,12,3,8,6
2,11,4,16,10,1,8,1
2,61,2,10,5,3,0,0
2,1,2,8,10,3,10,0
3,52,3,3,12,7,9,27
3,52,3,3,12,7,9,25
3,1,2,10,5,3,8,24
3,54,2,10,5,5,8,21
3,52,2,10,5,3,6,12
3,54,3,0,12,3,9,10
3,25,4,8,5,3,6,9
3,1,2,10,5,3,8,9
3,54,2,8,5,3,8,8
3,54,4,7,5,3,9,7
3,52,1,11,4,7,9,6
3,34,2,10,5,3,6,6
3,10,2,3,5,7,9,4
3,54,3,3,5,3,9,3
3,54,3,3,5,7,6,3
3,54,4,9,5,3,6,3
4,52,2,3,12,7,9,27
4,52,2,10,12,0,9,20
4,25,2,8,5,3,6,19
4,1,2,10,12,3,8,19
4,54,3,0,12,3,9,11
4,54,3,0,12,3,9,11
4,54,2,10,12,5,8,10
4,1,4,10,5,3,8,10
4,21,2,10,9,4,1,10
4,52,3,3,12,7,9,9
4,52,3,3,12,7,9,9
4,54,2,0,12,5,9,7
4,1,2,10,5,3,8,6
4,52,2,2,5,3,6,4
4,52,2,10,5,3,0,1
4,52,2,10,0,3,6,0
5,1,3,0,12,3,8,22
5,54,3,0,12,7,9,21
5,52,2,3,12,7,9,19
5,54,3,0,12,3,8,19
5,52,2,10,12,0,9,12
5,52,2,3,12,7,9,12
5,52,2,3,12,7,9,10
5,54,3,0,12,3,9,10
5,54,2,0,12,3,6,10
5,52,2,10,12,0,9,8
5,52,1,10,12,0,6,7
5,1,3,6,12,3,9,7
5,25,2,8,5,3,6,6
5,25,2,8,5,3,9,3
5,25,3,0,5,3,6,3
5,25,2,3,5,7,9,0
6,54,1,0,12,3,8,24
6,52,2,3,12,7,5,22
6,59,2,3,12,7,2,19
6,26,3,0,12,3,8,17
6,1,3,0,12,3,8,11
6,45,3,0,12,3,8,10
6,52,2,3,12,7,9,9
6,1,3,0,12,3,8,9
6,54,3,0,12,7,9,9
6,52,2,3,12,7,9,9
6,54,3,0,12,7,9,7
6,54,3,0,12,3,8,7
6,52,2,3,12,7,9,6
6,101,2,10,12,0,9,5
6,52,2,17,12,5,9,4
6,52,2,10,12,0,9,4
7,52,1,3,12,7,8,23
7,54,1,0,12,3,8,21
7,54,3,0,12,3,8,16
7,54,1,0,12,3,8,16
7,59,2,3,12,7,2,12
7,52,3,0,12,3,0,9
7,52,2,3,12,7,9,9
7,54,1,0,12,3,8,9
7,54,1,0,12,3,8,8
7,54,2,3,12,6,8,7
7,52,2,3,12,7,5,7
7,54,3,8,12,3,8,7
7,83,2,13,12,7,9,6
7,52,2,0,12,7,5,5
7,52,2,0,12,7,5,5
7,45,2,3,12,3,5,2
8,52,1,3,12,7,8,23
8,48,1,3,12,7,8,22
8,54,1,0,12,3,8,17
8,54,1,0,12,3,8,17
8,54,3,0,12,3,4,12
8,54,3,0,12,3,8,10
8,52,1,3,12,7,8,10
8,52,3,0,12,3,0,9
8,52,3,0,12,3,0,9
8,52,3,0,12,3,0,9
8,54,1,0,12,3,8,8
8,59,2,3,12,7,2,6
8,52,2,3,12,7,2,6
8,59,1,0,12,7,2,4
8,59,3,3,12,7,2,3
8,59,2,14,12,9,8,3
9,54,3,0,12,3,4,18
9,48,1,3,12,7,8,17
9,52,1,3,12,7,8,16
9,54,1,3,12,7,8,16
9,44,1,3,12,7,8,10
9,48,1,3,12,7,8,9
9,52,1,3,12,7,8,9
9,52,1,3,12,7,8,9
9,54,3,0,12,3,5,9
9,52,1,3,12,7,8,9
9,54,3,3,12,3,4,9
9,52,3,0,12,3,8,5
9,54,3,0,19,6,8,5
9,54,1,0,12,3,8,5
9,54,1,0,12,3,8,5
9,54,1,0,12,3,8,5
10,54,1,10,12,7,4,34
10,54,1,2,12,7,8,20
10,48,1,3,12,7,8,16
10,41,1,3,14,7,8,13
10,54,3,3,12,3,8,12
10,54,3,0,12,3,4,9
10,48,1,3,12,7,8,9
10,45,1,3,12,7,8,8
10,48,1,3,12,7,8,8
10,54,3,0,12,7,4,7
10,44,1,3,16,10,8,5
10,48,1,3,12,7,8,5
10,57,1,3,12,7,8,5
10,44,1,3,12,7,8,5
