Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,52,3,3,12,7,9,33
1,31,2,8,5,3,6,24
1,1,2,12,9,6,7,24
1,4,2,9,5,1,7,15
1,44,2,9,5,3,7,15
1,37,1,6,6,3,5,12
1,52,3,3,12,7,9,9
1,52,3,3,12,7,9,9
1,1,2,12,9,6,7,9
1,43,2,5,8,6,6,9
1,1,2,11,6,1,8,9
1,23,2,14,6,3,8,6
1,49,3,14,7,7,7,6
1,38,4,16,6,5,9,0
1,28,1,4,7,3,4,0
1,5,2,2,5,1,7,0
2,4,2,9,5,1,1,24
2,45,2,4,9,5,8,24
2,52,3,3,12,7,9,22
2,52,3,3,12,7,9,21
2,44,2,9,5,3,7,12
2,76,3,3,12,7,9,10
2,35,1,6,5,3,5,10
2,45,2,4,9,5,8,10
2,41,1,5,7,4,6,9
2,34,1,0,5,3,5,7
2,1,2,12,9,6,7,6
2,44,2,15,5,3,7,6
2,45,2,4,9,5,7,6
2,31,2,8,5,3,6,6
2,4,2,9,5,1,7,3
2,1,2,12,2,6,7,1
3,31,1,5,6,4,6,27
3,59,4,3,12,7,9,22
3,45,2,4,9,5,8,18
3,48,2,3,10,5,8,16
3,90,2,3,10,6,8,12
3,49,1,4,7,4,6,11
3,64,3,3,12,7,9,10
3,35,2,5,13,4,6,9
3,18,2,7,16,2,3,9
3,4,2,9,5,1,1,9
3,16,2,7,6,2,3,9
3,36,2,4,9,5,6,6
3,44,2,9,5,3,8,6
3,42,2,4,7,4,7,5
3,78,2,9,5,3,7,3
3,39,1,5,12,3,6,2
4,56,2,3,10,6,8,24
4,59,4,3,12,7,9,21
4,48,1,3,8,4,6,20
4,43,1,3,8,4,6,20
4,90,2,3,10,6,8,12
4,48,1,3,8,4,7,10
4,43,1,3,12,3,7,10
4,51,2,3,16,5,8,9
4,90,2,3,10,6,8,9
4,60,3,3,12,7,9,9
4,53,3,3,10,6,8,9
4,41,1,4,6,4,6,6
4,62,3,17,12,7,9,6
4,53,2,3,10,5,8,6
4,31,1,5,6,4,6,6
4,36,1,4,0,4,6,0
5,51,1,3,13,4,7,22
5,56,2,3,10,6,8,21
5,44,1,3,8,4,6,20
5,79,2,3,10,6,8,18
5,67,2,3,10,6,8,12
5,48,2,3,9,5,7,9
5,59,4,3,12,7,9,9
5,50,2,3,9,5,7,9
5,75,1,3,9,5,7,9
5,53,2,3,10,5,8,9
5,40,1,3,9,5,7,7
5,52,1,3,9,5,7,7
5,45,1,3,8,4,6,7
5,43,1,3,12,5,7,6
5,43,1,3,12,3,7,4
5,10,1,3,5,5,7,3
6,56,1,2,8,4,6,24
6,51,1,3,13,4,7,22
6,54,1,3,11,5,7,20
6,75,2,3,10,6,8,18
6,59,1,3,11,5,7,14
6,72,2,3,10,6,8,9
6,57,3,3,11,6,8,9
6,48,2,3,9,5,7,9
6,56,2,3,10,6,8,9
6,66,4,10,9,5,7,9
6,57,2,3,10,6,8,9
6,58,1,3,11,4,7,6
6,53,1,3,11,4,7,6
6,48,2,3,9,5,7,3
6,49,2,3,9,5,7,3
6,52,2,4,10,5,7,0
7,51,1,3,13,4,7,27
7,63,1,3,10,5,7,21
7,72,2,3,10,6,8,18
7,56,1,3,11,5,7,12
7,6,1,3,10,5,7,11
7,72,2,3,10,6,8,9
7,56,1,2,8,4,6,7
7,56,1,2,8,4,6,7
7,52,1,3,11,4,7,7
7,52,1,3,12,4,7,7
7,59,1,3,11,4,7,6
7,56,1,2,8,4,6,6
7,57,3,3,11,6,8,6
7,57,3,3,11,6,8,6
7,29,1,3,11,5,7,6
7,57,3,3,11,5,7,0
8,51,1,3,13,4,7,22
8,64,1,2,9,5,7,22
8,60,1,2,7,4,6,22
8,61,1,2,8,4,6,9
8,66,1,3,10,5,7,7
8,20,1,3,10,4,7,7
8,63,1,3,10,5,7,6
8,65,1,3,10,5,7,6
8,28,1,3,11,4,7,6
8,30,1,3,10,5,7,5
8,63,1,3,10,5,7,5
8,56,1,3,11,4,7,5
8,58,1,3,11,4,7,5
8,61,1,2,8,4,6,5
8,25,1,3,10,5,7,5
8,63,2,3,10,5,7,3
9,51,1,3,13,4,7,23
9,51,1,3,13,4,7,21
9,60,1,2,7,4,6,20
9,51,1,3,13,4,7,19
9,61,1,2,7,4,6,11
9,64,1,2,9,5,7,10
9,60,1,2,7,4,6,10
9,33,1,3,10,4,7,7
9,66,1,3,10,5,7,5
9,38,1,2,9,4,7,5
9,38,1,2,5,4,7,5
9,42,1,3,10,4,7,5
9,61,1,2,8,4,6,4
9,62,1,2,9,4,6,4
9,66,1,3,10,5,7,4
9,62,1,2,8,4,6,3
10,51,1,3,13,4,7,23
10,51,1,3,13,4,7,21
10,51,1,3,13,4,7,20
10,60,1,2,7,4,6,11
10,64,1,2,9,5,7,10
10,51,1,3,13,4,7,10
10,56,1,2,9,4,6,9
10,53,4,2,7,6,6,9
10,64,1,2,9,5,5,8
10,57,1,2,8,4,6,6
10,55,1,2,10,4,6,6
10,55,1,2,10,4,6,6
10,54,1,2,11,4,6,4
10,57,1,2,9,4,6,4
