Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,11,2,9,4,2,8,63
1,1,2,11,6,1,8,60
1,77,2,11,6,1,8,60
1,1,2,9,4,1,8,60
1,11,2,8,4,2,8,54
1,1,2,11,6,2,8,51
1,52,3,3,12,7,9,49
1,11,2,12,5,3,7,48
1,52,3,10,12,3,9,45
1,52,2,3,5,3,8,43
1,1,2,12,9,3,10,39
1,96,2,3,12,10,8,37
1,1,2,9,9,1,4,33
1,1,2,9,19,1,4,30
1,33,2,9,19,1,4,30
1,52,1,10,12,3,8,15
2,11,2,9,4,2,8,67
2,11,2,9,4,2,8,67
2,77,2,8,4,2,8,59
2,11,2,8,4,2,8,59
2,11,2,8,4,2,8,59
2,52,3,3,12,7,9,51
2,52,3,3,12,7,9,51
2,1,2,11,6,1,8,48
2,1,2,9,15,2,8,39
2,1,2,11,6,2,8,36
2,1,2,11,6,2,8,36
2,77,2,9,16,1,8,33
2,1,2,11,4,2,8,30
2,1,2,11,4,1,8,27
2,77,2,11,4,1,8,27
2,1,2,9,6,1,5,23
3,11,2,9,4,2,8,58
3,11,2,9,4,2,8,58
3,11,2,9,4,2,8,58
3,52,3,3,12,7,8,53
3,52,2,5,4,2,10,52
3,11,2,9,2,2,8,49
3,11,2,9,12,2,8,49
3,11,2,8,4,2,8,46
3,11,2,8,4,2,8,46
3,11,2,9,4,7,9,44
3,77,3,3,17,2,9,42
3,77,2,8,4,2,9,42
3,11,2,12,2,2,8,37
3,52,3,8,12,7,9,37
3,52,3,4,4,7,9,13
3,11,3,3,4,7,9,13
4,11,2,9,4,2,8,59
4,11,2,9,4,2,8,59
4,11,2,9,4,2,8,59
4,11,2,9,4,2,8,59
4,11,2,9,4,2,8,59
4,11,2,9,4,2,8,59
4,52,2,9,12,2,8,52
4,11,2,9,2,2,8,45
4,11,2,9,2,2,8,45
4,11,2,9,9,2,8,43
4,10,2,9,5,2,8,42
4,11,2,5,4,2,10,34
4,52,4,3,12,2,8,32
4,52,2,3,4,2,3,31
4,50,3,9,2,7,8,16
4,52,2,3,4,7,10,9
5,11,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,52,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,64,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,11,2,9,4,2,8,51
5,11,2,9,12,2,8,48
5,52,2,9,12,2,8,48
5,11,2,9,4,2,0,6
5,11,2,9,4,0,8,6
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,52,2,9,4,2,1,45
6,52,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,9,4,2,8,45
6,11,2,5,4,2,8,45
7,11,2,9,4,2,8,54
7,11,2,9,4,2,8,54
7,11,2,9,4,2,8,54
7,11,2,9,4,2,8,54
7,11,2,9,4,2,8,54
7,11,2,9,4,2,8,54
7,11,2,9,4,2,8,54
7,11,2,9,4,2,8,54
7,11,2,9,4,2,8,54
7,11,1,9,4,2,8,51
7,11,1,9,4,2,10,49
7,11,2,9,7,2,8,45
7,11,2,9,7,2,8,45
7,11,3,9,4,2,8,21
7,11,3,9,4,2,8,21
7,11,2,0,4,2,8,1
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,1,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,9,4,2,8,48
8,11,2,2,4,2,8,42
8,11,2,9,4,0,8,6
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,6,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,20,2,8,45
9,11,1,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
9,11,2,9,4,2,8,45
10,11,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,25,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,6,2,9,4,2,8,51
10,6,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,11,2,9,4,2,8,51
10,90,2,9,11,2,8,42
10,11,4,9,4,2,8,9
10,11,2,13,4,2,8,6
11,11,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,6,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,25,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,6,2,9,4,2,8,54
11,11,2,9,4,2,8,54
11,11,2,9,4,2,9,6
11,11,2,16,4,2,8,6
11,25,2,15,4,2,8,6
12,11,2,9,4,2,8,54
12,11,2,9,4,2,8,54
12,11,2,9,4,2,8,54
12,6,2,9,4,2,8,54
12,11,2,9,4,2,8,54
12,11,2,9,4,2,8,54
12,11,2,9,4,2,8,54
12,11,2,9,4,2,8,54
12,33,2,9,4,2,8,54
12,11,2,9,4,2,8,54
12,11,2,9,4,2,8,54
12,11,2,9,4,10,8,45
12,11,2,9,18,2,8,42
12,11,3,9,4,2,8,15
12,11,2,10,4,2,8,12
12,11,2,9,4,2,7,12
13,11,2,9,4,2,8,55
13,11,2,9,4,2,8,55
13,11,2,9,4,2,8,55
13,11,2,9,4,2,8,55
13,11,2,9,4,2,8,55
13,11,2,9,4,2,8,55
13,6,2,9,4,2,8,55
13,11,2,9,4,2,8,55
13,11,2,9,4,2,8,55
13,11,2,9,4,2,8,55
13,11,2,9,4,2,1,45
13,6,2,9,4,10,8,42
13,11,2,9,3,2,8,24
13,11,2,9,4,2,9,16
13,11,3,9,4,2,8,16
13,11,2,9,4,1,8,15
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,11,2,9,4,2,8,51
14,6,2,9,4,2,8,51
14,6,2,9,17,2,8,45
14,11,1,9,4,2,8,42
14,11,2,18,4,2,8,12
14,11,3,16,4,2,8,9
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,2,9,4,2,8,48
15,11,1,9,4,2,8,45
15,11,2,9,4,2,1,45
15,11,2,2,4,2,8,45
15,11,2,9,9,2,8,42
15,11,2,9,6,2,8,15
16,11,2,9,4,2,8,58
16,11,2,9,4,2,8,58
16,11,2,9,4,2,8,58
16,11,2,9,4,2,8,58
16,11,2,9,4,2,8,58
16,11,2,9,4,2,8,58
16,18,2,9,4,2,8,58
16,11,2,9,4,2,8,58
16,11,2,9,4,2,8,58
16,95,2,9,4,2,8,58
16,62,2,9,16,2,5,39
16,11,2,9,3,2,8,33
16,11,3,9,4,2,8,16
16,11,3,9,4,2,8,16
16,11,2,9,4,3,8,15
16,11,2,9,1,2,8,9
17,11,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,18,2,9,4,2,8,57
17,18,2,9,4,2,8,57
17,11,2,9,4,2,8,57
17,70,2,9,4,7,8,12
17,11,2,9,4,2,7,12
17,3,2,9,4,2,4,6
17,11,2,0,4,2,8,6
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,16,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,9,4,2,8,51
18,11,2,6,4,2,8,45
18,11,2,9,4,6,8,12
18,11,2,19,4,2,8,0
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,62,2,9,4,2,8,48
19,16,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,4,2,8,48
19,11,2,9,7,2,8,48
19,11,2,9,17,10,8,42
19,16,2,13,4,2,8,6
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,93,2,7,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,4,2,8,48
20,11,2,9,18,2,8,45
20,67,2,9,4,10,8,39
20,11,2,9,4,4,8,12
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,2,9,4,2,8,48
21,11,1,9,4,2,8,45
21,11,2,9,4,1,8,3
22,11,2,9,10,2,5,48
22,11,1,9,4,2,8,48
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,2,8,45
22,11,2,9,4,9,8,39
23,11,2,9,4,2,8,57
23,11,2,9,4,2,8,57
23,11,2,9,4,2,8,57
23,11,2,9,4,2,8,57
23,11,2,9,4,2,8,57
23,11,2,9,4,2,8,57
23,11,2,9,10,2,8,54
23,11,1,9,4,2,8,48
23,11,1,9,4,2,8,48
23,11,4,9,4,2,8,45
23,11,2,9,10,2,5,45
23,11,2,9,10,2,5,45
23,11,2,9,10,2,5,45
23,11,2,9,4,8,8,27
23,11,2,20,4,2,10,12
23,11,2,20,4,2,8,9
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,4,2,8,54
24,11,2,9,10,2,8,42
24,35,2,8,4,2,8,15
24,11,2,9,2,2,8,12
24,11,2,9,4,2,0,3
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,45,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,4,2,8,48
25,11,2,9,5,2,8,0
26,11,2,9,4,2,8,57
26,11,2,9,4,2,8,57
26,11,2,9,4,2,8,57
26,45,2,9,4,2,8,57
26,45,2,9,4,2,8,57
26,11,2,9,4,2,8,57
26,11,2,9,4,2,8,57
26,11,2,9,4,2,8,57
26,11,2,9,4,2,8,57
26,11,2,9,4,2,8,57
26,11,1,9,4,2,8,51
26,11,2,6,4,2,8,42
26,45,3,9,4,2,8,18
26,11,2,9,4,6,8,18
26,11,2,9,4,2,7,15
26,45,2,9,4,2,3,6
27,11,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,45,2,9,4,2,8,57
27,45,2,9,4,2,8,57
27,11,2,9,4,2,8,57
27,11,2,9,2,2,8,10
27,45,2,9,4,8,8,10
27,11,2,9,4,2,3,9
27,11,2,9,4,0,8,5
28,11,2,9,4,2,8,48
28,11,2,9,4,2,8,48
