Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,61,2,10,5,3,8,33
1,1,2,12,9,6,7,28
1,1,2,11,6,1,8,18
1,1,2,11,6,1,8,15
1,1,2,16,16,6,7,10
1,52,2,3,12,1,9,9
1,1,2,12,5,6,8,9
1,1,2,10,9,6,8,8
1,61,3,10,5,7,8,7
1,1,2,11,2,7,8,7
1,52,3,2,12,7,7,7
1,52,3,3,12,7,9,7
1,1,2,11,6,1,8,6
1,1,2,11,6,3,8,4
1,61,2,10,5,8,8,3
1,52,3,3,12,6,7,2
2,1,2,12,9,6,8,27
2,1,2,12,9,6,7,27
2,1,2,10,5,3,8,24
2,1,2,11,6,1,8,15
2,1,2,12,6,1,7,15
2,61,2,10,5,3,8,15
2,84,2,12,9,6,7,12
2,1,2,11,6,1,8,9
2,1,2,11,6,0,8,9
2,1,3,11,18,1,8,6
2,1,2,11,18,1,8,6
2,19,2,11,6,1,8,6
2,1,2,11,6,1,8,3
2,1,2,11,6,1,8,3
2,1,2,11,9,1,8,3
2,61,2,0,1,3,8,0
3,1,2,12,9,6,8,24
3,1,2,10,5,3,8,24
3,1,2,7,5,3,9,21
3,1,2,12,6,6,8,18
3,1,2,12,9,6,7,12
3,1,2,12,9,6,7,12
3,1,2,12,2,6,8,9
3,1,3,10,9,3,7,9
3,1,2,12,9,2,8,9
3,1,2,17,9,3,8,9
3,1,2,11,9,1,8,9
3,1,2,12,5,6,7,6
3,1,2,11,6,1,8,6
3,1,2,12,6,1,8,6
3,1,2,11,6,6,8,3
3,25,2,12,6,6,7,3
4,1,2,10,5,3,8,28
4,1,2,10,5,3,8,27
4,1,2,12,9,6,8,21
4,1,2,12,5,3,9,16
4,1,2,12,9,6,8,9
4,1,2,7,5,3,9,9
4,1,2,10,5,3,8,9
4,1,2,10,6,6,8,9
4,1,2,12,6,6,8,9
4,1,2,9,9,0,9,9
4,1,4,12,5,1,9,7
4,1,2,12,6,6,8,7
4,1,3,12,9,6,8,6
4,24,3,12,12,0,8,5
4,1,2,7,5,3,9,3
4,1,4,12,9,6,5,1
5,1,2,10,5,3,8,27
5,1,2,12,9,6,8,24
5,1,2,12,9,6,8,24
5,1,2,10,5,3,8,15
5,1,2,10,5,3,8,12
5,1,2,10,5,3,8,12
5,1,2,18,5,3,3,12
5,1,2,12,5,3,9,12
5,1,2,10,5,3,8,12
5,1,2,12,5,3,9,6
5,1,2,18,5,3,8,6
5,1,2,12,5,3,9,6
5,1,2,12,9,6,5,6
5,1,2,12,9,6,1,6
5,1,2,12,5,3,9,0
5,54,2,13,9,6,4,0
6,1,2,12,9,6,8,24
6,1,2,10,5,3,8,24
6,1,2,12,9,6,8,21
6,1,2,10,5,3,8,21
6,1,2,12,9,6,8,15
6,1,2,12,9,6,8,15
6,1,2,12,9,6,8,12
6,1,2,12,9,6,8,12
6,1,2,10,5,3,8,12
6,1,2,10,5,3,8,12
6,1,2,12,9,3,8,3
6,1,2,14,5,3,8,3
6,1,3,10,9,3,8,3
6,1,2,12,5,3,8,3
6,1,4,10,5,3,8,0
6,1,3,12,9,6,8,0
7,1,2,10,5,3,8,21
7,1,2,10,5,3,8,21
7,1,2,10,9,3,8,18
7,1,2,10,5,3,8,18
7,1,2,10,5,3,8,12
7,1,2,12,9,6,8,12
7,1,2,12,9,6,8,12
7,1,2,12,9,6,8,9
7,1,2,10,5,3,8,9
7,1,2,10,5,3,8,9
7,1,2,12,9,6,8,9
7,1,2,12,9,6,8,9
7,1,2,10,5,3,8,9
7,53,4,10,9,6,8,6
7,68,2,8,16,6,8,6
7,1,2,17,5,3,8,0
8,1,2,10,5,3,8,21
8,1,2,10,5,3,8,21
8,1,2,10,5,3,8,21
8,1,2,10,5,3,8,21
8,1,2,10,5,3,8,12
8,1,2,10,5,3,8,12
8,1,2,10,5,3,8,12
8,1,2,10,5,3,8,12
8,1,2,10,5,3,8,12
8,1,2,10,5,3,8,12
8,1,2,10,9,3,8,9
8,1,2,10,9,3,8,9
8,1,2,10,5,3,6,3
8,1,4,10,5,3,8,3
8,1,2,10,6,0,6,0
8,1,2,8,5,3,8,0
9,1,2,10,5,3,8,27
9,1,2,10,5,3,8,21
9,1,2,10,5,3,8,18
9,1,2,10,5,3,8,18
9,1,2,10,5,3,8,12
9,1,2,10,5,3,8,12
9,1,2,9,5,3,8,9
9,1,2,10,5,4,8,9
9,1,2,10,5,3,8,9
9,1,4,10,13,3,8,9
9,1,2,10,5,3,8,9
9,1,2,10,5,3,8,9
9,1,2,10,5,3,8,9
9,1,2,10,5,3,8,9
9,84,2,10,5,10,8,0
9,1,3,10,5,3,8,0
10,1,2,10,5,3,8,24
10,1,2,10,5,3,8,21
10,1,2,10,5,3,8,21
10,1,2,10,5,3,8,21
10,1,2,10,5,3,8,12
10,1,2,10,5,3,8,12
10,1,2,10,5,3,8,12
10,1,2,12,10,3,8,12
10,1,2,10,5,3,8,12
10,1,2,10,5,3,8,12
10,1,2,10,5,3,8,12
10,99,3,10,5,7,8,9
10,1,4,10,5,3,8,0
10,1,2,19,5,3,8,0
