Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,48,2,4,9,5,8,64
1,52,3,3,12,7,9,59
1,61,2,10,5,3,8,57
1,41,2,9,4,2,8,57
1,55,2,9,19,2,8,50
1,48,2,12,9,5,8,48
1,1,2,11,6,1,8,45
1,26,2,9,4,1,8,45
1,43,2,10,5,4,7,41
1,58,2,7,7,4,8,41
1,46,2,9,8,2,8,41
1,21,2,7,8,3,8,39
1,35,2,10,5,2,8,39
1,56,3,6,8,5,8,34
1,14,2,2,5,1,8,31
1,27,2,6,9,4,8,18
2,52,3,3,12,7,9,68
2,49,2,3,11,5,8,62
2,48,2,4,9,5,8,60
2,48,2,4,9,5,8,60
2,49,2,3,9,5,8,59
2,51,2,9,2,2,8,58
2,51,2,5,7,4,8,44
2,57,2,7,7,4,8,41
2,41,2,9,4,2,8,40
2,55,2,9,4,2,8,40
2,61,2,10,5,3,8,40
2,44,2,6,6,3,8,32
2,46,4,5,8,4,8,28
2,22,2,6,8,5,8,27
2,45,2,6,7,3,8,24
2,53,2,6,7,0,8,8
3,50,2,3,11,6,1,77
3,49,2,3,11,5,8,48
3,49,2,3,9,5,8,46
3,48,2,3,9,5,8,46
3,48,2,3,9,5,8,46
3,48,2,3,9,5,8,46
3,50,2,3,11,6,8,45
3,48,2,4,9,5,8,45
3,1,2,3,10,6,8,45
3,48,2,4,9,5,8,45
3,48,2,3,10,5,8,45
3,52,3,3,12,7,9,45
3,50,2,3,11,6,8,45
3,48,2,4,9,5,8,45
3,48,2,5,15,5,8,43
3,50,2,0,1,6,8,3
4,50,2,3,11,6,1,58
4,49,2,3,11,7,3,54
4,49,2,3,9,5,8,50
4,48,2,3,9,5,8,50
4,49,2,3,11,5,5,49
4,49,2,3,11,5,8,49
4,49,2,3,9,5,6,49
4,49,2,3,9,5,5,49
4,48,2,3,9,5,6,49
4,48,2,3,19,5,8,49
4,49,2,3,10,5,8,46
4,48,2,3,9,5,7,46
4,49,2,3,9,1,8,44
4,48,2,1,9,5,8,43
4,48,2,7,11,5,8,20
4,48,2,3,0,5,8,0
5,49,2,3,11,6,2,52
5,49,2,3,11,7,3,51
5,49,2,3,10,6,4,51
5,48,2,3,16,6,5,51
5,49,2,3,10,5,3,48
5,49,2,3,10,5,3,48
5,48,2,3,9,5,6,48
5,48,2,3,12,3,6,48
5,48,2,3,9,5,6,48
5,49,2,16,11,6,2,45
5,49,2,3,9,5,8,44
5,48,2,3,9,5,8,44
5,48,2,3,9,5,8,44
5,48,2,3,9,5,8,44
5,50,2,3,11,6,1,43
5,49,2,17,9,5,6,3
6,49,2,3,11,6,2,49
6,49,2,3,11,7,3,49
6,49,2,3,10,6,4,49
6,79,2,3,11,6,2,49
6,49,2,3,11,6,4,49
6,49,2,3,10,6,3,49
6,48,2,3,12,6,7,49
6,49,2,3,10,6,3,49
6,49,2,3,10,6,3,49
6,34,2,3,12,6,5,49
6,48,2,3,12,6,4,49
6,48,2,3,14,6,4,47
6,48,2,3,16,6,5,47
6,48,2,3,13,6,3,46
6,49,3,3,10,6,3,20
6,48,2,3,4,6,4,5
7,49,2,3,11,7,3,48
7,49,2,3,10,6,4,48
7,49,2,3,11,6,2,45
7,79,2,3,11,6,2,45
7,49,2,3,11,6,2,45
7,49,2,3,11,6,2,45
7,49,2,3,10,6,3,45
7,49,2,3,10,6,2,45
7,65,2,3,11,6,2,45
7,49,2,3,10,6,3,45
7,49,2,9,10,0,3,45
7,58,2,3,11,6,2,45
7,58,2,3,11,5,2,45
7,64,2,3,10,6,3,45
7,58,2,3,10,6,3,45
7,65,2,3,11,6,1,39
8,49,2,3,11,7,3,48
8,49,2,3,10,6,4,48
8,49,2,3,11,6,2,48
8,79,2,3,11,6,2,48
8,49,2,3,10,6,3,48
8,49,2,3,10,6,3,48
8,13,2,3,11,6,2,48
8,49,2,3,11,6,2,48
8,68,2,3,11,6,2,48
8,49,2,3,10,6,2,48
8,62,2,3,10,6,3,48
8,59,2,3,10,6,3,48
8,61,2,3,11,6,2,48
8,70,2,3,11,6,2,48
8,58,4,3,11,6,2,46
8,24,3,3,12,0,2,1
9,49,2,3,11,6,2,48
9,79,2,3,11,6,2,48
9,49,2,3,11,6,2,48
9,49,2,3,11,6,2,48
9,49,2,3,10,6,2,48
9,68,3,18,10,6,2,48
9,68,2,3,10,6,2,48
9,61,2,3,11,6,2,48
9,57,2,3,11,6,2,48
9,49,2,3,10,6,3,45
9,49,2,3,18,6,3,45
9,76,2,3,10,6,3,45
9,49,2,3,11,7,3,45
9,49,2,3,10,6,4,45
9,67,2,3,11,6,3,45
9,57,4,3,13,6,2,18
10,49,2,3,11,6,2,48
10,79,2,3,11,6,2,48
10,49,2,3,11,6,2,48
10,49,2,3,11,6,2,48
10,6,2,3,11,6,2,48
10,49,2,3,11,6,2,48
10,49,2,3,11,6,2,48
10,64,2,3,11,6,2,48
10,64,2,3,11,6,2,48
10,64,2,16,11,6,2,48
10,49,2,3,11,6,2,48
10,49,2,3,11,6,2,48
10,65,2,11,11,6,2,46
10,49,2,3,11,0,2,44
10,70,3,3,11,6,2,41
10,49,4,3,18,6,2,10
11,49,2,3,11,9,2,48
11,79,2,3,11,6,2,46
11,49,2,3,11,6,2,46
11,49,2,3,11,6,2,46
11,59,2,3,11,6,2,46
11,71,2,3,11,6,2,46
11,49,2,3,11,6,2,46
11,49,2,3,11,6,2,46
11,49,2,3,11,6,2,46
11,49,2,3,11,6,2,46
11,59,2,3,11,6,2,46
11,59,2,3,11,6,2,46
11,67,2,3,11,6,2,46
11,49,2,3,11,6,2,46
11,49,2,3,11,6,2,46
11,61,2,3,6,6,2,14
12,49,2,3,11,9,2,48
12,79,2,3,11,6,2,48
12,49,2,3,11,6,2,48
12,49,2,3,11,6,2,48
12,71,3,3,11,6,2,48
12,66,4,3,11,7,2,48
12,49,2,3,11,7,2,48
12,49,2,3,11,7,2,48
12,49,2,3,11,7,2,48
12,49,2,3,11,7,2,48
12,64,2,3,11,6,2,48
12,58,2,3,11,6,2,48
12,62,2,3,11,6,2,48
12,59,2,5,11,6,2,48
12,49,2,3,11,6,2,48
12,49,2,3,11,6,9,0
13,49,2,3,11,9,2,48
13,79,2,3,11,6,2,48
13,49,2,3,11,6,2,48
13,49,2,3,11,6,2,48
13,62,2,3,11,7,2,48
13,68,2,8,16,7,2,48
13,49,2,3,11,7,2,48
13,49,2,3,11,7,2,48
13,49,2,3,11,7,2,48
13,40,2,3,11,6,2,48
13,69,2,3,11,6,2,48
13,58,2,3,11,6,2,48
13,66,2,3,11,6,2,48
13,49,2,3,11,6,2,48
13,49,2,3,11,6,2,48
13,49,2,3,11,1,2,0
14,49,2,3,11,9,2,45
14,79,2,3,11,6,2,45
14,49,2,3,11,6,2,45
14,49,2,3,11,6,2,45
14,58,2,3,11,8,2,45
14,65,2,3,11,7,2,45
14,49,2,3,11,7,2,45
14,49,2,3,11,6,2,45
14,49,2,3,11,7,5,45
14,49,2,3,11,7,2,45
14,57,2,3,7,6,2,45
14,53,4,3,11,6,2,45
14,62,4,3,11,6,2,45
14,60,2,3,11,6,2,45
14,49,2,3,11,6,5,45
14,49,2,3,11,6,2,45
15,49,2,3,11,9,2,45
15,79,2,3,11,6,2,45
15,49,2,3,11,6,2,45
15,49,2,3,11,6,2,45
15,58,2,3,11,8,2,45
15,60,2,17,11,3,2,45
15,49,2,3,11,8,1,45
15,49,2,3,11,8,2,45
15,49,2,3,11,7,2,45
15,49,2,3,11,7,2,45
15,61,2,3,11,6,2,45
15,57,2,20,11,6,2,45
15,57,2,3,11,6,2,45
15,59,2,3,11,6,2,45
15,49,2,3,11,6,2,45
15,13,2,3,11,6,2,45
16,49,2,3,11,0,2,54
16,79,2,3,11,6,2,48
16,49,2,3,11,6,2,48
16,49,2,3,11,6,2,48
16,68,2,3,11,6,2,48
16,62,2,3,11,6,2,48
16,58,2,3,11,6,2,48
16,49,2,3,11,6,2,48
16,49,2,3,11,6,3,46
16,49,2,3,11,9,2,45
16,57,2,3,11,4,2,45
16,58,2,3,11,8,2,45
16,62,2,3,11,7,2,45
16,49,2,3,11,9,2,45
16,49,2,3,11,2,2,41
16,49,2,3,6,0,6,16
17,63,2,3,11,6,4,63
17,49,2,3,11,0,2,60
17,49,2,3,11,6,2,57
17,49,2,3,11,6,2,57
17,61,2,3,11,6,2,57
17,79,2,3,11,6,2,57
17,61,2,3,11,6,2,57
17,84,2,3,11,10,2,57
17,49,2,3,11,6,2,57
17,70,2,3,11,4,2,51
17,49,2,13,11,4,2,51
17,49,2,3,11,2,2,51
17,49,2,3,11,1,2,15
17,49,2,3,11,1,2,15
17,67,2,3,12,3,2,15
17,49,2,3,11,6,0,0
18,49,2,3,11,0,2,64
18,63,2,3,11,6,4,61
18,53,2,3,10,6,2,51
18,58,2,3,9,6,3,50
18,54,2,3,11,6,2,49
18,49,2,3,11,6,2,49
18,49,2,3,11,6,2,49
18,49,2,3,11,6,2,49
18,55,2,3,11,6,3,48
18,26,2,3,11,4,2,40
18,49,2,3,11,4,2,40
18,49,2,3,11,3,2,40
18,49,2,3,11,2,2,34
18,49,2,3,11,2,2,34
18,49,2,3,3,6,2,31
18,56,2,3,11,3,3,12
19,49,2,3,11,0,2,64
19,63,2,3,11,6,4,60
19,53,2,3,10,6,2,48
19,58,2,3,9,6,3,48
19,55,2,3,10,6,2,48
19,60,2,3,10,6,3,48
19,61,2,3,10,6,3,48
19,60,2,3,10,6,3,48
19,74,2,3,9,6,2,46
19,53,2,3,10,3,2,45
19,53,2,3,9,3,2,45
19,50,2,3,10,2,2,35
19,50,2,3,10,2,2,35
19,55,2,3,11,2,2,35
19,84,4,3,9,6,2,26
19,57,2,3,11,3,3,23
20,56,1,3,9,6,2,71
20,49,2,3,11,0,2,58
20,63,2,3,11,6,4,53
20,53,2,3,10,6,2,51
20,60,2,3,10,6,1,49
20,56,2,3,9,6,2,49
20,50,2,12,10,2,2,48
20,59,2,3,11,8,3,48
20,53,1,3,2,3,2,46
20,58,2,3,9,6,3,45
20,59,2,3,10,6,3,44
20,51,2,3,10,4,2,40
20,53,2,3,11,2,2,34
20,59,2,3,9,9,3,33
20,56,2,3,11,3,3,22
20,12,2,3,10,1,2,15
21,56,1,3,9,6,2,64
21,59,1,3,9,6,2,64
21,54,1,3,9,6,2,64
21,54,1,3,9,6,2,64
21,49,2,3,11,0,2,62
21,51,2,3,10,2,2,54
21,63,2,3,11,6,4,50
21,53,2,3,10,6,2,45
21,56,2,3,10,6,2,45
21,100,2,3,10,6,2,45
21,51,1,3,10,2,2,44
21,60,4,4,10,6,3,38
21,54,3,3,19,6,2,19
21,50,2,3,10,1,2,18
21,55,2,3,11,1,2,18
21,50,2,3,10,1,2,18
22,56,1,3,9,6,2,45
22,59,1,3,9,6,2,45
22,54,1,3,9,6,2,45
22,54,1,3,9,6,2,45
22,57,1,3,9,6,2,45
22,56,1,3,9,6,2,45
22,55,1,3,10,6,4,45
22,54,1,3,9,6,2,45
22,54,4,3,9,6,2,45
22,55,1,3,9,6,2,45
22,78,1,3,9,6,2,45
22,56,1,3,9,6,2,45
22,57,1,3,9,6,2,45
22,55,1,3,9,6,2,45
22,86,1,3,9,6,2,45
22,54,1,3,9,6,2,45
23,57,1,3,9,6,5,57
23,57,1,3,9,6,6,51
23,54,1,3,9,6,2,46
23,54,1,3,9,6,2,46
23,56,1,3,9,6,2,46
23,57,1,3,9,6,2,46
23,54,1,3,9,6,2,46
23,55,1,3,9,6,2,46
23,55,1,3,9,6,2,46
23,55,1,3,9,6,2,46
23,55,1,3,9,6,2,46
23,59,1,3,9,6,2,46
23,55,1,3,9,0,10,45
23,54,1,3,9,6,3,44
23,54,1,3,9,10,2,41
23,54,4,3,9,10,2,4
24,54,1,3,2,6,2,63
24,57,1,3,9,6,6,55
24,57,1,3,3,6,5,51
24,55,1,3,3,6,4,51
24,57,1,3,9,6,5,50
24,57,1,3,9,6,5,50
24,54,3,3,9,6,8,49
24,56,1,19,9,6,4,45
24,55,1,3,9,7,3,39
24,55,1,3,9,6,3,39
24,56,1,3,9,6,4,39
24,54,1,3,9,6,2,36
24,54,1,3,9,6,2,36
24,54,1,3,9,6,2,36
24,54,1,3,9,6,2,36
24,46,3,3,9,6,4,18
25,56,1,17,3,6,6,63
25,54,1,8,3,6,3,60
25,57,1,3,7,6,5,60
25,56,1,8,7,6,5,58
25,56,1,3,6,6,4,56
25,56,1,3,6,2,5,55
25,54,1,3,2,6,2,51
25,57,1,3,6,6,5,49
25,57,1,3,9,6,6,47
25,54,1,3,16,6,3,40
25,55,1,3,3,6,4,31
25,54,1,3,2,6,3,31
25,57,1,3,3,6,5,28
25,55,1,3,3,6,9,28
25,54,1,3,2,2,2,27
25,56,1,3,13,6,4,20
26,56,4,12,7,6,5,60
26,57,1,3,7,6,5,56
26,55,1,5,5,6,4,54
26,56,1,5,7,6,5,54
26,56,1,12,5,6,5,51
26,56,1,12,5,6,5,51
26,56,1,8,7,6,5,49
26,55,1,6,4,6,3,48
26,54,1,8,3,6,3,48
26,55,1,8,1,6,4,48
26,56,1,17,3,6,6,48
26,4,1,12,3,2,4,45
26,55,1,18,3,5,0,33
26,56,1,6,7,6,0,33
26,55,1,8,5,6,4,21
26,56,1,8,5,6,5,19
27,57,1,3,7,6,5,68
27,66,1,3,6,6,4,65
27,56,1,4,7,6,5,62
27,56,1,3,7,3,5,59
27,56,1,5,7,6,5,55
27,56,2,9,7,6,5,48
27,56,2,6,7,6,5,48
27,56,1,6,7,6,5,46
27,55,1,5,5,4,4,46
27,56,4,5,7,4,1,40
27,56,4,12,7,6,5,34
27,55,1,5,5,6,4,34
27,55,1,5,12,5,4,31
27,55,1,4,5,6,4,28
27,55,2,8,5,6,4,21
27,55,2,7,5,6,4,21
28,56,1,9,7,6,5,64
28,53,1,3,6,4,6,60
