Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,40,1,6,6,3,5,27
1,1,2,12,9,7,7,25
1,1,2,11,6,1,8,24
1,52,3,3,12,7,9,19
1,33,2,8,5,3,4,12
1,6,2,9,5,2,6,12
1,38,3,16,6,5,9,9
1,30,4,15,6,4,8,9
1,52,3,3,12,7,9,9
1,1,2,12,9,6,4,6
1,52,3,3,12,4,9,6
1,26,2,7,8,5,4,6
1,4,4,9,5,1,7,6
1,40,2,9,5,3,3,6
1,27,1,4,7,3,8,3
1,25,2,7,8,5,0,0
2,1,2,12,9,7,7,30
2,2,2,10,5,1,6,24
2,84,2,10,7,5,5,24
2,46,2,4,9,3,2,21
2,40,1,6,6,3,5,12
2,52,3,9,6,1,6,10
2,23,2,12,5,3,7,9
2,17,2,11,5,3,7,9
2,2,2,10,5,1,7,6
2,1,2,9,6,4,5,6
2,39,1,10,6,3,6,6
2,41,1,5,8,4,6,6
2,30,2,6,10,7,8,6
2,15,1,9,4,1,6,6
2,38,2,5,11,4,8,4
2,39,1,10,6,3,6,0
3,1,2,12,9,7,7,27
3,19,2,6,9,4,3,27
3,25,2,11,8,6,6,27
3,2,2,10,5,1,6,15
3,35,2,9,5,1,6,12
3,27,2,9,5,1,6,12
3,50,2,7,6,1,4,9
3,49,3,7,7,10,4,9
3,30,2,6,9,8,3,9
3,31,1,7,5,2,5,6
3,68,2,10,6,4,5,6
3,72,1,8,5,3,5,6
3,27,1,12,5,3,6,6
3,54,2,10,6,4,5,6
3,47,2,16,7,5,5,3
3,13,1,8,5,1,5,0
4,1,2,12,9,7,7,33
4,31,2,9,5,1,6,24
4,30,2,9,5,1,6,21
4,40,2,16,6,1,3,18
4,31,3,9,6,2,6,12
4,1,2,10,6,3,6,12
4,19,2,6,9,4,3,12
4,20,2,10,7,4,7,9
4,26,2,9,6,2,6,9
4,1,2,12,2,5,6,6
4,18,2,10,7,4,5,6
4,26,2,9,6,3,6,6
4,31,2,9,6,2,4,3
4,7,2,8,6,2,4,3
4,37,2,6,7,2,3,3
4,12,2,7,7,2,4,3
5,1,2,12,9,7,7,36
5,44,2,9,5,1,6,24
5,31,2,9,5,1,6,21
5,11,3,10,7,4,6,15
5,20,2,9,6,2,6,9
5,8,2,11,8,5,6,9
5,34,2,11,5,1,4,9
5,34,2,11,5,1,4,9
5,5,2,9,9,3,5,9
5,21,2,9,6,2,6,9
5,13,2,7,8,3,3,6
5,38,2,8,7,3,4,6
5,33,2,10,6,1,5,6
5,11,2,19,7,3,4,6
5,33,2,10,6,4,5,3
5,31,2,9,5,9,6,3
6,3,2,11,8,6,6,33
6,44,2,9,5,1,6,24
6,19,2,9,4,2,6,18
6,28,2,9,5,2,6,18
6,1,2,12,9,7,7,15
6,23,2,9,5,1,6,12
6,34,2,11,5,1,4,9
6,34,2,11,5,1,4,9
6,13,2,11,2,5,6,9
6,4,2,18,8,5,6,6
6,18,2,4,10,4,5,6
6,22,2,9,6,2,6,6
6,17,2,9,6,2,6,6
6,16,2,9,6,2,6,3
6,26,2,9,5,1,6,3
6,34,2,9,5,1,6,3
7,9,2,10,7,5,6,33
7,3,2,11,8,6,6,33
7,26,2,16,4,1,5,15
7,26,2,9,4,1,6,12
7,19,2,11,6,3,5,12
7,24,2,9,6,3,6,9
7,16,2,18,6,3,3,9
7,20,3,9,6,3,6,9
7,12,4,10,18,4,6,9
7,44,2,9,5,1,6,6
7,26,2,10,4,1,5,6
7,23,2,9,5,1,6,6
7,37,2,9,4,1,6,6
7,23,2,9,5,1,6,6
7,23,2,9,6,3,6,6
7,10,2,11,7,0,6,3
8,13,2,9,6,4,6,30
8,3,2,11,8,6,6,27
8,9,2,10,7,5,6,27
8,23,2,9,4,1,5,15
8,5,2,10,7,5,6,15
8,23,2,9,4,1,5,12
8,20,2,17,5,2,3,9
8,4,2,10,7,3,6,9
8,23,2,9,4,1,5,9
8,18,2,9,6,3,6,6
8,7,2,13,7,4,1,6
8,8,2,14,7,4,4,3
8,23,2,16,4,9,4,3
8,24,2,11,5,2,5,3
8,24,2,11,5,2,5,3
8,21,2,10,5,2,5,3
9,9,2,10,7,5,6,27
9,9,2,10,7,5,6,24
9,7,2,10,7,5,6,24
9,23,2,9,4,1,5,18
9,5,2,10,7,5,6,12
9,13,2,9,6,4,6,12
9,3,2,11,8,6,6,12
9,7,2,10,13,5,6,9
9,17,2,9,5,2,5,9
9,8,2,10,6,4,5,9
9,18,2,9,4,2,5,9
9,23,1,9,4,1,5,6
9,20,3,17,5,2,3,6
9,14,2,9,5,3,5,3
9,20,2,17,5,10,3,0
9,5,2,10,5,5,7,0
10,3,2,4,8,6,6,36
10,7,2,10,7,5,6,21
10,3,2,11,8,6,6,21
10,7,2,10,7,5,6,18
10,7,2,10,7,5,6,12
10,7,2,10,7,5,6,12
10,10,2,9,6,6,6,10
10,9,2,10,7,5,6,9
10,10,1,9,6,4,10,9
10,16,2,9,5,2,5,9
10,9,2,10,7,5,6,9
10,58,2,10,17,5,5,5
10,8,2,10,7,9,6,4
10,15,2,9,5,3,5,3
