Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,54,2,10,5,3,8,63
1,1,2,12,9,6,7,63
1,61,2,10,9,3,8,60
1,1,2,12,11,6,7,57
1,1,2,11,6,1,8,52
1,1,2,11,5,1,8,49
1,61,2,3,12,4,9,47
1,52,3,3,12,7,9,44
1,61,3,10,5,7,8,40
1,11,2,11,6,1,6,40
1,1,2,19,5,1,8,39
1,1,2,12,5,10,7,37
1,33,4,9,19,7,9,37
1,11,2,2,5,1,8,33
1,11,2,8,12,3,6,28
1,52,3,9,12,1,9,17
2,54,2,10,5,3,8,69
2,1,2,12,9,6,7,69
2,1,2,12,9,6,7,69
2,61,2,3,11,9,7,54
2,1,2,11,6,1,8,49
2,1,2,11,5,1,8,49
2,1,2,11,6,1,8,49
2,61,2,3,12,4,9,49
2,1,2,12,11,6,7,45
2,1,2,10,6,1,8,45
2,1,2,11,6,3,8,45
2,1,2,12,5,6,8,37
2,1,2,7,11,1,8,36
2,1,2,15,9,6,8,27
2,1,2,11,1,1,8,24
2,1,2,10,0,6,7,0
3,61,2,10,11,9,7,76
3,54,2,10,5,3,8,69
3,1,3,12,11,9,7,69
3,1,2,12,9,6,7,63
3,1,2,12,9,6,7,63
3,54,2,12,16,6,7,54
3,54,3,10,5,3,8,45
3,1,2,11,5,1,8,45
3,1,2,11,5,1,8,45
3,1,2,11,5,1,8,45
3,1,2,7,6,1,9,37
3,1,2,10,5,6,7,33
3,1,4,11,6,1,8,33
3,61,2,11,11,1,7,21
3,1,2,11,11,1,7,21
3,79,2,12,0,6,7,0
4,61,1,12,4,9,7,72
4,61,2,10,11,9,7,63
4,54,2,10,5,3,8,54
4,54,2,10,5,3,8,54
4,61,3,12,11,2,7,51
4,61,3,12,11,9,7,48
4,1,3,12,11,9,7,48
4,21,3,10,9,4,1,48
4,1,2,12,9,6,7,45
4,1,2,12,9,6,7,45
4,1,2,12,9,6,7,45
4,1,2,12,9,6,7,45
4,58,2,10,11,5,7,42
4,54,2,12,16,6,7,39
4,54,3,10,5,3,8,21
4,1,3,10,0,3,8,0
5,61,2,10,11,9,7,63
5,61,2,10,11,9,7,63
5,54,2,10,5,3,8,60
5,54,2,10,5,3,8,60
5,61,1,12,4,9,7,57
5,61,3,12,11,2,7,57
5,61,1,12,4,9,7,57
5,54,2,12,11,9,7,57
5,61,2,12,4,3,7,51
5,61,3,7,11,9,7,42
5,61,3,12,4,0,7,42
5,61,3,10,11,2,7,33
5,1,3,12,6,9,7,30
5,44,3,10,11,9,7,27
5,61,3,12,11,2,0,15
5,54,2,12,0,3,8,6
6,61,2,2,11,9,7,66
6,61,2,4,11,9,7,63
6,61,1,10,17,9,7,60
6,54,2,10,5,3,8,54
6,12,2,10,5,3,8,54
6,61,2,10,11,9,7,48
6,61,2,10,11,9,7,48
6,61,2,10,11,9,7,48
6,61,2,10,11,9,7,48
6,61,3,12,11,2,7,45
6,61,3,12,11,2,7,45
6,54,3,8,16,3,8,43
6,54,2,10,5,3,7,39
6,61,3,12,4,2,7,24
6,61,3,12,4,9,7,18
6,61,2,10,4,9,7,16
7,61,2,2,11,9,7,64
7,61,2,4,11,7,7,64
7,61,1,1,17,9,7,64
7,61,2,4,11,9,7,58
7,61,2,5,11,9,7,55
7,100,2,10,11,3,8,55
7,54,2,10,17,9,7,52
7,61,1,10,17,3,7,48
7,12,2,10,5,3,8,37
7,12,2,10,20,3,8,37
7,54,2,10,11,9,7,34
7,61,2,10,11,9,7,34
7,61,2,10,11,9,7,34
7,61,2,2,7,9,7,30
7,54,2,10,5,9,8,21
7,61,2,10,5,9,8,21
8,61,2,11,19,9,7,64
8,61,1,1,17,9,7,52
8,61,2,2,11,9,7,49
8,61,2,4,11,7,7,49
8,61,1,1,11,9,7,49
8,61,2,4,11,7,7,49
8,61,2,4,11,7,7,49
8,84,2,5,11,10,7,48
8,19,2,2,11,4,7,47
8,61,2,5,11,9,7,43
8,61,2,5,11,9,7,43
8,84,2,10,11,3,8,42
8,61,2,1,13,7,0,39
8,61,2,5,11,4,7,34
8,100,2,4,11,7,0,30
8,61,2,17,11,7,7,22
9,61,1,2,11,9,7,54
9,61,2,11,19,9,7,51
9,61,2,11,19,9,7,51
9,61,2,11,19,9,7,51
9,61,2,11,19,7,7,51
9,61,4,11,19,7,7,51
9,61,2,11,19,9,7,51
9,61,1,1,11,9,7,45
9,61,1,1,11,9,7,45
9,61,1,3,17,9,7,42
9,61,1,1,17,9,7,42
9,61,2,4,11,7,7,39
9,61,2,4,11,7,7,39
9,61,2,4,11,7,7,39
9,61,4,1,11,9,7,36
9,61,1,17,11,9,7,24
10,61,2,2,19,7,7,82
10,61,2,11,11,9,7,75
10,61,1,2,11,9,7,52
10,61,2,9,19,9,7,49
10,61,2,11,19,9,7,48
10,61,2,11,19,9,7,48
10,61,2,11,19,9,7,48
10,61,2,11,19,9,7,48
10,61,2,11,19,9,7,48
10,61,2,11,5,7,7,43
10,61,2,11,19,7,7,40
10,69,2,11,19,7,7,40
10,61,4,11,19,7,7,40
10,61,2,18,19,7,7,21
10,61,2,16,19,9,7,21
10,61,2,11,19,4,7,12
11,61,2,2,19,7,7,77
11,86,2,2,19,7,7,77
11,61,2,2,19,9,7,77
11,61,2,2,19,7,7,77
11,61,2,11,11,9,7,51
11,61,2,11,11,9,7,51
11,61,2,14,19,9,9,39
11,61,1,11,11,9,7,37
11,61,2,9,19,9,7,36
11,61,2,11,19,9,9,36
11,61,2,11,14,9,7,34
11,61,2,11,19,9,7,30
11,61,2,11,19,9,7,30
11,61,2,11,19,9,7,30
11,61,2,11,19,9,7,30
11,61,2,12,0,7,7,0
12,61,2,2,19,7,7,72
12,86,2,2,19,7,7,72
12,61,2,2,19,9,7,72
12,61,2,2,19,9,7,72
12,43,2,3,19,9,7,72
12,86,2,2,16,7,7,63
12,61,2,2,11,9,7,45
12,61,2,13,19,9,7,39
12,61,2,14,20,9,9,39
12,61,2,11,11,9,7,33
12,61,2,11,11,9,7,33
12,61,2,11,11,9,7,33
12,61,2,11,19,9,7,33
12,61,4,2,7,7,7,18
12,61,2,18,17,9,7,12
12,61,3,9,11,1,7,12
13,61,2,2,19,7,7,46
13,86,2,2,19,7,7,46
13,61,2,2,19,9,7,46
13,86,2,2,19,7,7,46
13,86,3,2,19,7,7,46
13,61,2,2,19,9,3,46
13,61,2,2,19,9,7,46
13,61,2,2,19,9,7,46
13,43,2,3,19,10,7,46
13,43,2,3,19,9,7,46
13,43,2,3,12,7,7,46
13,86,2,2,16,7,7,46
13,61,2,2,11,9,7,45
13,61,2,2,11,9,7,45
13,43,2,3,19,7,7,43
13,61,2,2,3,1,7,22
14,61,1,2,19,9,3,59
14,86,2,2,19,7,7,47
14,61,2,2,19,7,7,47
14,61,2,2,19,7,7,47
14,61,2,2,19,7,7,47
14,86,2,2,19,7,7,47
14,19,2,2,19,7,4,46
14,86,2,16,19,5,3,45
14,61,2,2,19,9,7,44
14,86,3,2,19,9,7,44
14,5,2,2,19,9,7,44
14,61,2,2,19,9,7,44
14,36,2,2,19,10,7,44
14,61,2,2,17,9,8,44
14,86,2,2,19,2,7,24
14,61,3,2,1,7,7,24
15,61,1,2,19,9,3,67
15,61,1,2,19,7,7,67
15,86,2,2,19,7,3,54
15,19,2,2,19,7,4,51
15,61,2,2,19,7,7,50
15,61,2,2,19,7,7,50
15,73,2,2,19,7,7,50
15,86,2,2,19,7,7,50
15,61,2,2,19,7,7,50
15,61,2,2,19,7,7,50
15,86,2,2,19,7,7,50
15,33,2,2,19,9,5,46
15,19,2,2,13,7,4,46
15,86,2,2,7,7,7,12
15,61,1,5,1,7,3,11
15,61,2,2,3,7,0,0
16,11,1,2,19,7,4,74
16,61,1,11,19,9,3,71
16,61,1,2,19,7,7,47
16,61,1,2,19,9,3,47
16,61,1,2,19,7,7,47
16,86,2,2,19,7,3,42
16,61,2,2,19,7,2,42
16,73,2,2,19,7,1,42
16,61,2,2,19,9,10,41
16,31,2,2,19,7,7,39
16,73,2,2,19,7,4,39
16,61,2,2,19,7,7,39
16,61,2,2,19,7,7,39
16,61,2,2,19,7,7,39
16,73,2,2,4,9,7,37
16,86,2,12,19,7,3,6
17,61,1,17,6,7,7,81
17,61,1,11,19,9,3,72
17,61,1,11,19,9,3,72
17,11,1,2,19,7,4,64
17,11,1,2,19,7,4,64
17,61,1,2,19,3,7,61
17,11,1,11,19,7,4,59
17,61,1,2,19,7,7,28
17,61,1,2,19,7,7,28
17,61,1,2,19,7,7,28
17,100,1,2,19,7,7,28
17,86,2,2,19,7,3,26
17,61,2,2,19,7,2,26
17,11,1,2,19,9,3,25
17,61,1,2,19,9,3,25
17,61,1,2,6,9,4,19
18,61,1,17,6,7,7,63
18,61,1,17,6,7,7,63
18,61,1,17,8,7,7,63
18,61,1,11,19,9,3,58
18,61,1,11,19,9,3,58
18,48,1,11,19,9,3,58
18,61,1,11,19,7,3,49
18,11,1,18,19,3,3,49
18,11,1,11,19,7,4,49
18,11,1,2,19,7,4,43
18,11,1,2,19,7,4,43
18,61,1,11,10,9,4,26
18,11,3,2,19,7,10,25
18,11,1,2,18,7,4,22
18,61,1,2,19,7,7,14
18,11,3,2,19,9,3,7
19,61,2,17,6,7,7,61
19,61,1,15,19,9,3,58
19,61,4,11,19,9,5,56
19,36,2,11,19,7,3,54
19,61,1,17,19,7,3,49
19,61,1,18,19,8,3,43
19,61,1,11,19,7,3,40
19,48,1,11,19,9,8,40
19,61,1,11,19,7,3,40
19,61,1,17,8,6,7,39
19,61,1,17,6,7,7,39
19,61,1,17,6,7,7,39
19,48,1,11,19,9,3,39
19,48,1,11,19,9,3,39
19,61,1,17,6,7,7,39
19,48,1,11,19,9,3,39
20,61,2,17,6,7,7,51
20,61,2,15,19,3,7,51
20,61,2,15,19,9,3,51
20,36,2,17,19,7,3,51
20,61,2,17,19,7,3,51
20,61,1,18,19,3,3,50
20,61,1,17,19,7,3,50
20,61,2,11,19,10,3,44
20,61,1,15,19,9,3,44
20,61,1,15,19,9,3,44
20,61,2,19,6,7,7,42
20,61,1,18,19,8,3,41
20,61,1,11,19,8,3,35
20,61,1,11,19,7,3,35
20,61,1,11,19,7,3,35
20,61,4,11,19,9,4,29
21,61,1,2,19,7,3,62
21,61,2,17,6,2,7,60
21,61,2,17,14,7,7,57
21,61,2,20,19,7,7,54
21,61,2,17,12,7,7,54
21,61,2,13,19,7,3,48
21,61,2,17,6,7,7,46
21,61,2,15,19,9,3,45
21,61,2,17,19,7,4,45
21,61,2,15,19,3,7,45
21,36,2,15,19,7,3,45
21,61,2,7,19,3,3,42
21,61,1,18,19,3,3,28
21,61,1,17,19,2,3,28
21,61,1,18,19,3,2,28
21,36,1,18,19,7,3,28
22,35,2,8,14,7,7,78
22,61,1,2,19,7,3,75
22,61,1,5,19,7,6,69
22,61,2,13,19,7,7,54
22,61,2,17,14,7,3,46
22,61,2,6,14,7,7,39
22,61,2,17,19,7,7,37
22,61,2,17,19,7,7,37
22,61,2,17,19,7,7,37
22,61,2,17,14,7,7,36
22,61,2,20,12,7,7,36
22,61,2,17,6,2,7,36
22,61,2,17,14,7,7,36
22,61,2,17,14,7,7,36
22,61,2,17,12,7,7,33
22,61,2,4,6,7,7,31
23,35,2,8,14,7,7,57
23,61,2,8,14,7,7,57
23,61,2,2,19,7,5,54
23,61,1,2,19,7,3,54
23,35,2,4,14,7,7,52
23,61,2,17,19,7,3,51
23,32,2,17,19,7,3,51
23,61,1,2,19,9,6,49
23,61,2,13,19,7,7,48
23,61,2,17,14,7,3,48
23,61,2,13,19,7,3,48
23,61,2,6,14,7,7,36
23,35,2,8,14,7,3,36
23,61,2,17,19,7,7,33
23,61,2,17,19,7,7,33
23,61,1,5,9,1,6,12
24,61,2,2,19,7,5,60
24,61,2,2,14,7,5,59
24,35,2,4,14,7,7,58
24,61,2,8,14,7,7,57
24,35,2,8,14,7,7,57
24,61,1,2,19,7,7,57
24,32,2,4,19,7,3,57
24,61,2,2,14,7,7,56
24,35,2,2,14,7,7,56
24,61,2,17,19,7,3,51
24,35,2,8,19,8,3,48
24,32,2,17,19,7,10,27
24,32,2,17,19,7,7,27
24,35,1,8,19,7,7,22
24,32,2,10,19,7,3,12
24,61,1,8,13,7,0,9
25,35,1,4,14,7,7,56
25,61,1,2,19,7,7,50
25,61,2,2,19,7,5,48
25,61,2,2,19,7,5,48
25,35,2,4,19,7,7,48
25,35,2,4,14,7,7,46
25,35,2,4,14,7,7,46
25,68,2,4,14,7,7,46
25,61,2,2,14,7,5,45
25,61,2,2,14,7,5,45
25,32,2,4,19,7,3,45
25,93,2,2,14,7,7,42
25,61,2,2,14,5,7,42
25,35,2,2,14,7,7,42
25,35,2,13,1,7,7,29
25,61,2,8,19,7,7,24
26,61,1,13,19,7,7,69
26,35,1,4,14,7,7,56
26,35,1,4,14,7,7,56
26,8,2,4,11,7,7,52
26,61,1,2,19,7,7,50
26,35,2,4,14,7,8,46
26,61,2,4,14,7,7,46
26,35,2,4,14,7,7,46
26,35,2,4,14,7,7,46
26,61,2,6,19,7,1,45
26,35,2,2,14,7,7,42
26,35,3,4,19,7,7,40
26,61,3,4,19,7,7,40
26,35,1,2,14,0,7,23
26,85,2,15,10,7,7,19
26,61,2,2,19,0,7,7
27,61,1,13,19,7,7,70
27,35,2,12,14,7,8,51
27,35,1,4,14,8,7,48
27,3,2,4,11,7,7,48
27,8,2,4,11,7,7,48
27,61,1,13,1,7,3,45
27,61,1,13,19,7,9,45
27,35,1,4,14,7,7,41
27,35,1,4,14,7,7,41
27,35,1,4,14,7,7,41
27,35,1,4,14,7,7,41
27,71,1,4,14,7,7,41
27,69,1,4,14,7,7,41
27,61,1,2,19,7,7,40
27,61,2,4,14,7,8,31
27,35,4,4,14,7,7,29
28,61,1,13,19,7,3,59
28,35,1,13,14,8,7,57
