Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,52,3,3,12,7,9,63
1,61,3,10,12,3,9,58
1,1,2,11,6,1,8,55
1,1,2,9,4,2,8,54
1,11,2,8,5,3,6,54
1,11,2,8,5,3,6,54
1,61,2,3,12,7,8,52
1,1,2,8,4,6,7,47
1,1,3,3,9,7,9,45
1,61,2,10,12,3,9,42
1,33,3,9,19,1,4,39
1,41,4,9,4,2,7,37
1,52,2,3,5,7,4,31
1,81,2,11,4,10,8,29
1,61,3,2,19,3,4,26
1,1,2,3,4,6,7,22
2,11,2,8,5,3,6,63
2,11,2,8,5,3,6,63
2,52,3,8,5,3,9,61
2,11,4,8,5,3,6,60
2,1,2,9,6,7,8,55
2,52,3,3,12,7,9,54
2,1,3,10,6,1,9,51
2,61,3,10,12,3,9,48
2,11,2,8,12,3,8,47
2,61,2,8,5,10,6,44
2,61,3,11,12,3,5,40
2,1,2,9,4,1,8,36
2,85,2,19,5,3,6,33
2,14,2,18,12,7,8,30
2,1,2,18,4,2,8,18
2,61,2,3,12,7,0,12
3,11,2,8,5,3,6,72
3,11,2,8,5,3,6,72
3,11,2,8,5,3,6,72
3,11,2,8,5,3,6,72
3,1,2,9,6,7,8,48
3,52,3,8,5,7,8,45
3,1,2,10,6,7,8,45
3,26,3,10,4,1,9,45
3,11,3,8,5,3,6,39
3,1,2,8,6,7,9,39
3,52,3,3,6,1,9,36
3,11,3,10,5,3,6,36
3,11,3,8,5,1,6,36
3,11,2,8,5,3,4,27
3,11,2,8,5,3,4,27
3,11,2,16,5,3,6,9
4,11,2,8,5,3,6,72
4,11,2,8,5,3,6,72
4,1,2,8,5,3,6,72
4,11,2,8,5,3,6,72
4,11,2,8,3,3,6,54
4,1,2,9,5,3,6,54
4,1,2,9,6,7,8,51
4,11,2,10,6,3,6,48
4,1,2,9,6,2,8,42
4,11,2,12,12,3,6,39
4,11,2,9,6,7,6,33
4,1,2,9,6,7,6,33
4,1,2,8,5,7,8,33
4,11,3,8,5,7,6,15
4,38,2,8,5,7,6,15
4,1,2,8,6,7,6,15
5,11,2,8,5,3,6,66
5,11,2,8,5,3,6,66
5,11,2,8,5,3,6,66
5,11,2,8,5,3,6,66
5,1,2,8,5,3,6,66
5,11,2,8,5,3,6,66
5,11,2,8,5,3,6,66
5,29,2,8,5,7,8,48
5,44,2,9,6,3,3,39
5,1,2,9,5,3,6,36
5,11,2,9,5,3,6,36
5,11,4,9,5,3,6,36
5,48,2,8,6,3,6,30
5,11,2,9,5,7,6,24
5,11,2,17,3,3,6,6
5,11,2,8,5,3,0,3
6,11,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,1,2,8,5,3,6,48
6,1,2,8,5,3,6,48
6,1,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,1,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,11,2,8,5,3,6,48
6,11,2,2,5,3,6,42
6,11,4,8,5,3,6,6
7,11,2,8,5,3,6,45
7,11,2,8,5,3,6,45
7,11,2,8,5,3,6,45
7,11,2,8,5,3,6,45
7,11,2,8,5,3,6,45
7,11,2,8,4,3,6,45
7,1,2,8,5,3,6,45
7,11,2,8,5,3,6,45
7,1,2,8,5,3,6,45
7,1,2,8,5,3,6,45
7,11,2,8,5,3,6,45
7,1,2,8,5,3,6,45
7,1,2,8,16,3,6,45
7,1,2,8,5,3,6,45
7,1,2,8,5,3,6,45
7,1,2,8,5,3,6,45
8,11,2,8,4,3,6,51
8,11,2,8,4,3,6,51
8,11,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,25,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,1,2,8,5,3,6,49
8,11,2,8,5,3,6,49
8,11,2,8,6,0,6,15
8,101,2,10,5,3,6,3
9,11,2,8,4,3,6,54
9,11,2,8,4,3,6,54
9,11,2,8,5,3,6,54
9,51,2,8,4,3,6,54
9,11,2,8,4,3,6,54
9,11,2,8,5,3,6,54
9,11,2,8,5,3,6,54
9,11,2,8,5,3,6,54
9,11,2,8,5,3,6,54
9,11,2,8,5,3,6,54
9,11,2,8,5,3,6,54
9,11,2,8,5,3,6,54
9,11,2,8,5,3,6,54
9,11,2,8,5,2,6,9
9,11,2,8,4,7,6,6
9,11,2,20,5,3,6,3
10,11,2,8,4,3,6,58
10,11,2,8,4,3,6,58
10,11,2,8,4,3,6,58
10,11,2,8,4,3,6,58
10,11,2,8,4,3,6,58
10,11,2,8,4,3,6,58
10,11,2,8,5,3,6,57
10,64,2,8,5,3,6,57
10,11,2,8,5,3,6,57
10,11,2,8,4,3,1,48
10,11,2,8,5,7,8,42
10,11,4,8,4,3,6,28
10,11,2,2,5,3,6,28
10,11,4,8,5,3,6,19
10,51,2,8,4,9,6,15
10,11,2,8,4,0,6,13
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,4,3,6,48
11,11,2,8,5,3,6,48
11,11,2,8,11,3,6,43
11,11,2,8,5,7,6,4
12,11,2,8,4,3,6,55
12,11,2,8,4,3,6,55
12,11,2,8,4,3,6,55
12,11,2,8,4,3,6,55
12,11,2,8,4,3,6,55
12,11,2,8,4,3,6,55
12,93,2,8,4,3,6,55
12,11,2,14,4,3,6,54
12,11,2,8,16,3,6,48
12,11,2,8,4,0,10,41
12,11,2,8,18,6,6,38
12,11,2,8,4,3,10,36
12,11,2,8,4,4,6,35
12,11,4,8,4,3,6,32
12,11,2,3,4,3,6,23
12,11,2,8,4,9,6,16
13,11,2,8,4,3,6,58
13,11,2,8,4,3,6,58
13,77,2,8,4,3,6,58
13,11,2,8,4,3,6,58
13,71,2,8,4,3,6,58
13,11,2,8,4,3,6,58
13,11,2,8,4,3,6,58
13,11,2,8,4,3,6,58
13,93,2,8,4,3,6,58
13,22,2,8,4,3,9,51
13,35,2,20,18,3,6,39
13,11,2,1,4,3,6,27
13,93,3,8,4,3,6,27
13,11,2,8,4,3,3,18
13,11,2,8,4,1,6,18
13,60,2,4,1,3,6,9
14,11,2,3,16,3,6,78
14,11,2,8,4,3,6,51
14,11,2,8,4,3,6,51
14,11,2,8,4,3,6,51
14,11,2,8,4,3,6,51
14,11,2,8,4,3,6,51
14,11,2,8,4,3,6,51
14,77,2,8,4,3,6,51
14,71,2,8,4,3,6,51
14,11,2,8,4,3,6,51
14,11,2,8,4,3,6,51
14,36,2,8,4,3,6,51
14,11,2,8,14,3,6,43
14,71,2,9,4,3,6,13
14,71,2,8,6,3,6,12
14,11,2,8,4,4,6,10
15,11,2,3,16,3,6,56
15,11,2,3,16,3,6,56
15,11,2,8,4,3,6,52
15,11,2,8,4,3,6,52
15,11,2,8,4,3,6,52
15,11,2,8,4,3,6,52
15,11,2,8,4,3,6,52
15,11,3,8,4,3,9,47
15,11,2,8,4,3,9,47
15,11,2,8,4,3,5,44
15,11,2,13,4,3,6,44
15,11,2,3,4,5,6,43
15,11,2,19,16,3,6,42
15,11,2,8,16,3,3,27
15,11,4,12,16,3,6,24
15,11,2,17,4,4,6,15
16,11,2,3,16,9,8,76
16,11,2,3,16,3,6,70
16,11,2,3,16,3,6,70
16,11,2,3,16,3,6,70
16,11,2,8,4,3,6,40
16,11,2,8,4,3,6,40
16,11,2,8,4,3,6,40
16,11,2,8,4,3,6,40
16,11,2,8,4,3,6,40
16,11,2,8,4,3,6,40
16,11,2,8,4,3,6,40
16,11,2,8,16,3,6,36
16,11,2,8,18,3,6,36
16,11,2,20,4,10,6,24
16,11,3,8,4,3,6,23
16,11,2,3,4,3,6,14
17,11,2,3,16,9,8,65
17,11,2,3,16,9,6,64
17,11,2,3,16,3,8,62
17,11,2,3,16,3,6,58
17,11,2,3,16,3,6,58
17,11,2,3,16,3,6,58
17,11,2,3,16,3,6,58
17,11,4,3,16,3,6,43
17,11,2,3,16,1,6,35
17,11,2,8,16,3,6,34
17,11,2,8,13,3,6,34
17,11,2,8,4,3,6,31
17,11,2,8,4,3,6,31
17,11,4,8,4,3,6,29
17,11,2,3,4,2,6,25
17,11,2,8,4,3,0,0
18,11,2,3,16,9,8,52
18,11,2,3,16,3,8,52
18,11,2,3,16,3,6,52
18,11,2,3,16,3,8,52
18,11,2,3,16,3,6,52
18,11,2,2,16,3,6,52
18,11,2,3,16,3,8,52
18,11,2,3,16,3,8,52
18,11,2,3,16,3,6,52
18,11,2,3,16,9,6,51
18,11,2,13,16,9,8,50
18,11,2,16,16,3,6,45
18,11,3,3,16,3,8,44
18,11,2,3,16,1,6,28
18,11,2,3,16,2,8,10
18,12,2,8,16,7,10,10
19,11,2,3,16,9,8,58
19,11,2,3,16,3,8,58
19,11,2,3,16,8,8,58
19,11,2,3,16,3,8,58
19,11,2,3,16,3,8,58
19,11,2,3,16,9,8,58
19,11,2,3,16,6,6,58
19,11,2,3,16,9,8,58
19,11,2,3,16,3,8,58
19,11,2,3,16,8,6,58
19,11,2,3,16,10,6,57
19,44,2,3,16,3,3,25
19,11,2,3,16,3,1,13
19,11,2,3,8,3,6,13
19,11,2,15,16,3,8,11
19,11,2,3,16,0,8,5
20,75,2,5,16,3,8,48
20,11,2,3,16,3,8,45
20,11,2,3,16,3,8,45
20,11,2,3,16,6,8,45
20,11,2,3,16,5,8,45
20,11,2,3,16,3,8,45
20,11,2,3,16,8,8,45
20,11,2,3,16,3,8,45
20,11,2,3,16,9,8,45
20,11,2,3,16,3,8,45
20,11,2,3,16,9,8,45
20,11,2,3,17,8,8,45
20,11,2,3,16,3,8,45
20,11,2,3,16,6,6,45
20,11,2,3,16,8,6,45
20,11,4,3,16,3,8,42
21,11,2,3,16,3,8,55
21,11,2,3,16,3,8,55
21,11,2,3,16,3,8,55
21,11,2,3,16,3,8,55
21,98,2,3,16,6,8,55
21,11,2,3,19,3,8,55
21,11,2,3,16,3,8,55
21,11,2,3,16,3,8,55
21,11,2,3,16,3,8,55
21,11,2,3,16,3,8,55
21,75,2,5,16,3,8,48
21,75,3,3,16,3,8,42
21,11,2,3,5,3,9,28
21,8,2,14,14,3,8,14
21,11,2,18,16,8,8,11
21,75,2,14,16,3,8,11
22,11,2,3,16,3,8,54
22,11,2,3,16,3,8,54
22,11,2,3,16,3,8,54
22,11,2,3,16,3,8,54
22,11,2,3,16,3,8,54
22,11,2,3,16,4,8,54
22,11,2,3,16,3,8,54
22,11,2,3,16,3,8,54
22,11,2,3,14,3,8,54
22,33,2,3,20,3,8,54
22,11,2,3,16,8,8,54
22,11,4,3,16,3,8,44
22,11,2,3,6,3,8,42
22,11,2,18,16,3,8,13
22,11,2,20,16,3,10,13
22,11,2,3,16,2,8,12
23,69,2,3,8,5,8,48
23,11,2,6,16,3,8,46
23,3,2,3,16,3,8,45
23,11,2,3,16,3,8,45
23,11,2,3,16,4,8,45
23,11,2,3,18,3,8,45
23,11,2,3,17,3,8,45
23,79,2,3,16,3,8,45
23,11,2,3,16,3,6,45
23,11,2,3,16,3,9,45
23,11,2,3,16,3,8,45
23,11,2,3,16,3,8,45
23,11,2,3,16,3,8,45
23,11,2,3,16,3,8,45
23,11,2,3,1,3,8,43
23,11,4,3,16,3,8,42
24,11,2,3,16,5,8,49
24,11,2,3,16,3,8,49
24,3,2,3,16,3,8,49
24,11,2,3,16,6,8,49
24,11,2,3,16,3,8,49
24,11,2,3,16,4,8,49
24,11,2,3,17,3,8,49
24,3,2,3,17,6,8,49
24,69,2,3,8,5,8,46
24,11,2,6,16,3,8,44
24,11,2,6,16,3,8,44
24,11,2,5,17,4,8,44
24,11,2,6,18,3,8,44
24,11,2,6,16,3,8,44
24,11,2,3,18,3,5,33
24,69,2,17,16,6,8,9
25,11,2,3,16,6,8,55
25,3,1,15,16,3,8,53
25,11,2,3,16,5,8,52
25,11,2,3,16,5,8,52
25,11,2,3,16,3,8,52
25,11,2,3,16,3,8,52
25,11,2,3,16,5,8,52
25,11,2,3,16,3,8,52
25,11,2,3,16,4,8,52
25,11,2,3,16,4,8,52
25,20,2,3,17,3,8,52
25,47,2,0,3,3,8,27
25,11,2,3,16,3,4,19
25,11,2,3,16,3,4,19
25,11,2,15,16,6,9,14
25,11,2,3,6,0,8,11
26,11,1,3,16,5,8,54
26,11,2,3,16,10,8,53
26,11,2,3,16,5,8,51
26,11,2,3,16,3,8,51
26,11,2,3,16,3,8,51
26,11,2,3,16,5,8,51
26,3,1,15,16,3,8,49
26,11,2,3,16,6,8,48
26,11,2,15,2,3,8,44
26,11,2,3,10,5,8,44
26,3,1,3,16,6,8,42
26,11,4,3,16,5,8,41
26,16,1,3,16,3,8,31
26,11,2,3,6,5,8,25
26,11,2,13,16,0,8,23
26,11,2,3,16,2,8,22
27,11,1,3,16,5,8,54
27,11,1,3,16,5,8,54
27,11,2,3,16,5,8,49
27,11,2,3,16,5,8,49
27,11,2,3,16,5,8,49
27,11,2,3,16,3,8,49
27,11,2,3,16,5,8,49
27,77,2,3,16,5,8,49
27,11,2,3,16,5,6,46
27,11,2,3,16,10,8,44
27,11,2,3,16,10,8,44
27,11,2,3,16,10,8,44
27,47,1,3,16,6,8,42
27,11,2,13,1,5,8,34
27,99,1,3,16,3,8,31
27,3,4,15,16,5,8,8
28,11,2,9,16,5,8,57
28,11,2,3,16,5,8,54
