Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,52,3,3,12,7,9,28
1,61,2,10,5,3,8,24
1,61,2,10,5,3,8,24
1,1,2,11,6,1,8,21
1,1,2,11,6,6,7,12
1,61,2,11,6,1,8,9
1,52,2,3,12,1,9,9
1,52,2,3,5,7,9,7
1,61,2,10,9,3,1,7
1,52,3,2,12,7,7,6
1,61,2,12,9,3,7,6
1,61,2,10,6,3,8,6
1,1,2,11,2,7,8,6
1,52,3,3,12,6,7,4
1,1,2,12,9,6,7,4
1,1,2,12,9,0,7,3
2,1,2,11,6,1,8,22
2,52,3,3,12,7,9,21
2,52,2,3,12,3,9,20
2,61,2,10,5,3,8,16
2,1,2,11,6,1,8,10
2,61,2,10,5,3,8,9
2,52,2,11,6,7,8,9
2,1,2,11,6,3,8,9
2,61,2,10,5,3,8,9
2,1,2,3,12,1,8,9
2,61,2,10,12,3,1,9
2,1,2,11,6,1,8,9
2,52,2,3,12,7,9,6
2,1,2,10,7,1,8,6
2,61,2,3,5,3,8,6
2,61,2,10,5,3,9,5
3,54,2,11,6,1,8,26
3,52,2,3,12,3,9,22
3,52,3,3,12,7,9,22
3,52,3,3,12,7,9,19
3,61,2,3,12,3,9,15
3,61,2,10,5,3,8,12
3,1,2,11,6,1,8,10
3,52,2,3,12,7,9,10
3,52,2,3,12,3,9,8
3,1,3,11,6,1,8,6
3,61,2,10,12,3,8,6
3,1,2,3,12,1,6,5
3,61,2,10,5,3,9,4
3,1,2,11,6,3,8,3
3,1,2,10,5,3,8,3
3,61,2,10,12,3,9,3
4,52,2,11,6,1,8,33
4,52,3,3,12,7,9,18
4,52,3,3,12,7,9,15
4,54,2,3,12,7,9,15
4,54,2,11,6,1,8,15
4,52,2,3,6,3,8,12
4,52,2,3,12,3,9,10
4,52,2,3,12,3,9,9
4,52,3,3,12,1,1,9
4,54,2,3,9,1,8,9
4,52,2,3,12,3,9,9
4,52,2,3,12,3,9,9
4,52,3,3,12,7,9,9
4,52,3,3,12,7,9,6
4,52,3,3,4,9,9,1
4,52,3,3,9,7,9,0
5,52,2,11,6,1,8,30
5,52,2,11,6,1,8,30
5,52,2,11,6,1,8,25
5,76,2,11,12,1,8,12
5,52,3,3,12,7,9,12
5,44,2,3,12,7,8,9
5,54,2,3,12,7,9,9
5,52,3,3,17,7,9,8
5,54,2,3,12,7,9,7
5,52,2,3,12,7,9,6
5,52,3,11,6,1,8,6
5,54,2,3,12,7,9,6
5,52,3,3,12,7,9,6
5,52,2,11,12,7,9,5
5,52,3,3,12,7,9,3
5,52,3,3,12,7,9,3
6,52,2,11,6,1,8,21
6,52,2,11,6,1,8,21
6,52,2,11,6,1,8,21
6,52,2,11,6,1,8,21
6,52,2,11,6,1,8,12
6,52,2,11,6,1,8,12
6,52,2,11,6,1,8,12
6,52,2,11,6,1,8,12
6,52,2,11,6,1,8,12
6,52,2,11,6,1,8,12
6,52,2,11,6,1,8,12
6,52,2,11,6,1,8,12
6,76,2,11,12,1,8,0
6,76,2,11,12,1,8,0
6,76,2,11,12,1,8,0
6,76,2,11,12,1,8,0
7,52,2,11,6,1,8,21
7,52,2,11,6,1,8,18
7,52,2,11,6,1,8,18
7,52,2,8,6,1,8,18
7,52,2,11,6,1,8,12
7,52,2,11,6,1,8,12
7,52,2,11,6,1,8,9
7,52,2,11,6,1,8,9
7,52,2,11,6,1,8,9
7,52,2,11,6,1,8,9
7,52,2,11,6,1,8,9
7,52,2,11,6,1,8,9
7,101,2,11,6,1,8,9
7,52,2,11,6,1,8,9
7,52,2,11,6,1,8,9
7,52,2,11,4,1,8,0
8,52,2,11,6,1,8,24
8,52,2,11,6,6,8,21
8,52,2,11,6,1,8,18
8,52,2,11,6,1,8,18
8,52,2,1,6,1,8,12
8,52,2,8,6,1,8,9
8,52,2,11,6,1,8,9
8,52,2,11,6,1,8,9
8,52,2,11,6,1,8,9
8,52,2,11,6,1,8,9
8,52,2,11,6,1,8,9
8,52,2,8,6,1,8,9
8,52,2,11,6,1,8,9
8,52,2,11,6,1,8,9
8,52,2,20,6,1,8,6
8,52,2,8,6,1,0,0
9,52,2,11,6,1,8,21
9,52,2,11,6,1,8,18
9,52,2,11,6,1,2,18
9,52,2,11,6,1,8,18
9,52,2,11,6,1,8,12
9,52,2,11,6,1,8,9
9,52,2,11,6,6,8,9
9,52,2,11,6,6,8,9
9,52,2,11,6,1,5,9
9,52,2,11,6,1,8,9
9,52,2,11,6,1,8,9
9,52,2,11,6,6,8,9
9,52,2,11,6,1,8,9
9,95,2,11,6,6,8,9
9,52,2,11,6,1,9,9
9,52,2,11,6,10,8,3
10,52,2,11,6,1,8,21
10,52,2,11,6,1,8,18
10,52,2,11,6,1,8,18
10,52,2,11,6,1,2,18
10,52,2,11,6,1,8,12
10,52,2,11,6,1,8,9
10,52,2,10,6,1,8,9
10,52,2,11,6,1,8,9
10,52,2,11,6,1,2,9
10,52,2,11,6,1,8,9
10,52,2,11,6,1,2,9
10,52,2,11,6,1,2,9
10,52,2,11,6,1,8,9
10,52,2,11,6,1,8,9
