Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,52,3,3,12,7,9,70
1,61,2,3,12,3,9,70
1,61,2,10,5,3,8,54
1,41,2,9,4,2,8,54
1,61,2,10,5,3,8,54
1,41,2,9,4,2,8,54
1,61,2,10,6,4,8,45
1,1,2,11,6,1,8,40
1,52,3,3,14,7,9,40
1,1,2,5,4,2,8,40
1,1,2,9,6,2,8,34
1,61,2,9,5,2,8,34
1,1,3,11,12,1,9,33
1,52,3,11,12,1,9,33
1,41,2,3,4,2,9,32
1,52,2,3,5,7,9,23
2,52,3,3,12,7,9,63
2,61,2,3,12,3,9,60
2,61,2,3,12,7,9,60
2,61,2,3,12,7,9,60
2,61,2,3,12,3,9,60
2,61,2,3,12,3,8,50
2,10,3,3,15,7,8,45
2,61,3,3,12,3,8,44
2,61,2,10,12,3,8,42
2,61,2,9,16,2,8,39
2,41,2,3,4,2,5,36
2,41,2,9,4,2,8,35
2,61,2,10,5,3,8,35
2,61,2,3,4,2,8,30
2,61,2,9,5,2,8,27
2,45,2,3,5,7,9,21
3,52,3,3,12,7,9,45
3,61,2,3,12,3,9,45
3,61,2,3,12,7,9,45
3,61,2,3,12,7,9,45
3,61,3,3,12,7,9,45
3,61,2,3,12,3,9,45
3,61,3,3,12,7,9,45
3,61,3,3,12,7,9,45
3,52,3,3,12,7,9,45
3,61,2,3,12,7,9,45
3,61,2,3,16,3,9,45
3,61,2,3,12,7,9,45
3,61,2,3,14,3,9,45
3,61,2,3,12,3,9,45
3,61,2,3,12,7,9,45
3,61,2,3,12,7,9,45
4,52,3,3,12,7,9,52
4,61,2,3,12,7,9,52
4,61,2,3,12,7,9,52
4,52,2,3,12,7,9,52
4,52,3,3,12,7,9,52
4,61,2,3,12,7,9,52
4,61,2,3,12,7,9,52
4,52,2,3,12,7,9,52
4,19,2,3,12,7,9,52
4,61,2,3,12,7,9,52
4,61,2,3,12,7,9,52
4,61,2,3,12,3,9,47
4,61,2,3,12,3,9,47
4,61,2,3,12,3,5,22
4,61,2,3,3,7,9,17
4,52,3,3,0,7,9,0
5,52,3,3,12,7,9,48
5,61,2,3,12,7,9,48
5,61,2,3,12,7,9,48
5,52,2,3,12,7,9,48
5,52,3,3,12,7,9,48
5,61,2,3,12,7,9,48
5,52,3,3,12,7,9,48
5,52,2,3,12,7,9,48
5,52,2,3,12,7,9,48
5,52,3,3,12,7,9,48
5,61,2,3,12,7,9,48
5,61,2,4,10,7,5,48
5,61,2,3,12,7,9,48
5,52,2,3,12,7,9,48
5,61,2,3,12,7,9,48
5,52,2,3,12,0,9,0
6,52,3,3,12,7,9,45
6,61,2,3,12,7,9,45
6,61,2,3,12,7,9,45
6,52,2,3,12,7,9,45
6,52,3,3,12,7,9,45
6,61,2,3,12,7,9,45
6,61,2,3,12,7,9,45
6,61,2,3,12,7,9,45
6,52,3,3,12,7,9,45
6,52,3,3,12,7,9,45
6,61,2,3,17,7,9,45
6,61,2,3,12,7,9,45
6,52,2,3,12,7,9,45
6,61,2,3,12,7,9,45
6,61,2,3,12,7,9,45
6,61,2,3,12,7,9,45
7,52,3,3,12,7,9,51
7,61,2,3,12,7,9,51
7,61,2,3,12,7,9,51
7,52,2,3,12,7,9,51
7,61,3,3,12,7,9,51
7,52,3,3,12,7,9,51
7,52,2,3,12,7,9,51
7,52,2,3,12,7,9,51
7,61,2,3,12,7,9,51
7,61,2,3,12,7,9,51
7,52,2,3,12,7,9,51
7,61,3,3,12,7,9,51
7,61,2,3,12,7,9,51
7,52,2,3,12,7,9,51
7,52,3,3,12,9,9,3
7,61,2,3,12,9,9,3
8,52,3,3,12,7,9,45
8,61,2,3,12,7,9,45
8,61,2,3,12,7,9,45
8,52,2,3,12,7,9,45
8,52,2,3,12,7,9,45
8,52,3,3,12,7,9,45
8,61,3,3,12,7,9,45
8,61,2,3,12,7,9,45
8,20,3,3,12,7,9,45
8,45,2,3,12,7,9,45
8,61,2,3,12,7,9,45
8,101,2,3,12,7,9,45
8,61,2,3,12,7,9,45
8,61,3,3,12,7,9,45
8,52,2,3,12,7,9,45
8,61,2,3,12,7,9,45
9,52,3,3,12,7,9,54
9,61,2,3,12,7,9,54
9,61,2,3,12,7,9,54
9,52,2,3,12,7,9,54
9,61,2,3,12,7,9,54
9,52,2,3,12,7,9,54
9,52,2,3,12,7,9,54
9,61,2,3,12,7,9,54
9,61,2,3,12,7,9,54
9,52,2,3,12,7,9,54
9,61,2,3,12,7,9,54
9,61,2,3,12,7,9,54
9,61,2,3,20,7,9,51
9,76,3,3,12,10,9,15
9,52,3,7,12,7,9,3
9,52,2,7,12,7,9,3
10,52,2,3,12,7,2,87
10,61,2,3,12,7,5,48
10,61,2,3,12,7,9,45
10,52,2,3,12,7,9,45
10,61,3,3,12,7,9,45
10,61,2,3,12,7,9,45
10,61,3,3,12,7,9,45
10,52,2,3,12,7,9,45
10,52,3,3,12,7,9,45
10,61,2,3,12,7,9,45
10,61,2,3,12,7,9,45
10,52,2,3,12,7,9,45
10,61,2,3,12,7,9,45
10,52,3,3,12,7,9,45
10,61,2,3,12,7,9,45
10,52,4,8,12,7,9,0
11,52,2,3,12,7,2,63
11,52,2,3,12,7,2,63
11,61,2,3,12,7,2,63
11,52,2,3,12,7,2,63
11,52,3,3,12,7,2,63
11,61,2,3,12,7,5,45
11,52,2,0,12,7,2,45
11,61,2,3,12,7,5,45
11,61,2,3,12,7,5,45
11,52,2,3,12,7,5,45
11,52,2,3,12,7,9,30
11,61,2,3,12,7,9,30
11,61,2,3,12,7,9,30
11,52,2,3,12,7,9,30
11,52,2,3,12,7,9,30
11,61,2,3,12,7,9,30
12,52,2,3,12,7,2,51
12,52,2,3,12,7,2,51
12,61,2,3,12,7,2,51
12,52,2,3,12,7,2,51
12,52,2,3,12,7,2,51
12,52,2,3,12,7,3,51
12,52,2,3,12,7,2,51
12,52,2,3,12,7,2,51
12,52,2,3,12,7,2,51
12,52,2,3,12,7,2,51
12,61,2,3,12,7,2,51
12,52,2,3,12,7,2,51
12,86,2,3,12,7,2,51
12,52,2,3,12,7,2,51
12,61,2,10,12,7,2,6
12,61,1,3,2,7,2,0
13,52,2,3,12,7,7,48
13,52,2,3,12,7,2,46
13,61,2,3,12,7,2,46
13,52,2,3,12,7,2,46
13,52,2,3,12,7,2,46
13,61,2,3,12,7,2,46
13,52,2,3,12,7,2,46
13,52,2,3,12,7,2,46
13,52,2,3,12,7,2,46
13,61,2,3,12,7,2,46
13,52,2,3,12,7,2,46
13,52,2,3,12,7,2,46
13,61,2,3,12,7,2,46
13,52,2,3,12,7,2,46
13,61,2,3,12,7,5,45
13,52,2,3,4,7,9,16
14,52,2,3,12,7,2,49
14,61,2,3,12,7,2,49
14,52,2,3,12,7,2,49
14,52,2,3,12,7,2,49
14,61,2,3,10,7,2,49
14,52,2,3,12,8,2,49
14,52,2,3,12,7,2,49
14,61,2,3,12,7,2,49
14,61,2,3,12,7,2,49
14,52,2,3,12,7,7,48
14,98,2,3,12,7,7,48
14,52,2,3,12,7,7,48
14,52,2,3,12,7,7,48
14,52,2,3,12,7,7,48
14,61,2,3,12,7,10,27
14,52,2,18,12,7,7,3
15,52,2,3,12,7,2,51
15,61,2,3,12,7,2,51
15,52,2,3,12,7,2,51
15,52,2,3,12,7,2,51
15,61,2,3,12,7,2,51
15,52,2,3,12,7,2,51
15,52,2,3,12,7,2,51
15,52,2,3,12,7,2,51
15,61,2,3,12,7,2,51
15,52,2,3,12,7,2,51
15,61,2,3,12,7,3,51
15,52,2,3,12,7,2,51
15,52,2,3,12,7,2,51
15,52,3,3,12,7,2,48
15,61,2,3,12,3,2,9
15,52,2,3,0,7,2,0
16,52,2,3,12,7,2,45
16,61,2,3,12,7,2,45
16,52,2,3,12,7,2,45
16,52,2,3,12,7,2,45
16,61,2,3,12,7,2,45
16,52,2,3,12,7,2,45
16,52,2,3,12,7,2,45
16,22,2,3,12,7,2,45
16,52,2,3,12,7,2,45
16,52,2,3,12,7,3,45
16,52,4,3,12,7,2,45
16,61,2,3,12,7,2,45
16,61,2,3,12,7,2,45
16,52,2,3,12,7,2,45
16,52,2,3,12,7,2,45
16,52,2,3,12,7,2,45
17,52,2,3,12,7,2,48
17,61,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,2,48
17,52,2,3,12,7,3,48
17,43,2,3,12,7,2,48
17,61,2,3,3,1,2,0
18,52,2,3,12,4,2,48
18,61,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,17,12,7,2,45
18,52,2,3,12,7,2,45
18,61,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,52,2,3,12,7,2,45
18,61,4,3,12,7,2,42
19,52,2,3,12,7,4,57
19,52,2,3,20,7,2,54
19,52,2,3,12,7,2,51
19,52,2,3,12,7,2,51
19,61,2,3,12,7,2,51
19,52,2,3,12,7,2,51
19,52,2,3,12,7,2,51
19,61,2,3,12,7,2,51
19,52,2,3,12,7,2,51
19,52,4,1,12,7,2,51
19,52,2,3,12,7,2,51
19,52,2,3,12,4,2,45
19,52,2,3,12,4,2,45
19,52,2,16,2,4,1,42
19,52,2,3,5,4,2,12
19,61,2,3,12,1,2,6
20,52,2,3,12,7,7,48
20,52,2,3,20,7,2,46
20,52,2,3,12,7,2,46
20,52,2,3,12,7,2,46
20,52,2,3,12,7,3,46
20,52,2,3,12,7,2,46
20,52,2,3,12,7,2,46
20,52,2,3,12,7,4,46
20,52,2,3,12,7,2,46
20,52,2,3,20,7,2,46
20,52,2,3,20,7,2,46
20,52,2,3,20,9,2,46
20,52,2,2,20,7,2,46
20,52,2,3,12,7,2,46
20,52,2,3,12,7,4,46
20,52,2,3,3,7,2,14
21,52,2,3,20,7,2,48
21,52,2,3,12,7,2,48
21,52,2,3,12,7,2,48
21,52,2,3,20,7,2,48
21,52,2,3,20,7,2,48
21,52,2,3,16,7,2,48
21,52,2,3,12,7,2,48
21,52,2,3,12,7,2,48
21,52,2,3,12,7,7,45
21,52,2,3,12,7,7,45
21,52,2,20,12,7,2,45
21,52,2,3,12,7,7,45
21,52,2,3,12,7,7,45
21,52,2,3,12,7,7,45
21,52,2,3,12,3,7,45
21,52,2,3,11,7,7,21
22,52,2,3,20,7,2,46
22,52,2,3,12,7,2,46
22,52,2,3,12,7,2,46
22,52,2,3,20,7,2,46
22,62,2,3,20,7,2,46
22,52,2,3,20,7,6,46
22,52,2,3,20,7,2,46
22,52,2,3,12,7,2,46
22,52,2,3,19,7,2,46
22,52,2,3,12,7,2,46
22,52,2,2,12,7,2,46
22,52,2,3,20,7,2,46
22,52,2,3,12,7,2,46
22,52,2,3,12,7,2,46
22,52,2,1,20,7,2,46
22,52,2,3,6,7,2,15
23,52,2,3,20,7,2,54
23,52,2,3,20,7,2,54
23,52,2,3,20,7,2,54
23,52,2,3,20,7,2,54
23,52,2,3,17,7,2,54
23,52,2,3,20,7,2,54
23,52,2,3,12,7,2,48
23,100,2,3,12,7,2,48
23,52,2,3,12,7,2,48
23,52,2,3,12,7,2,48
23,52,2,3,12,7,2,48
23,52,2,3,12,7,2,48
23,52,2,3,12,7,2,48
23,52,3,3,12,7,2,30
23,52,3,3,12,7,2,30
23,63,2,3,0,7,2,0
24,52,1,3,20,7,2,87
24,52,2,7,20,7,2,48
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,18,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,7,2,45
24,52,2,3,20,4,2,0
25,52,1,3,20,7,2,69
25,52,1,3,20,7,2,69
25,52,1,3,20,7,2,69
25,52,2,7,20,7,2,45
25,52,2,7,20,7,2,45
25,52,2,17,10,7,2,45
25,52,2,7,20,8,2,45
25,90,3,7,20,7,2,45
25,52,2,3,20,7,2,36
25,52,2,3,20,7,2,36
25,52,2,3,20,7,2,36
25,52,2,3,20,7,2,36
25,52,2,3,14,7,2,36
25,52,2,3,20,7,2,36
25,52,2,3,20,7,2,36
25,52,2,3,20,7,2,36
26,52,1,3,20,7,2,54
26,52,1,3,20,7,2,54
26,52,1,3,20,7,2,54
26,52,1,3,20,7,2,54
26,52,1,3,20,7,2,54
26,52,1,3,20,7,2,54
26,52,1,3,20,7,1,54
26,52,1,3,20,7,2,54
26,52,1,3,20,7,2,54
26,52,1,3,20,7,2,54
26,52,2,7,20,7,2,49
26,52,2,7,20,7,2,49
26,52,1,6,20,7,2,39
26,52,1,7,1,7,2,18
26,52,2,3,20,7,2,15
26,85,4,3,20,7,2,8
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,52,1,3,20,7,2,49
27,90,1,3,20,7,2,49
27,52,1,3,6,7,2,45
27,52,1,3,3,7,2,16
27,52,1,3,13,7,2,9
28,52,1,3,20,7,2,46
28,52,1,3,20,7,2,46
