Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,81,2,11,12,10,9,33
1,25,2,12,12,7,9,21
1,1,2,11,6,1,8,18
1,1,2,12,5,1,8,18
1,1,2,11,6,1,8,12
1,61,2,10,5,3,8,12
1,1,2,11,9,1,8,9
1,52,3,3,12,7,9,9
1,1,2,10,5,3,8,9
1,61,2,10,5,6,10,9
1,1,2,12,9,6,7,9
1,1,3,11,12,1,8,6
1,61,2,10,12,3,9,6
1,1,3,3,12,7,7,3
1,1,2,17,9,6,7,3
1,52,3,3,8,3,9,3
2,81,2,11,12,10,9,27
2,25,2,5,15,7,8,26
2,1,2,12,5,1,2,21
2,1,2,11,12,10,8,18
2,24,2,12,12,10,9,12
2,1,2,12,5,7,9,10
2,25,2,12,12,7,9,9
2,1,2,11,6,1,1,9
2,25,1,11,12,7,9,9
2,1,2,11,6,1,8,9
2,1,2,12,12,7,9,6
2,1,2,12,5,1,8,6
2,25,4,12,12,7,7,6
2,81,2,11,6,10,9,4
2,1,2,12,5,8,8,3
2,1,2,11,5,1,8,3
3,1,2,5,15,1,2,27
3,1,2,12,12,1,2,27
3,25,2,5,15,7,8,24
3,12,2,11,12,10,9,15
3,21,2,11,12,10,9,15
3,1,2,11,12,7,2,12
3,9,2,1,12,10,9,9
3,1,2,11,12,10,8,9
3,1,2,12,5,1,2,9
3,25,2,5,15,10,9,9
3,81,2,11,12,10,9,9
3,1,2,12,12,1,6,6
3,1,2,11,12,10,8,6
3,1,2,12,12,10,2,3
3,1,2,5,0,10,8,0
3,1,2,12,5,1,8,0
4,1,2,5,15,1,2,27
4,1,2,5,15,1,2,27
4,1,2,12,12,1,2,21
4,25,2,5,15,7,8,16
4,1,2,13,12,1,2,12
4,1,2,12,12,1,2,12
4,25,2,9,12,0,8,9
4,25,2,9,12,7,8,9
4,12,2,11,12,3,2,9
4,12,1,11,15,10,8,9
4,1,2,5,15,7,8,9
4,12,2,11,12,10,9,6
4,25,2,18,15,7,9,6
4,12,2,11,15,10,9,4
4,12,2,11,12,10,9,3
4,10,2,5,5,10,9,0
5,1,2,5,15,1,2,21
5,1,2,5,15,1,2,21
5,1,2,5,15,1,2,21
5,1,2,5,15,1,2,21
5,1,2,5,15,1,2,12
5,25,2,5,15,1,2,12
5,1,2,5,15,1,2,12
5,1,2,12,12,1,2,9
5,1,2,5,15,7,8,9
5,1,2,12,12,1,2,9
5,1,2,12,12,1,2,9
5,1,2,12,15,1,8,6
5,1,2,6,15,3,2,6
5,1,2,12,17,7,8,6
5,29,2,5,15,7,8,3
5,25,2,5,15,7,8,3
6,1,2,5,15,1,2,21
6,1,2,5,15,1,2,18
6,1,2,5,15,1,2,18
6,1,2,5,15,1,2,18
6,1,2,5,15,1,2,12
6,1,2,5,15,1,2,12
6,1,2,5,15,1,2,9
6,1,2,5,15,1,2,9
6,1,2,5,15,1,2,9
6,1,2,14,15,1,2,9
6,1,2,5,15,1,2,9
6,1,2,16,15,1,2,9
6,1,2,5,15,1,2,9
6,1,2,5,15,1,2,9
6,1,2,5,15,1,2,9
6,1,2,5,15,3,2,0
7,1,2,5,15,1,2,24
7,1,2,5,15,1,2,21
7,1,2,5,5,1,2,18
7,1,2,5,15,1,2,18
7,1,2,5,15,1,2,12
7,1,2,5,15,1,2,12
7,1,2,5,15,1,2,9
7,1,2,5,15,1,2,9
7,1,3,5,15,1,2,9
7,1,2,5,15,1,2,9
7,1,2,5,15,1,2,9
7,1,1,0,15,1,2,9
7,1,2,5,15,1,2,9
7,1,2,5,15,7,8,7
7,1,2,5,15,1,6,4
7,1,2,5,15,1,9,0
8,1,2,5,15,1,2,21
8,1,2,5,15,1,2,21
8,1,2,5,5,1,2,18
8,1,2,5,15,1,2,18
8,1,2,5,15,1,2,12
8,1,2,5,15,1,2,12
8,1,2,5,15,1,2,12
8,101,2,5,5,1,2,9
8,1,2,5,15,1,2,9
8,1,2,5,5,1,2,9
8,1,2,5,17,1,3,9
8,1,4,5,15,1,2,9
8,1,2,5,5,1,2,9
8,1,1,5,15,1,2,7
8,1,2,2,15,1,2,4
8,58,2,5,17,1,5,0
9,1,2,5,15,1,2,21
9,1,2,5,5,1,2,19
9,1,2,5,15,1,2,18
9,1,2,5,15,1,2,18
9,1,2,5,5,1,2,10
9,1,2,5,15,1,2,9
9,1,2,5,15,1,2,9
9,1,2,5,15,1,2,9
9,1,3,5,15,1,5,9
9,1,2,5,15,1,2,9
9,1,2,5,15,1,2,9
9,1,2,5,15,1,2,9
9,1,2,5,5,1,2,9
9,1,2,11,19,1,2,8
9,1,2,5,15,1,3,6
9,1,2,5,15,1,4,6
10,1,2,5,15,1,2,21
10,1,2,5,15,1,2,21
10,1,2,5,15,1,2,18
10,25,2,5,15,1,2,18
10,1,2,5,15,1,2,12
10,1,2,5,15,1,2,12
10,1,2,5,12,1,2,9
10,1,2,5,5,1,2,9
10,1,2,5,15,1,2,9
10,1,2,5,15,1,2,9
10,1,2,5,15,1,2,9
10,1,2,5,10,1,2,9
10,1,2,5,15,1,2,9
10,1,2,5,5,1,2,9
