Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,38,2,9,5,3,7,30
1,19,1,5,6,3,4,21
1,25,2,11,5,4,7,18
1,16,3,9,10,7,9,16
1,1,2,11,6,1,8,12
1,59,3,12,9,8,9,9
1,28,2,8,5,3,6,9
1,52,3,3,12,7,9,9
1,8,1,5,6,3,4,9
1,33,2,12,5,5,7,9
1,15,2,8,7,2,8,9
1,20,2,7,8,3,10,7
1,1,2,3,7,3,7,6
1,47,3,15,6,6,8,6
1,63,3,14,6,6,8,6
1,1,2,11,7,3,7,3
2,19,1,5,6,3,4,24
2,32,2,9,5,3,7,24
2,21,1,7,5,3,5,21
2,23,2,8,6,4,7,18
2,98,2,11,5,2,7,9
2,23,3,9,5,3,6,9
2,19,2,8,8,5,8,9
2,38,2,9,5,3,7,9
2,21,2,8,7,1,7,9
2,26,2,9,5,3,6,9
2,8,2,11,5,1,7,9
2,33,2,9,4,3,7,6
2,33,2,11,6,5,7,6
2,20,2,8,8,5,7,6
2,26,2,9,2,3,6,6
2,43,2,11,7,6,8,6
3,29,1,8,5,3,6,33
3,24,1,7,5,3,5,27
3,27,2,8,5,3,7,21
3,23,2,8,6,4,7,13
3,19,1,5,6,3,2,12
3,72,1,9,17,2,3,10
3,28,1,8,5,3,7,10
3,47,2,9,5,2,10,9
3,19,1,5,6,3,4,9
3,19,1,7,7,4,6,9
3,63,2,10,5,2,6,6
3,32,2,9,5,3,7,6
3,19,2,8,6,4,7,6
3,19,1,7,7,4,9,6
3,19,1,5,6,3,9,1
3,70,1,9,5,7,6,0
4,55,1,8,12,2,4,30
4,28,1,8,5,3,7,21
4,29,1,8,12,3,6,21
4,44,1,8,5,3,6,18
4,29,1,8,5,3,6,12
4,58,1,8,13,2,4,12
4,45,3,8,9,2,5,12
4,23,2,8,6,4,7,10
4,24,1,7,5,3,5,9
4,23,2,8,6,4,7,9
4,25,1,7,5,3,5,9
4,21,1,5,5,3,3,6
4,25,2,7,5,3,5,6
4,28,1,8,5,3,7,3
4,22,1,5,5,3,10,1
4,39,1,8,8,2,5,0
5,37,2,8,7,2,5,27
5,40,2,8,9,2,3,24
5,51,1,8,9,2,4,24
5,40,1,8,9,2,4,18
5,29,4,8,9,1,6,12
5,28,1,8,5,3,7,10
5,34,1,8,10,2,5,9
5,37,2,8,10,2,5,9
5,55,1,8,12,2,4,9
5,50,1,8,8,2,5,6
5,47,1,8,7,2,5,6
5,38,1,8,7,2,5,6
5,39,1,8,7,2,5,6
5,64,1,8,6,2,6,6
5,35,1,8,20,2,5,6
5,29,1,8,8,3,6,1
6,40,2,8,9,2,3,27
6,33,2,8,7,1,5,24
6,40,2,8,9,2,3,21
6,33,2,8,7,1,5,21
6,32,3,8,8,1,5,15
6,40,2,8,9,2,3,12
6,37,2,8,7,2,5,12
6,31,3,8,8,1,5,12
6,34,1,8,7,2,5,9
6,28,1,8,5,3,7,9
6,76,1,8,5,3,7,6
6,35,1,8,8,2,5,3
6,34,1,8,7,2,5,3
6,47,1,8,9,2,4,3
6,46,1,4,10,2,5,3
6,35,1,8,8,2,5,0
7,40,2,8,9,2,3,18
7,40,2,8,9,2,3,18
7,32,2,8,7,1,5,18
7,37,3,8,8,1,3,18
7,37,2,8,8,1,3,9
7,32,2,8,7,1,5,9
7,36,2,8,8,1,3,9
7,37,2,8,8,1,3,9
7,33,2,8,7,1,5,9
7,37,3,8,8,1,3,9
7,40,2,8,9,2,3,9
7,38,2,8,8,1,3,9
7,38,2,8,7,2,4,9
7,40,2,8,9,2,3,9
7,38,2,8,8,2,4,9
7,40,2,8,9,2,3,9
8,34,2,8,7,1,3,18
8,39,2,8,8,1,3,18
8,37,2,8,8,1,3,18
8,34,2,8,7,1,3,18
8,38,2,8,8,1,3,9
8,38,2,8,8,1,3,9
8,44,2,8,8,1,3,9
8,33,2,8,7,1,4,9
8,40,2,8,9,2,3,9
8,33,2,8,7,1,4,9
8,37,2,8,8,1,4,9
8,37,2,8,8,1,3,9
8,37,2,8,8,1,3,9
8,37,2,8,8,1,3,9
8,40,2,8,9,2,3,9
8,37,2,8,8,1,3,9
9,41,2,8,5,1,3,21
9,40,2,8,8,1,3,18
9,34,2,8,7,1,3,18
9,35,2,8,7,1,3,18
9,37,2,8,8,1,3,9
9,34,2,8,7,1,3,9
9,34,2,8,7,1,3,9
9,38,3,8,8,1,3,9
9,41,2,8,8,1,3,9
9,38,2,8,8,1,3,9
9,42,2,8,8,1,3,9
9,37,2,8,8,1,3,9
9,35,2,5,7,1,3,9
9,39,2,8,8,1,3,9
9,42,2,8,8,1,3,9
9,40,2,8,8,9,3,6
10,26,2,8,7,1,3,18
10,41,2,8,5,1,3,18
10,24,2,8,7,1,3,18
10,37,2,8,7,1,3,18
10,35,2,8,7,1,3,9
10,40,2,8,8,1,3,9
10,34,2,8,7,1,3,9
10,39,2,8,6,1,3,9
10,35,2,8,7,1,3,9
10,34,2,8,7,1,3,9
10,37,2,8,7,1,3,9
10,39,2,8,6,1,8,9
10,35,2,8,7,1,3,9
10,36,2,8,7,1,3,9
