Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,41,2,9,4,2,8,55
1,1,2,9,4,2,8,55
1,61,2,10,5,3,8,54
1,1,2,10,5,1,8,52
1,1,2,11,6,1,8,52
1,52,3,3,12,7,9,47
1,52,3,3,12,7,9,47
1,41,3,3,12,7,8,47
1,52,3,3,12,7,9,47
1,61,2,10,4,3,8,46
1,52,2,3,12,7,4,44
1,1,2,11,6,0,8,40
1,52,3,9,2,2,8,38
1,61,2,10,16,1,8,30
1,61,2,10,6,3,8,28
1,61,2,10,5,10,8,19
2,41,2,9,4,2,8,70
2,1,2,9,4,2,8,70
2,61,2,10,5,3,8,70
2,1,2,9,4,2,8,70
2,1,2,9,4,2,8,70
2,41,1,9,4,2,8,48
2,1,2,9,6,1,8,41
2,1,2,10,5,2,8,39
2,1,2,10,5,1,8,39
2,1,2,10,5,2,8,39
2,1,2,10,5,1,8,39
2,1,2,10,5,1,8,39
2,19,2,10,5,1,8,39
2,7,3,9,18,2,8,30
2,1,2,9,4,6,1,12
2,41,2,9,0,2,8,0
3,41,2,9,4,2,8,57
3,1,2,9,4,2,8,57
3,61,2,10,5,3,8,57
3,1,2,9,4,2,8,57
3,1,2,9,4,2,8,57
3,72,2,10,5,3,8,57
3,1,2,9,4,2,8,57
3,1,2,9,4,2,8,57
3,1,2,9,4,2,8,57
3,41,2,9,4,2,2,48
3,61,2,9,17,3,8,43
3,1,2,9,12,3,8,43
3,61,2,9,5,3,8,27
3,1,2,10,4,3,8,20
3,41,2,9,4,0,8,16
3,1,2,0,5,2,8,6
4,41,2,9,4,2,8,63
4,1,2,9,4,2,8,63
4,61,2,10,5,3,8,63
4,1,2,9,4,2,8,63
4,41,2,9,4,2,8,63
4,41,2,9,4,2,8,63
4,1,2,9,4,2,8,63
4,1,2,9,4,2,8,63
4,38,2,9,4,2,8,63
4,1,2,9,7,2,8,48
4,41,2,9,4,3,8,27
4,61,2,9,5,2,8,21
4,41,2,9,4,2,7,21
4,61,2,9,5,2,8,21
4,61,2,10,5,3,4,12
4,61,2,10,5,2,4,3
5,41,2,9,4,2,8,63
5,1,2,9,4,2,8,63
5,61,2,10,5,3,8,63
5,1,2,9,4,2,8,63
5,37,2,9,4,2,8,63
5,1,2,9,4,2,8,63
5,41,2,9,4,2,8,63
5,1,2,9,4,2,8,63
5,61,2,10,5,3,8,63
5,1,2,9,4,2,8,63
5,61,2,9,5,3,8,18
5,1,2,9,4,2,10,18
5,37,2,9,4,3,8,18
5,1,2,9,4,4,8,15
5,61,2,10,5,2,8,12
5,1,3,9,4,3,4,9
6,41,2,9,4,2,8,54
6,1,2,9,4,2,8,54
6,61,2,10,5,3,8,54
6,1,2,9,4,2,8,54
6,21,2,9,4,2,8,54
6,1,2,9,4,2,8,54
6,61,2,10,5,3,8,54
6,1,2,10,5,3,8,54
6,1,2,9,4,2,8,54
6,1,2,9,4,2,8,54
6,1,2,10,5,3,8,54
6,1,2,9,7,2,8,48
6,41,2,9,16,2,8,39
6,41,2,9,5,2,8,15
6,41,2,10,4,2,8,12
6,55,2,10,5,2,8,12
7,41,2,9,4,2,8,60
7,1,2,9,4,2,8,60
7,61,2,10,5,3,8,60
7,1,2,9,4,2,8,60
7,1,2,9,4,2,8,60
7,101,2,9,4,2,8,60
7,1,2,9,4,2,8,60
7,1,2,9,4,2,8,60
7,1,2,9,4,2,8,60
7,61,2,10,5,3,8,60
7,68,2,8,16,2,8,42
7,61,2,9,5,3,8,24
7,12,2,9,4,3,8,18
7,41,2,9,4,3,8,18
7,61,2,9,5,6,8,15
7,61,2,10,5,9,8,3
8,41,2,9,4,2,8,60
8,1,2,9,4,2,8,60
8,61,2,10,5,3,8,60
8,1,2,9,4,2,8,60
8,41,2,9,4,2,8,60
8,1,2,9,4,2,8,60
8,41,2,9,4,2,8,60
8,1,2,9,4,2,8,60
8,1,2,9,4,2,8,60
8,1,2,9,4,2,8,60
8,61,2,9,5,3,1,42
8,1,2,10,5,2,8,18
8,1,4,9,4,2,8,15
8,41,2,9,5,2,8,15
8,53,4,10,4,6,8,15
8,61,2,17,5,3,8,15
9,41,2,9,4,2,8,66
9,1,2,9,4,2,8,66
9,1,2,9,4,2,8,66
9,1,2,9,4,2,8,66
9,1,2,9,4,2,8,66
9,1,2,9,4,2,8,66
9,1,2,9,4,2,8,66
9,1,2,9,4,2,8,66
9,61,2,10,5,3,8,63
9,1,2,9,5,4,8,33
9,1,2,9,2,2,8,21
9,61,2,9,5,2,8,21
9,41,2,9,5,2,8,21
9,61,2,10,4,7,8,21
9,41,2,9,4,2,3,9
9,1,2,19,4,2,8,3
10,41,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,67,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,1,2,9,4,2,8,54
10,26,2,9,4,4,8,9
10,1,4,9,4,2,8,9
10,1,2,9,0,2,8,0
11,41,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,41,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,41,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,1,2,9,4,2,8,48
11,1,2,9,11,2,8,48
11,1,2,9,4,2,8,48
11,17,2,9,4,9,8,45
11,1,2,17,4,2,8,3
12,41,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,52,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,8,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,2,8,51
12,1,2,9,4,3,8,6
12,1,2,9,4,2,4,0
13,41,2,9,4,2,8,57
13,1,2,9,4,2,8,57
13,1,2,9,4,2,8,57
13,1,2,9,4,2,8,57
13,41,2,9,4,2,8,57
13,1,2,9,4,2,8,57
13,1,2,9,4,2,8,57
13,1,2,9,4,2,8,57
13,1,2,9,4,2,8,57
13,1,2,9,4,2,8,57
13,1,2,9,18,2,8,45
13,1,2,9,10,2,8,39
13,41,2,9,4,5,8,21
13,1,2,9,4,2,10,18
13,1,2,9,4,2,6,15
13,1,2,9,4,8,8,12
14,41,2,9,4,2,8,66
14,1,2,9,4,2,8,66
14,1,2,9,4,2,8,66
14,1,2,9,4,2,8,66
14,41,2,9,4,2,8,66
14,1,2,9,4,2,8,66
14,1,2,9,4,2,8,66
14,1,2,9,4,2,8,66
14,35,2,20,18,2,8,42
14,1,2,9,4,2,9,33
14,41,2,9,4,2,7,27
14,41,4,9,4,2,8,27
14,49,2,9,4,8,6,24
14,1,2,9,4,1,8,21
14,1,2,9,4,2,3,18
14,1,2,12,0,2,8,0
15,41,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,99,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,81,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,54,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,1,2,9,4,2,8,51
15,41,2,4,1,2,8,42
15,1,2,9,4,3,8,9
15,1,2,9,4,7,8,6
16,41,2,9,4,2,8,60
16,1,2,9,4,2,8,60
16,1,2,9,4,2,8,60
16,1,2,9,4,2,8,60
16,1,2,9,4,2,8,60
16,41,2,9,4,2,8,60
16,41,2,9,4,2,8,60
16,1,2,9,4,2,8,60
16,1,2,9,4,2,8,60
16,1,2,9,4,2,2,51
16,1,2,9,12,2,8,45
16,1,2,9,4,2,7,24
16,1,2,9,4,2,7,24
16,1,4,9,4,2,8,24
16,41,2,9,1,2,8,9
16,88,2,19,4,3,8,3
17,41,2,9,4,2,8,66
17,1,2,9,4,2,8,66
17,1,2,9,4,2,8,66
17,1,2,9,4,2,8,66
17,41,2,9,4,2,8,66
17,1,2,9,4,2,8,66
17,51,2,9,4,2,8,66
17,41,2,9,4,9,8,51
17,41,2,9,4,9,8,51
17,41,2,9,4,5,8,40
17,1,3,9,4,2,8,34
17,41,3,9,4,2,8,34
17,1,2,16,2,2,1,15
17,1,2,12,4,0,8,15
17,1,2,9,4,2,0,9
17,1,2,18,4,2,8,6
18,41,2,9,4,2,8,54
18,1,2,9,4,2,8,54
18,1,2,9,4,2,8,54
18,1,2,9,4,2,8,54
18,41,2,9,4,2,8,54
18,1,2,9,4,2,8,54
18,41,2,9,4,2,8,54
18,41,2,9,4,2,8,54
18,26,2,9,4,2,8,54
18,1,2,9,4,2,8,54
18,1,2,9,4,2,8,54
18,1,2,9,4,2,8,54
18,1,2,9,4,2,8,54
18,41,2,9,4,3,8,9
18,98,2,9,4,7,8,6
18,1,2,9,4,2,5,3
19,41,2,9,4,2,8,54
19,1,2,9,4,2,8,54
19,1,2,9,4,2,8,54
19,1,2,9,4,2,8,54
19,41,2,9,4,2,8,54
19,41,2,9,4,2,8,54
19,1,2,9,4,2,8,54
19,1,2,9,4,2,8,54
19,1,2,9,4,2,8,54
19,1,2,9,4,2,8,54
19,1,2,9,4,2,8,54
19,1,2,9,19,2,8,48
19,1,2,9,4,10,8,42
19,1,2,9,4,3,8,18
19,58,2,9,4,4,8,18
19,1,2,9,0,2,8,0
20,41,2,9,4,2,8,48
20,1,2,9,4,2,8,48
20,1,2,9,4,2,8,48
20,1,2,9,4,2,8,48
20,41,2,9,4,2,8,48
20,1,2,9,4,2,8,48
20,41,2,9,4,2,8,48
20,1,2,9,4,2,8,48
20,1,2,9,4,2,8,48
20,1,2,9,4,2,8,48
20,37,2,9,4,2,8,48
20,1,2,9,4,2,8,48
20,87,2,9,4,2,8,48
20,41,2,4,4,2,5,45
20,1,2,9,4,2,1,45
20,1,2,17,6,2,8,6
21,41,2,9,4,2,8,57
21,1,2,9,4,2,8,57
21,1,2,9,4,2,8,57
21,1,2,9,4,2,8,57
21,1,2,9,4,2,8,57
21,28,2,9,4,2,8,57
21,1,2,9,4,2,8,57
21,41,2,9,4,2,8,57
21,1,2,9,4,2,8,57
21,1,2,9,4,2,8,57
21,1,2,9,4,2,8,57
21,1,2,6,4,2,8,45
21,1,2,9,4,6,8,16
21,1,2,9,4,3,8,13
21,73,3,9,4,2,8,12
21,1,2,9,4,0,8,5
22,41,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,41,2,9,4,2,8,54
22,41,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,1,2,9,4,2,8,54
22,1,1,9,6,2,8,48
22,74,2,9,4,3,8,9
22,41,2,17,4,2,8,9
22,1,2,9,4,5,8,6
23,41,2,9,4,2,8,51
23,1,2,9,4,2,8,51
23,1,2,9,4,2,8,51
23,1,2,9,4,2,8,51
23,41,2,9,4,2,8,51
23,41,2,9,4,2,8,51
23,1,2,9,4,2,8,51
23,70,2,9,4,2,8,51
23,1,2,9,4,2,8,51
23,1,2,9,4,2,8,51
23,1,2,9,4,2,8,51
23,1,2,9,4,2,8,51
23,58,2,9,4,2,8,51
23,1,2,3,4,2,8,45
23,41,1,10,4,2,8,9
23,1,2,20,4,2,8,3
24,41,2,9,4,2,8,57
24,1,2,9,4,2,8,57
24,1,2,9,4,2,8,57
24,1,2,9,4,2,8,57
24,41,2,9,4,2,8,57
24,1,2,9,4,2,8,57
24,1,2,9,4,2,8,57
24,1,2,9,4,2,8,57
24,1,2,9,4,2,8,57
24,1,2,9,4,2,8,57
24,1,2,9,8,2,8,45
24,41,2,9,10,2,8,42
24,1,2,9,4,2,10,24
24,41,2,9,6,2,8,21
24,1,4,9,4,7,8,18
24,1,2,9,4,2,3,0
25,41,2,9,4,2,8,45
25,1,2,9,4,2,8,45
25,1,2,9,4,2,8,45
25,1,2,9,4,2,8,45
25,41,2,9,4,2,8,45
25,41,2,9,4,2,8,45
25,41,2,9,4,2,8,45
25,41,2,9,4,2,8,45
25,98,2,9,4,2,8,45
25,1,2,9,12,2,8,45
25,1,2,9,4,2,8,45
25,1,2,9,4,2,8,45
25,1,2,9,4,2,8,45
25,1,3,9,20,2,8,45
25,1,2,9,4,2,8,45
25,1,2,9,11,2,8,45
26,41,2,9,4,2,8,54
26,1,2,9,4,2,8,54
26,1,2,9,4,2,8,54
26,1,2,9,4,2,8,54
26,41,2,9,4,2,8,54
26,1,2,9,4,2,8,54
26,1,2,9,4,2,8,54
26,69,2,9,4,2,8,54
26,1,2,9,4,2,8,54
26,1,2,9,8,5,8,51
26,41,2,9,17,2,8,39
26,1,2,9,4,9,8,36
26,1,2,9,4,9,8,36
26,1,2,8,4,2,8,30
26,1,2,9,4,2,6,21
26,41,2,9,1,2,8,21
27,41,2,9,4,2,8,51
27,1,2,9,4,2,8,51
27,1,2,9,4,2,8,51
27,1,2,9,4,2,8,51
27,41,2,9,4,2,8,51
27,41,2,9,4,2,8,51
27,1,2,9,4,2,8,51
27,45,2,9,4,2,8,51
27,1,2,9,4,2,8,51
27,1,2,9,4,2,8,51
27,1,2,9,4,2,8,51
27,1,2,9,14,2,8,48
27,41,2,9,4,10,8,45
27,1,2,6,4,2,8,42
27,1,2,9,4,2,5,12
27,1,2,11,4,2,8,12
28,41,2,9,4,2,8,54
28,1,2,9,4,2,8,54
