Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,29,2,9,4,1,8,57
1,23,2,9,4,1,8,57
1,21,2,9,4,1,8,57
1,11,2,8,5,3,6,57
1,11,2,8,5,3,6,57
1,1,2,12,9,6,7,57
1,1,2,12,9,6,7,57
1,52,3,3,12,7,9,53
1,1,2,11,6,1,8,45
1,16,2,8,8,2,5,36
1,55,2,5,6,5,8,34
1,63,2,8,12,1,4,33
1,19,2,3,5,1,8,32
1,57,2,7,7,4,10,28
1,58,2,7,7,4,8,28
1,56,2,6,8,4,8,25
2,6,2,9,6,4,6,84
2,1,2,12,9,6,7,84
2,16,2,8,4,2,6,45
2,19,2,8,4,2,6,45
2,17,3,8,4,1,7,45
2,15,2,8,4,2,6,45
2,98,2,10,6,3,7,45
2,7,2,11,7,4,7,45
2,25,2,9,4,1,8,42
2,26,2,9,4,1,8,42
2,29,2,9,4,1,8,42
2,23,2,9,4,1,8,42
2,21,2,9,4,1,8,42
2,21,2,9,4,1,8,42
2,5,2,10,2,4,6,18
2,1,2,12,9,1,7,12
3,10,2,8,5,3,6,78
3,1,2,12,9,6,7,75
3,6,2,9,6,4,6,75
3,12,2,8,4,2,9,63
3,12,2,9,5,3,6,42
3,17,2,8,4,2,6,42
3,16,2,8,4,2,6,42
3,13,2,8,4,2,6,42
3,17,2,8,4,1,6,42
3,10,2,9,5,3,6,42
3,19,2,8,4,2,6,42
3,7,2,10,7,4,6,39
3,4,2,10,7,4,6,39
3,70,2,9,5,2,6,36
3,10,2,8,5,3,2,18
3,17,1,8,4,1,6,3
4,10,2,8,5,3,6,69
4,7,2,8,5,3,6,69
4,44,2,8,5,3,6,69
4,1,2,12,9,6,7,63
4,4,2,11,7,5,10,60
4,7,2,8,5,3,9,54
4,13,2,8,4,2,8,51
4,10,2,8,12,3,6,43
4,14,2,8,4,2,7,39
4,6,2,10,6,4,6,36
4,12,2,8,4,2,6,33
4,12,2,8,4,2,6,33
4,16,2,8,4,2,6,33
4,16,3,8,4,2,6,27
4,8,2,8,5,7,6,22
4,8,2,8,17,3,3,18
5,10,2,8,5,3,6,60
5,7,2,8,5,3,6,60
5,7,2,8,5,3,6,60
5,44,2,8,5,3,6,60
5,44,2,8,5,3,6,60
5,8,2,9,5,3,7,60
5,6,2,9,6,4,6,42
5,6,2,9,6,4,6,42
5,5,2,9,6,4,9,40
5,5,2,9,6,4,9,40
5,7,2,5,5,3,10,39
5,16,2,10,6,4,9,37
5,6,2,10,6,4,9,37
5,7,2,9,5,3,9,34
5,7,2,9,6,3,7,24
5,20,2,9,6,4,8,19
6,10,2,8,5,3,6,51
6,7,2,8,5,3,6,51
6,8,2,8,5,3,6,51
6,7,2,8,5,3,6,51
6,7,2,8,5,3,6,51
6,7,2,8,5,3,6,51
6,7,2,8,5,3,6,51
6,40,2,8,5,3,6,51
6,44,2,8,5,3,6,51
6,23,2,8,5,3,6,51
6,29,2,8,5,3,6,51
6,29,2,8,5,3,6,51
6,21,2,8,5,3,6,51
6,21,2,8,20,3,6,48
6,7,4,8,5,1,6,6
6,32,2,8,5,3,3,3
7,10,2,8,5,3,6,48
7,7,2,8,5,3,6,48
7,8,2,8,5,3,6,48
7,7,2,8,5,3,6,48
7,7,2,8,5,3,6,48
7,7,2,8,5,3,6,48
7,8,2,8,5,3,6,48
7,8,2,8,5,3,6,48
7,7,2,8,5,3,6,48
7,76,2,8,5,3,6,48
7,8,2,8,5,3,6,48
7,8,2,8,5,3,6,48
7,7,2,8,5,3,6,48
7,7,2,8,16,3,6,46
7,7,2,4,10,3,5,43
7,8,2,8,5,2,6,6
8,10,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,8,2,8,5,3,6,45
8,8,2,8,5,3,6,45
8,29,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,64,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,7,2,8,5,3,6,45
8,8,2,8,5,3,6,45
8,8,2,8,5,3,6,45
9,10,2,8,5,3,6,48
9,7,2,8,5,3,6,48
9,10,2,8,5,3,6,48
9,10,2,8,5,3,6,48
9,17,2,8,5,3,6,48
9,18,2,8,5,3,6,48
9,7,2,8,5,3,6,48
9,7,2,8,5,3,6,48
9,8,2,8,5,3,6,48
9,12,2,8,5,3,6,48
9,18,2,8,5,3,6,48
9,9,2,8,5,3,6,48
9,7,2,8,5,3,6,48
9,7,2,8,5,3,6,48
9,7,2,8,5,3,6,48
9,8,2,7,5,3,6,0
10,10,2,8,5,3,6,57
10,7,2,8,5,3,6,57
10,7,2,8,5,3,6,57
10,14,2,8,5,3,6,57
10,10,2,8,5,3,6,57
10,10,2,8,5,3,6,57
10,12,2,8,5,3,6,57
10,14,2,8,5,3,6,57
10,13,2,8,5,3,6,57
10,12,2,8,5,3,6,57
10,14,2,8,5,3,6,57
10,8,2,8,4,3,6,57
10,13,2,8,5,1,6,15
10,12,3,8,5,3,6,12
10,8,2,8,5,3,4,9
10,8,2,8,5,3,3,0
11,7,2,8,5,10,6,51
11,7,2,8,5,3,6,48
11,11,2,8,5,3,6,48
11,11,2,8,5,3,6,48
11,7,2,8,5,3,6,48
11,10,2,8,5,3,6,48
11,7,2,8,5,3,6,48
11,14,2,8,5,3,6,48
11,10,2,8,5,3,6,48
11,10,2,8,5,3,6,48
11,8,2,8,5,3,6,48
11,7,2,8,5,3,6,48
11,10,2,8,5,3,6,48
11,10,2,8,5,3,6,48
11,9,2,5,5,3,6,45
11,14,2,8,0,3,6,0
12,7,2,8,5,3,6,51
12,11,2,8,5,3,6,51
12,11,2,8,5,3,6,51
12,8,2,8,5,3,6,51
12,8,2,8,5,3,6,51
12,9,2,8,5,3,6,51
12,9,2,8,5,3,6,51
12,10,2,8,5,3,6,51
12,8,2,8,5,3,6,51
12,9,2,8,5,3,6,51
12,7,2,8,5,10,6,43
12,7,2,8,5,10,6,43
12,10,2,8,5,3,1,42
12,8,2,8,10,3,6,39
12,7,2,8,5,5,6,22
12,10,2,8,5,3,4,18
13,7,2,8,5,3,6,57
13,11,2,8,5,3,6,57
13,7,2,8,5,3,6,57
13,11,2,8,5,3,6,57
13,11,2,8,5,3,6,57
13,9,2,8,5,3,6,57
13,8,2,8,5,3,6,57
13,8,2,8,5,3,6,57
13,9,2,8,5,3,6,57
13,8,2,8,5,3,6,57
13,8,2,8,5,3,6,57
13,10,2,1,5,3,6,51
13,93,2,8,5,6,6,21
13,9,2,20,5,3,6,15
13,8,2,8,5,3,0,3
13,8,2,8,5,3,0,3
14,7,2,8,5,10,6,46
14,11,2,8,5,3,6,45
14,8,2,8,5,3,6,45
14,9,2,8,5,3,6,45
14,11,2,8,5,3,6,45
14,11,2,8,5,3,6,45
14,8,2,8,5,3,6,45
14,8,2,8,5,3,6,45
14,9,2,8,5,3,6,45
14,11,2,8,5,3,6,45
14,11,2,8,5,3,6,45
14,9,2,8,5,3,6,45
14,9,2,8,5,3,6,45
14,7,2,8,5,3,6,45
14,7,2,8,5,3,6,45
14,8,2,8,12,3,6,43
15,11,2,8,5,3,6,57
15,9,2,8,5,3,6,57
15,9,2,8,5,3,6,57
15,10,2,8,5,3,6,57
15,10,2,8,5,3,6,57
15,8,2,8,5,3,6,57
15,10,2,8,5,3,6,57
15,9,2,8,5,3,6,57
15,8,2,8,5,3,6,57
15,8,2,8,5,3,6,57
15,7,2,8,5,10,6,43
15,8,2,8,10,3,6,35
15,8,2,8,5,5,6,28
15,9,2,8,5,6,6,13
15,26,2,8,5,7,6,13
15,8,2,8,5,7,6,13
16,11,2,8,5,3,6,54
16,9,2,8,5,3,6,54
16,10,2,8,5,3,6,54
16,9,2,8,5,3,6,54
16,9,2,8,5,3,6,54
16,17,2,8,5,3,6,54
16,9,2,8,5,3,6,54
16,9,2,8,5,3,6,54
16,10,2,8,5,3,6,54
16,8,2,8,5,3,6,54
16,8,2,8,5,3,6,54
16,86,2,8,5,3,6,54
16,10,2,8,5,3,6,54
16,9,4,8,5,3,6,6
16,10,4,8,5,3,6,6
16,9,4,8,5,3,6,6
17,11,2,8,5,3,6,54
17,9,2,8,5,3,6,54
17,11,2,8,5,3,6,54
17,9,2,8,5,3,6,54
17,9,2,8,5,3,6,54
17,9,2,8,5,3,6,54
17,9,2,8,5,3,6,54
17,14,2,8,5,3,6,54
17,14,2,8,5,3,6,54
17,9,2,8,5,3,6,54
17,9,2,8,5,3,6,54
17,9,2,8,9,3,6,45
17,9,2,4,5,9,6,39
17,9,2,8,5,3,7,21
17,9,2,14,3,3,6,12
17,11,3,8,5,7,6,9
18,11,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,4,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,10,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,5,3,6,48
18,9,2,8,11,3,6,45
18,10,3,8,5,3,6,3
19,11,2,8,5,3,6,57
19,9,2,8,5,3,6,57
19,9,2,8,5,3,6,57
19,9,2,8,5,3,6,57
19,7,2,8,5,3,6,57
19,5,2,8,5,3,6,57
19,5,2,8,5,3,6,57
19,9,2,8,5,3,6,57
19,10,2,8,5,3,6,57
19,9,2,8,5,3,6,57
19,10,1,8,5,3,6,51
19,6,2,8,5,10,6,39
19,9,2,8,5,3,5,21
19,7,3,8,5,3,6,18
19,6,2,8,2,3,6,12
19,10,2,18,5,3,6,9
20,11,2,8,5,3,6,63
20,9,2,8,5,3,6,63
20,7,2,8,5,3,6,63
20,7,2,8,5,3,6,63
20,9,2,8,5,3,6,63
20,9,2,8,5,3,6,63
20,9,2,8,5,3,6,63
20,9,2,8,5,3,6,63
20,8,2,8,5,3,6,63
20,8,2,8,5,3,6,63
20,7,2,9,5,3,6,24
20,7,3,8,5,3,6,21
20,7,2,8,5,8,6,15
20,6,2,8,5,7,6,15
20,7,2,8,5,3,3,9
20,7,2,16,5,3,6,6
21,11,2,8,5,3,6,51
21,9,2,8,5,3,6,51
21,9,2,8,5,3,6,51
21,10,2,8,5,3,6,51
21,9,2,8,5,3,6,51
21,9,2,8,5,3,6,51
21,7,2,8,5,3,6,51
21,7,2,8,5,3,6,51
21,8,2,8,5,3,6,51
21,9,2,8,5,3,6,51
21,8,2,8,5,3,6,51
21,7,2,8,9,3,6,48
21,7,2,8,5,3,9,48
21,8,2,8,5,10,6,45
21,9,3,8,5,3,6,12
21,25,2,8,5,3,3,6
22,11,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,10,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,54,2,8,5,3,6,48
22,9,2,8,5,3,6,48
22,7,2,8,5,3,6,48
22,8,2,8,5,3,6,48
22,9,3,8,5,3,6,0
23,11,2,8,5,3,6,51
23,9,2,8,5,3,6,51
23,11,2,8,5,3,6,51
23,11,2,8,5,3,6,51
23,9,2,8,5,3,6,51
23,9,2,8,5,3,6,51
23,9,2,8,5,3,6,51
23,9,2,8,5,3,6,51
23,9,2,8,18,3,6,51
23,9,2,8,5,3,6,51
23,9,2,8,5,3,6,51
23,9,2,8,5,3,6,51
23,9,2,8,5,3,6,51
23,9,2,8,5,3,2,45
23,9,2,8,5,3,3,12
23,9,2,8,5,3,0,0
24,11,2,8,5,3,6,54
24,9,2,8,5,3,6,54
24,11,2,8,5,3,6,54
24,11,2,8,5,3,6,54
24,9,2,8,5,3,6,54
24,9,2,8,5,3,6,54
24,10,2,8,5,3,6,54
24,10,2,8,5,3,6,54
24,28,2,8,5,3,6,54
24,9,2,8,5,3,6,54
24,9,2,8,5,3,6,54
24,9,2,8,5,3,6,54
24,9,2,8,5,3,6,54
24,9,2,8,5,3,7,12
24,9,4,8,5,3,6,6
24,10,2,17,5,3,6,0
25,11,2,8,5,3,6,51
25,9,2,8,5,3,6,51
25,11,2,8,5,3,6,51
25,11,2,8,5,3,6,51
25,9,2,8,5,3,6,51
25,9,2,8,5,3,6,51
25,11,2,8,5,4,6,51
25,11,2,8,5,3,6,51
25,11,2,8,5,3,6,51
25,9,2,8,5,3,6,51
25,9,2,8,5,4,6,51
25,9,2,8,5,3,6,51
25,9,2,8,5,3,6,51
25,9,2,8,16,1,6,48
25,11,2,8,5,5,6,9
25,9,2,17,5,4,6,0
26,9,1,8,5,3,1,84
26,9,2,8,5,3,6,51
26,9,2,8,5,3,6,51
26,11,2,8,5,3,6,51
26,9,2,8,5,3,6,51
26,9,2,8,5,3,6,51
26,11,2,8,5,3,6,51
26,11,2,8,5,3,6,51
26,9,2,8,5,3,6,51
26,9,2,8,5,3,6,51
26,9,2,8,5,3,6,51
26,11,2,8,5,3,6,51
26,73,2,8,5,3,6,51
26,77,3,8,5,3,6,9
26,10,4,8,5,3,6,9
26,9,2,8,5,3,3,6
27,9,1,8,5,3,1,66
27,95,1,8,5,3,2,66
27,9,4,8,5,3,2,61
27,9,2,8,5,3,6,51
27,9,2,8,5,3,6,51
27,10,2,8,5,3,6,51
27,10,2,8,5,3,6,51
27,10,2,8,5,3,6,51
27,9,2,8,5,3,6,51
27,10,2,8,5,3,6,51
27,9,2,2,5,3,6,43
27,9,2,8,5,3,5,39
27,9,1,8,5,10,4,24
27,9,1,8,5,3,3,21
27,9,1,8,5,3,3,21
27,9,1,8,5,3,3,21
28,9,3,8,5,3,1,63
28,9,2,8,5,3,1,63
