Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,1,1,12,10,6,1,27
1,61,3,10,12,3,8,24
1,66,3,3,12,7,9,21
1,1,2,12,10,6,7,21
1,52,2,3,12,7,8,15
1,11,2,10,5,3,8,12
1,52,3,3,12,7,9,12
1,1,2,11,6,1,8,12
1,1,2,11,6,1,8,12
1,1,2,11,6,7,8,9
1,61,2,8,5,3,6,9
1,52,3,3,7,10,9,3
1,52,4,3,7,9,10,3
1,1,1,3,12,3,1,0
1,66,4,3,7,10,10,0
1,52,1,3,2,7,1,0
2,1,2,12,10,3,7,30
2,61,3,10,12,3,8,22
2,1,1,12,10,6,1,21
2,66,1,12,12,7,1,18
2,52,2,3,12,7,8,13
2,1,1,3,10,6,5,12
2,1,2,12,10,6,7,9
2,1,3,3,12,6,2,9
2,1,2,12,10,6,1,9
2,11,2,10,5,3,8,6
2,45,3,3,12,7,9,6
2,1,2,12,19,7,7,6
2,1,1,12,10,6,7,6
2,52,3,3,16,7,9,4
2,11,2,10,5,3,8,3
2,52,2,2,10,7,8,2
3,1,1,3,10,6,5,26
3,1,2,3,10,6,5,23
3,1,2,3,10,3,9,19
3,61,3,10,12,3,8,18
3,1,1,3,10,6,4,12
3,1,2,12,10,3,7,12
3,66,1,12,10,6,1,9
3,1,1,12,10,6,7,9
3,1,1,3,12,3,5,9
3,1,2,12,10,6,5,6
3,1,1,12,10,7,1,6
3,61,3,3,10,3,5,6
3,52,2,3,12,7,8,6
3,52,2,3,12,9,8,6
3,1,2,12,10,3,8,4
3,1,2,12,10,3,8,4
4,1,1,3,10,6,5,23
4,1,1,3,10,6,5,21
4,1,1,3,10,6,4,19
4,1,2,3,10,6,5,16
4,1,2,3,10,6,5,10
4,1,3,10,10,3,8,9
4,1,1,3,10,6,5,9
4,1,2,12,10,3,2,9
4,1,4,12,10,6,7,9
4,55,1,12,10,3,1,8
4,1,1,12,10,3,7,8
4,1,2,3,10,3,7,8
4,1,3,3,10,6,7,7
4,61,2,12,12,3,7,6
4,61,1,10,10,3,8,6
4,1,2,12,10,3,7,3
5,1,1,3,10,6,5,21
5,1,1,3,10,6,5,20
5,1,1,3,10,6,5,20
5,1,1,3,10,6,5,19
5,1,1,3,10,6,5,11
5,1,2,3,10,6,5,10
5,1,2,3,10,6,5,10
5,64,1,3,10,6,5,10
5,1,2,3,10,6,5,9
5,1,3,10,10,3,8,9
5,72,3,10,10,6,8,5
5,1,1,3,10,6,0,5
5,1,2,3,10,6,5,5
5,44,3,10,10,6,8,5
5,1,2,3,10,6,4,5
5,1,1,10,10,3,8,3
6,1,1,3,10,4,5,19
6,1,1,3,10,6,5,19
6,1,1,3,10,6,5,19
6,1,1,3,10,6,5,18
6,1,1,3,10,6,5,10
6,1,1,3,10,6,5,10
6,20,1,3,10,6,5,10
6,1,1,3,10,6,5,10
6,1,1,3,10,6,5,10
6,25,1,3,10,6,5,10
6,1,1,3,10,6,5,9
6,1,1,3,10,6,5,9
6,1,1,3,10,6,5,9
6,1,2,3,10,6,5,3
6,1,2,3,10,6,5,3
6,1,2,3,10,6,5,3
7,1,1,3,10,6,6,24
7,1,1,3,10,6,5,16
7,1,1,3,10,6,5,16
7,1,1,3,10,4,5,16
7,1,1,14,16,6,5,9
7,1,1,3,10,6,5,9
7,1,1,3,10,6,5,9
7,1,1,3,10,6,5,9
7,1,1,3,10,6,5,9
7,1,1,3,10,6,5,9
7,1,1,3,10,6,5,9
7,1,1,3,10,6,5,9
7,1,1,3,10,6,5,9
7,20,1,3,10,6,5,9
7,1,1,3,10,6,5,5
7,1,1,3,10,6,5,5
8,1,1,12,10,6,5,24
8,1,1,14,10,6,5,24
8,1,1,3,10,6,9,20
8,1,1,3,10,6,6,19
8,1,1,14,10,6,5,12
8,1,1,3,10,6,6,10
8,1,1,3,10,6,5,10
8,1,2,14,10,6,5,9
8,1,1,3,10,6,6,9
8,1,1,12,10,4,7,9
8,1,1,3,10,6,5,5
8,1,1,3,10,6,5,5
8,1,4,8,10,6,6,4
8,1,1,3,10,6,5,4
8,1,1,3,10,6,5,4
8,1,1,3,10,6,5,1
9,1,1,12,10,6,5,24
9,1,1,12,10,6,5,21
9,1,1,12,10,6,6,19
9,1,1,14,10,6,5,18
9,1,1,14,10,6,5,15
9,1,1,12,10,6,5,12
9,1,1,3,10,6,6,10
9,1,1,14,10,6,5,9
9,1,1,14,10,6,5,9
9,1,1,3,10,6,6,9
9,1,1,12,10,6,5,9
9,1,1,14,10,6,5,9
9,1,1,3,10,6,6,7
9,1,1,3,10,6,5,3
9,1,1,3,1,6,9,3
9,1,1,3,10,6,5,1
10,1,1,12,10,6,6,21
10,1,1,12,10,6,6,21
10,1,1,12,10,6,5,18
10,1,1,12,10,6,5,18
10,1,1,12,10,6,5,12
10,1,1,14,10,6,5,12
10,1,1,3,10,6,6,9
10,1,1,12,10,6,5,9
10,1,1,12,10,6,6,9
10,1,1,12,10,6,5,9
10,1,1,12,10,6,5,9
10,75,2,12,10,6,5,9
10,1,1,14,10,6,5,9
10,1,1,12,18,6,5,7
