Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,1,2,11,6,1,8,54
1,61,2,10,5,3,8,54
1,1,2,11,6,1,8,54
1,1,2,11,6,1,8,54
1,1,2,11,6,1,8,54
1,11,2,8,5,3,6,54
1,42,2,8,5,3,6,54
1,52,3,3,12,10,8,51
1,52,3,3,12,7,9,48
1,61,3,3,12,7,8,48
1,52,3,3,12,7,9,48
1,1,2,9,19,4,7,43
1,1,2,8,5,6,6,34
1,1,2,12,9,4,4,33
1,41,2,9,5,2,8,27
1,33,1,9,19,6,4,9
2,61,2,10,5,3,8,78
2,61,2,8,5,3,6,78
2,61,2,10,5,3,8,78
2,61,2,10,5,3,8,78
2,1,2,8,6,1,8,42
2,1,2,8,6,3,6,39
2,61,2,10,5,1,8,36
2,1,2,11,6,1,8,36
2,1,2,11,6,1,8,36
2,1,2,11,6,3,8,36
2,1,2,11,6,1,8,36
2,11,2,11,6,1,8,36
2,11,2,11,6,1,8,36
2,1,2,11,6,1,8,36
2,72,2,11,6,1,8,36
2,1,1,11,6,1,8,3
3,61,2,10,5,3,8,63
3,61,2,8,5,3,6,63
3,54,2,10,5,3,8,63
3,61,2,8,5,3,6,63
3,61,2,8,5,3,6,63
3,61,2,10,5,3,8,63
3,61,2,10,5,3,8,63
3,61,2,10,5,3,8,63
3,1,2,8,6,1,8,35
3,61,2,8,6,1,9,33
3,61,2,8,5,3,8,31
3,61,2,10,6,3,8,27
3,1,2,8,6,3,6,24
3,61,2,8,6,3,6,24
3,61,2,10,5,1,8,21
3,1,2,10,6,3,6,18
4,61,2,10,5,3,8,57
4,61,2,8,5,3,6,57
4,40,2,10,5,3,8,57
4,34,2,8,5,3,6,57
4,54,2,10,5,3,8,57
4,61,2,10,5,3,8,57
4,61,2,8,5,3,6,57
4,61,2,8,5,3,6,57
4,61,2,10,5,3,8,57
4,61,2,10,5,3,8,57
4,54,2,10,5,3,2,45
4,61,2,5,5,3,8,42
4,58,2,8,5,5,6,18
4,61,2,10,5,3,6,15
4,61,2,10,5,3,6,15
4,55,2,12,5,3,6,15
5,61,2,10,5,3,8,57
5,61,2,8,5,3,6,57
5,61,2,10,5,3,8,57
5,61,2,10,5,3,8,57
5,61,2,8,5,3,6,57
5,61,2,8,5,3,6,57
5,40,2,10,5,3,8,57
5,40,2,10,5,3,8,57
5,54,2,10,5,3,8,57
5,61,2,8,5,3,6,57
5,40,2,8,5,3,6,57
5,40,2,10,5,3,8,57
5,34,2,8,5,3,8,12
5,54,2,10,5,3,6,9
5,61,2,10,5,3,6,9
5,61,2,10,7,3,6,6
6,61,2,10,5,3,8,60
6,61,2,8,5,3,6,60
6,61,2,8,5,3,6,60
6,61,2,8,5,3,6,60
6,61,2,10,5,3,8,60
6,61,2,10,5,3,8,60
6,61,2,10,5,3,8,60
6,61,2,8,5,3,6,60
6,61,2,10,5,3,8,60
6,25,2,10,5,3,8,60
6,61,1,8,8,3,8,45
6,40,2,10,5,3,9,21
6,61,2,10,5,3,6,15
6,61,3,10,5,3,8,15
6,61,3,8,5,3,6,12
6,61,3,8,5,3,6,12
7,61,2,10,5,3,8,54
7,61,2,8,5,3,6,54
7,61,2,10,5,3,8,54
7,61,2,10,5,3,8,54
7,61,2,8,5,3,6,54
7,61,2,10,5,3,8,54
7,61,2,8,5,3,6,54
7,61,2,10,5,3,8,54
7,61,2,8,5,3,6,54
7,92,2,10,5,3,8,54
7,61,2,10,5,3,8,54
7,61,2,8,7,3,6,42
7,61,2,5,5,3,6,40
7,61,2,7,5,3,6,19
7,61,2,10,5,10,6,12
7,61,2,10,5,3,6,12
8,61,2,10,5,3,8,48
8,61,2,8,5,3,6,48
8,61,2,10,5,3,8,48
8,61,2,10,5,3,8,48
8,61,2,8,5,3,6,48
8,61,2,8,5,3,6,48
8,61,2,8,5,3,6,48
8,61,2,10,5,3,8,48
8,61,2,8,5,3,6,48
8,61,2,8,5,3,6,48
8,61,2,10,5,3,8,48
8,61,2,10,5,3,8,48
8,61,2,10,5,3,8,48
8,61,2,8,5,10,8,45
8,61,2,8,10,3,10,42
8,61,4,10,5,3,8,9
9,61,2,10,5,3,8,69
9,61,2,8,5,3,6,69
9,61,2,8,5,3,6,69
9,61,2,10,5,3,8,69
9,61,2,10,5,3,8,69
9,61,2,8,5,3,6,69
9,61,2,8,5,3,6,69
9,61,2,8,15,3,6,39
9,61,2,10,5,3,6,27
9,61,2,8,5,3,8,27
9,55,2,10,5,3,6,27
9,61,2,10,5,3,6,27
9,61,2,8,5,3,8,27
9,61,2,10,5,3,6,27
9,61,2,10,5,3,6,27
9,61,2,10,5,3,4,9
10,61,2,10,5,3,8,54
10,61,2,8,5,3,6,54
10,61,2,10,5,3,8,54
10,61,2,8,5,3,6,54
10,61,2,8,5,3,6,54
10,61,2,10,5,3,8,54
10,61,2,10,5,3,8,54
10,61,2,8,5,3,6,54
10,61,2,10,5,3,8,54
10,61,2,8,5,3,6,54
10,61,2,8,5,3,6,54
10,61,2,8,5,3,6,54
10,61,2,8,5,3,6,54
10,44,2,10,5,3,6,6
10,61,2,10,5,3,6,6
10,48,2,8,5,3,8,6
11,61,2,10,5,3,8,69
11,61,2,8,5,3,6,69
11,61,2,10,5,3,8,69
11,61,2,10,5,3,8,69
11,59,2,8,5,3,6,69
11,61,2,8,5,3,6,69
11,61,2,8,5,3,6,69
11,61,2,8,5,3,10,51
11,61,2,16,5,3,8,33
11,61,2,11,5,3,8,33
11,61,2,10,5,10,6,24
11,76,2,8,5,3,8,21
11,61,2,8,5,3,8,21
11,61,2,10,5,3,6,18
11,61,2,10,5,3,6,18
11,61,2,10,5,3,6,18
12,61,2,10,5,3,8,57
12,61,2,8,5,3,6,57
12,61,2,10,5,3,8,57
12,61,2,10,5,3,8,57
12,61,2,10,5,3,8,57
12,61,2,10,5,3,8,57
12,59,2,8,5,3,6,57
12,59,2,8,5,3,6,57
12,61,2,8,5,3,6,57
12,61,2,8,5,3,6,57
12,59,1,8,5,3,6,48
12,61,2,4,5,3,6,42
12,61,2,8,5,3,5,21
12,61,2,9,5,3,6,21
12,61,2,10,5,3,6,9
12,61,2,10,5,3,6,9
13,61,2,10,5,3,8,57
13,61,2,8,5,3,6,57
13,61,2,10,5,3,8,57
13,61,2,10,5,3,8,57
13,61,2,10,5,3,8,57
13,61,2,10,5,3,8,57
13,61,2,10,5,3,8,57
13,61,2,10,5,3,8,57
13,61,2,10,5,3,8,57
13,61,2,8,5,3,6,57
13,61,2,8,5,3,6,57
13,59,2,8,5,3,6,57
13,61,2,8,5,3,8,9
13,61,2,10,5,3,6,9
13,61,2,8,5,3,8,9
13,59,2,8,5,3,8,9
14,61,2,10,5,3,8,60
14,61,2,8,5,3,6,60
14,61,2,10,5,3,8,60
14,61,2,10,5,3,8,60
14,61,2,10,5,3,8,60
14,61,2,10,5,3,8,60
14,61,2,10,5,3,8,60
14,61,2,10,5,3,8,60
14,61,2,10,5,3,8,60
14,61,2,8,5,3,6,60
14,61,2,8,6,3,8,45
14,61,2,10,5,3,9,21
14,61,2,12,5,3,8,18
14,61,3,10,5,3,8,15
14,61,2,10,5,3,5,12
14,61,4,10,5,3,8,9
15,61,2,10,5,3,8,54
15,61,2,8,5,3,6,54
15,22,2,10,5,3,8,54
15,61,2,10,5,3,8,54
15,61,2,10,5,3,8,54
15,61,2,10,5,3,8,54
15,61,2,10,5,3,8,54
15,61,2,10,5,3,8,54
15,61,2,10,5,3,8,54
15,101,2,10,5,3,8,54
15,61,2,10,5,3,8,54
15,61,2,10,5,3,2,48
15,61,2,10,10,3,8,42
15,61,2,8,5,3,8,15
15,96,2,16,5,5,8,12
15,61,2,10,1,3,8,9
16,61,2,10,5,3,8,54
16,61,2,8,5,3,6,54
16,61,2,10,5,3,8,54
16,61,2,10,5,3,8,54
16,61,2,10,5,3,8,54
16,61,2,10,5,3,8,54
16,61,2,10,5,3,8,54
16,27,2,8,5,3,6,54
16,61,2,8,5,3,6,54
16,61,2,10,5,3,8,54
16,61,2,10,5,3,8,54
16,61,2,10,5,3,8,54
16,61,2,10,5,3,8,54
16,70,2,8,5,7,6,6
16,61,2,8,5,3,8,6
16,61,2,10,5,3,7,6
17,61,2,10,5,3,8,57
17,61,2,8,5,3,6,57
17,61,2,10,5,3,8,57
17,61,2,10,5,3,8,57
17,61,2,8,5,3,6,57
17,61,2,10,5,3,8,57
17,61,2,10,5,3,8,57
17,61,2,10,5,3,8,57
17,61,2,10,5,3,8,57
17,61,2,10,5,3,8,57
17,61,2,10,5,3,8,57
17,61,2,10,5,3,8,57
17,61,2,10,5,6,8,15
17,61,2,10,5,3,5,9
17,61,2,10,5,9,8,9
17,61,2,18,5,3,6,3
18,61,2,10,5,3,8,57
18,61,2,8,5,3,6,57
18,61,2,10,5,3,8,57
18,61,2,10,5,3,8,57
18,61,2,8,5,3,6,57
18,61,2,8,5,3,6,57
18,61,2,10,5,3,8,57
18,61,2,10,5,3,8,57
18,27,2,10,5,3,8,57
18,61,2,8,5,3,6,57
18,61,2,10,5,3,1,48
18,61,2,10,17,3,8,45
18,61,2,9,5,3,8,24
18,61,2,10,5,3,6,18
18,61,2,10,5,6,8,15
18,61,2,10,0,3,8,0
19,61,2,10,5,3,8,54
19,61,2,8,5,3,6,54
19,61,2,10,5,3,8,54
19,61,2,8,5,3,6,54
19,61,2,8,5,3,6,54
19,48,2,10,5,3,8,54
19,61,2,10,5,3,8,54
19,61,2,10,5,3,8,54
19,61,2,10,5,3,8,54
19,61,2,10,5,3,8,54
19,61,2,10,5,3,8,54
19,61,2,8,5,3,6,54
19,61,2,10,12,3,8,45
19,61,2,10,5,3,6,9
19,61,2,18,5,3,8,9
19,61,2,10,5,9,8,9
20,61,2,10,5,3,8,51
20,61,2,8,5,3,6,51
20,61,2,10,5,3,8,51
20,48,2,10,5,3,8,51
20,61,2,10,5,3,8,51
20,61,2,8,5,3,6,51
20,61,2,10,5,3,8,51
20,61,2,10,5,3,8,51
20,61,2,10,5,3,8,51
20,61,2,8,5,3,6,51
20,61,2,10,5,3,8,51
20,61,2,10,5,3,8,51
20,48,2,8,5,10,6,45
20,61,2,8,5,3,1,42
20,61,2,10,5,3,6,12
20,61,4,8,5,3,6,9
21,61,2,10,5,3,8,54
21,61,2,8,5,3,6,54
21,61,2,10,5,3,8,54
21,16,2,10,5,3,8,54
21,61,2,8,5,3,6,54
21,61,2,8,5,3,6,54
21,61,2,10,5,3,8,54
21,61,2,10,5,3,8,54
21,61,2,8,5,3,6,54
21,48,2,10,5,3,8,54
21,48,2,10,5,3,8,54
21,61,2,10,5,3,8,54
21,61,2,10,19,3,8,48
21,61,2,12,5,3,6,9
21,61,2,10,5,3,6,9
21,61,4,10,5,3,6,6
22,61,2,10,5,3,8,60
22,61,2,8,5,3,6,60
22,39,2,10,5,3,8,60
22,16,2,10,5,3,8,60
22,82,2,10,5,3,8,60
22,61,2,8,5,3,6,60
22,16,2,10,5,3,8,60
22,61,2,10,5,3,8,60
22,61,2,8,5,3,6,60
22,61,2,8,5,3,6,60
22,61,2,8,10,3,6,39
22,61,2,8,5,3,8,24
22,61,2,10,5,3,9,24
22,61,2,8,5,3,8,24
22,61,2,10,5,2,8,9
22,61,2,10,5,3,0,0
23,61,2,10,5,3,8,54
23,61,2,8,5,3,6,54
23,61,2,8,5,3,6,54
23,61,2,8,5,3,6,54
23,16,2,10,5,3,8,54
23,39,2,10,5,3,8,54
23,16,2,10,5,3,8,54
23,82,2,10,5,3,8,54
23,82,2,10,5,3,8,54
23,61,2,8,5,3,6,54
23,61,2,8,5,3,6,54
23,16,2,10,5,3,8,54
23,16,1,10,5,3,8,45
23,39,2,14,5,3,8,12
23,16,2,10,5,1,8,12
23,61,2,10,5,3,6,3
24,61,2,10,5,3,8,63
24,61,2,8,5,3,6,63
24,61,2,8,5,3,6,63
24,16,2,8,5,3,6,63
24,61,2,8,5,3,6,63
24,61,2,10,5,3,8,63
24,61,2,8,5,3,6,63
24,61,2,10,5,3,8,63
24,16,2,10,5,3,8,63
24,16,2,10,5,3,8,63
24,61,2,13,5,3,8,24
24,61,2,8,5,7,6,21
24,61,2,10,5,3,6,15
24,61,2,10,5,3,6,15
24,61,2,19,5,3,6,12
24,61,2,10,5,3,3,3
25,61,2,10,5,3,8,57
25,61,2,8,5,3,6,57
25,61,2,8,5,3,6,57
25,61,2,8,5,3,6,57
25,61,2,8,5,3,6,57
25,61,2,8,5,3,6,57
25,61,2,8,5,3,6,57
25,61,2,10,5,3,8,57
25,61,2,10,5,3,8,57
25,61,2,8,5,3,6,57
25,16,2,1,5,3,6,45
25,61,2,8,19,3,6,42
25,61,2,8,5,3,5,18
25,61,2,8,5,3,8,18
25,62,2,18,5,3,6,15
25,16,2,10,5,3,6,12
26,61,2,10,5,3,8,51
26,61,2,8,5,3,6,51
26,61,2,10,5,3,8,51
26,61,2,8,5,3,6,51
26,61,2,8,5,3,6,51
26,61,2,8,5,3,6,51
26,61,2,8,5,3,6,51
26,99,2,8,5,3,6,51
26,61,2,8,5,3,6,51
26,61,2,8,5,3,6,51
26,61,2,4,5,3,8,45
26,61,2,8,5,7,7,45
26,61,2,8,5,10,6,45
26,61,2,3,5,3,6,42
26,61,3,8,5,3,6,18
26,61,2,12,5,3,6,15
27,61,2,10,5,3,8,48
27,61,2,8,5,3,6,48
27,61,2,10,5,3,8,48
27,61,2,10,5,3,8,48
27,61,2,8,5,3,6,48
27,3,2,8,5,3,6,48
27,61,2,10,5,3,8,48
27,61,2,10,5,3,8,48
27,61,2,8,5,3,6,48
27,61,2,8,5,3,6,48
27,61,2,8,5,3,6,48
27,61,2,8,5,3,6,48
27,61,2,8,5,3,6,48
27,61,2,8,5,3,6,48
27,61,1,8,5,3,6,45
27,61,2,8,5,3,0,3
28,61,2,10,5,3,8,60
28,61,2,8,5,3,6,60
