Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,25
0,1,2,11,6,1,8,24
0,1,2,12,9,6,7,22
0,61,2,10,5,3,8,22
0,11,2,8,5,3,6,13
0,66,4,20,7,9,10,9
0,1,1,0,10,3,1,9
0,76,4,20,10,4,9,9
0,33,3,9,19,1,4,9
0,39,3,5,13,3,10,8
0,61,3,8,2,10,5,7
0,27,1,16,16,7,10,5
0,41,2,9,4,2,8,5
0,90,1,17,14,5,0,4
0,9,1,15,10,8,7,3
0,1,1,0,1,0,7,0
1,11,2,8,5,3,6,27
1,40,1,6,6,3,5,27
1,59,3,12,9,8,9,24
1,4,2,10,7,4,6,18
1,27,1,4,7,3,8,9
1,5,2,10,7,4,7,9
1,16,3,9,10,7,9,9
1,1,2,11,6,1,8,9
1,11,2,8,5,4,6,7
1,52,3,3,12,7,9,7
1,1,1,5,5,4,3,6
1,62,2,13,5,4,8,6
1,38,2,5,10,5,8,6
1,62,2,13,5,4,8,6
1,81,2,7,8,10,8,6
1,1,1,4,9,4,3,3
2,4,2,10,7,4,6,24
2,26,1,6,5,3,5,22
2,42,4,11,9,7,9,21
2,21,1,5,6,3,7,19
2,4,2,10,7,4,6,12
2,29,1,6,5,3,5,10
2,24,2,9,6,8,1,9
2,7,2,9,15,4,6,9
2,40,1,6,6,3,5,9
2,18,1,6,5,3,6,9
2,28,3,9,9,7,9,7
2,16,3,9,10,7,9,6
2,11,2,8,5,3,6,6
2,16,3,9,10,7,2,6
2,38,2,10,7,5,7,4
2,7,2,9,7,4,3,3
3,9,2,9,6,5,9,33
3,11,2,6,6,5,4,30
3,10,2,9,6,5,4,15
3,42,4,11,9,7,9,12
3,26,1,6,10,3,10,12
3,16,2,9,6,6,2,12
3,42,2,11,9,7,9,9
3,26,1,6,5,3,5,9
3,27,1,6,5,3,5,9
3,14,2,9,6,6,9,9
3,13,1,8,6,3,5,6
3,8,1,8,6,3,6,6
3,4,2,10,7,4,6,6
3,13,1,8,6,3,5,6
3,16,2,9,6,6,7,3
3,15,1,6,6,8,6,3
4,36,1,7,9,5,9,36
4,72,1,9,9,5,9,27
4,33,3,10,7,6,6,15
4,25,2,9,7,6,4,15
4,9,2,9,6,5,9,12
4,11,2,6,6,5,4,12
4,31,1,7,9,4,9,10
4,54,2,9,6,5,7,10
4,27,3,10,7,6,6,9
4,14,2,9,6,5,6,6
4,21,2,9,7,5,5,6
4,11,2,9,6,5,3,6
4,33,1,8,9,4,9,6
4,14,2,9,6,5,2,3
4,12,2,7,17,5,3,3
4,14,2,7,6,9,2,3
5,52,1,9,8,5,6,30
5,52,1,9,8,5,6,29
5,54,1,8,9,5,9,18
5,72,1,9,9,5,9,15
5,32,2,8,7,5,7,12
5,36,1,7,9,5,9,11
5,52,4,7,9,5,9,10
5,9,2,7,6,5,7,9
5,31,1,7,19,4,9,9
5,18,1,9,4,5,6,7
5,9,2,20,6,5,7,6
5,31,1,7,9,4,9,6
5,16,2,9,6,5,6,6
5,18,2,9,6,5,6,3
5,16,2,3,6,5,1,3
5,32,2,8,7,5,7,1
6,24,3,8,12,0,7,24
6,52,1,9,8,5,6,23
6,44,1,7,9,5,9,23
6,52,1,9,8,5,6,22
6,46,1,7,9,5,9,9
6,51,1,8,7,5,7,9
6,33,1,7,7,5,7,9
6,46,1,8,8,5,7,9
6,54,1,8,8,5,8,9
6,44,1,8,7,5,6,7
6,44,2,7,6,5,3,6
6,34,1,7,8,0,8,6
6,52,4,7,8,5,8,5
6,62,2,8,9,5,9,5
6,42,1,7,8,5,7,4
6,42,3,8,7,5,6,3
7,62,3,18,10,2,8,30
7,24,3,8,12,0,7,27
7,46,1,7,9,5,9,22
7,46,1,7,9,5,9,13
7,52,1,9,8,5,6,12
7,51,1,8,7,5,6,9
7,48,1,7,7,5,7,9
7,51,1,8,7,5,6,9
7,36,1,7,7,5,7,9
7,52,1,9,9,5,6,9
7,52,1,18,8,5,6,9
7,48,1,8,8,5,7,6
7,64,1,8,8,5,7,5
7,38,1,7,10,3,8,3
7,48,1,7,7,5,7,3
7,40,1,7,8,5,8,3
8,62,3,18,10,2,8,27
8,58,2,14,9,3,7,21
8,47,1,7,7,5,7,18
8,58,2,15,9,2,7,18
8,49,1,7,7,2,6,12
8,48,1,7,7,5,7,12
8,24,3,8,12,0,7,10
8,57,2,14,8,3,7,9
8,57,2,14,9,2,7,9
8,56,2,13,8,3,7,9
8,72,3,12,11,3,7,7
8,47,1,7,7,5,7,6
8,51,3,15,10,9,7,6
8,56,1,13,8,3,6,6
8,101,1,11,8,3,6,6
8,51,1,9,7,4,7,3
9,56,2,13,8,3,7,30
9,58,2,14,9,3,7,28
9,51,1,9,7,2,6,18
9,52,1,11,8,3,7,15
9,47,3,15,10,1,6,15
9,48,1,7,7,1,6,15
9,62,3,18,10,2,8,12
9,49,1,7,7,2,6,9
9,54,1,11,8,2,6,9
9,47,3,14,2,8,7,9
9,48,1,7,7,3,6,6
9,53,1,5,8,7,8,6
9,49,1,7,7,2,6,3
9,53,1,11,8,3,7,3
9,50,1,9,7,4,7,1
9,51,1,9,7,4,7,0
10,56,2,13,8,3,7,24
10,51,2,14,9,1,6,24
10,52,2,13,8,2,6,24
10,53,2,14,9,2,6,21
10,54,2,14,9,2,6,15
10,58,2,14,9,3,7,12
10,48,2,13,9,1,6,12
10,51,2,10,7,7,6,9
10,55,2,12,8,1,7,9
10,52,1,10,7,1,6,6
10,51,1,10,7,5,6,6
10,51,1,10,7,2,6,6
10,49,1,10,8,1,6,3
10,53,1,11,8,1,6,3
