Generacion,k,e,aa,da,af,df,puntos
0,52,3,3,12,7,9,63
0,1,2,11,6,1,8,61
0,61,2,10,5,3,8,61
0,41,2,9,4,2,8,59
0,11,2,8,5,3,6,58
0,1,2,12,9,6,7,58
0,33,3,9,19,1,4,54
0,66,4,20,7,9,10,43
0,61,3,8,2,10,5,40
0,39,3,5,13,3,10,37
0,27,1,16,16,7,10,37
0,1,1,0,10,3,1,35
0,76,4,20,10,4,9,33
0,9,1,15,10,8,7,22
0,90,1,17,14,5,0,21
0,1,1,0,1,0,7,11
1,54,2,10,5,3,8,72
1,11,2,8,5,3,6,72
1,11,2,8,5,3,6,72
1,1,2,11,5,1,8,49
1,1,2,11,6,1,8,49
1,42,2,11,6,1,8,49
1,1,2,11,6,6,8,48
1,52,3,3,12,7,9,47
1,61,2,3,12,4,9,40
1,11,2,2,5,1,8,36
1,41,2,9,4,6,8,32
1,61,3,10,5,7,8,32
1,11,2,11,6,1,6,31
1,33,3,9,2,1,4,30
1,41,2,12,4,4,7,28
1,52,3,9,19,1,4,24
2,54,2,10,5,3,8,69
2,11,2,8,5,3,6,69
2,11,2,8,5,3,6,69
2,11,2,8,5,3,6,69
2,11,2,8,5,3,6,69
2,11,2,8,5,3,8,42
2,11,2,8,15,3,6,40
2,42,2,8,7,1,8,37
2,54,2,10,5,5,6,36
2,1,2,12,6,6,8,36
2,1,2,8,6,1,6,33
2,42,2,11,6,1,8,33
2,1,2,11,5,1,8,33
2,42,2,11,6,1,8,33
2,1,2,11,6,6,8,33
2,28,2,8,5,1,6,18
3,54,2,10,5,3,8,51
3,11,2,8,5,3,6,51
3,54,2,8,5,3,6,51
3,54,2,10,5,3,8,51
3,11,2,8,5,3,6,51
3,11,2,8,5,3,6,51
3,11,2,8,5,3,6,51
3,11,2,8,5,3,6,51
3,19,2,8,5,3,6,51
3,11,2,8,5,3,6,51
3,11,2,8,13,3,6,42
3,11,2,8,15,3,6,39
3,11,2,8,15,3,6,39
3,11,2,8,15,3,6,39
3,11,2,8,5,3,8,27
3,11,2,8,5,3,4,24
4,54,2,10,5,3,8,54
4,11,2,8,5,3,6,54
4,54,2,8,5,3,6,54
4,11,2,8,5,3,6,54
4,54,2,8,5,3,6,54
4,54,2,8,5,3,6,54
4,11,2,10,5,3,8,54
4,11,2,8,5,3,6,54
4,11,2,8,5,3,6,54
4,11,2,10,5,3,8,54
4,11,2,10,5,3,8,54
4,11,2,10,5,3,8,54
4,11,2,8,20,3,6,45
4,54,2,10,5,3,6,12
4,11,2,8,2,3,6,9
4,11,2,8,5,3,8,6
5,54,2,10,5,3,8,48
5,11,2,8,5,3,6,48
5,54,2,10,5,3,8,48
5,54,2,10,5,3,8,48
5,54,2,10,5,3,8,48
5,54,2,8,5,3,6,48
5,54,2,8,5,3,6,48
5,11,2,8,5,3,6,48
5,11,2,8,5,3,6,48
5,54,2,8,5,3,6,48
5,54,2,8,5,3,6,48
5,54,2,8,5,3,6,48
5,54,2,8,5,3,6,48
5,54,2,8,5,3,6,48
5,11,2,10,5,3,8,48
5,54,2,10,5,3,6,0
6,54,2,10,5,3,8,57
6,54,2,10,5,3,8,57
6,54,2,10,5,3,8,57
6,54,2,10,5,3,8,57
6,54,2,10,5,3,8,57
6,54,2,10,5,3,8,57
6,12,2,10,5,3,8,57
6,11,2,8,5,3,6,54
6,11,2,8,5,3,6,54
6,54,2,8,5,3,6,54
6,11,2,8,5,3,6,54
6,11,2,2,5,3,6,45
6,54,2,8,4,3,6,28
6,54,2,8,5,3,8,10
6,54,2,8,5,3,8,10
6,54,2,10,5,3,6,9
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,54,2,10,5,3,8,48
7,12,2,10,5,3,8,48
7,54,2,10,5,3,7,0
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,54,2,10,5,3,8,51
8,84,1,10,5,3,8,48
8,54,2,1,5,3,8,45
8,54,2,16,5,3,8,12
8,54,2,10,5,3,0,3
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,17,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,15,3,8,45
9,54,2,10,5,3,8,45
9,54,2,10,5,3,8,45
9,1,2,10,5,3,8,45
9,54,2,10,5,3,8,45
10,54,2,10,11,3,8,48
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,8,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,5,3,8,45
10,54,2,10,17,3,6,42
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,3,8,54
11,54,2,10,5,7,8,51
11,54,2,10,11,3,8,45
11,54,2,10,11,3,8,45
11,54,3,10,5,3,8,15
11,54,2,10,5,10,8,12
11,54,2,10,5,10,8,12
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,33,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,5,3,8,51
12,54,2,10,13,3,8,42
12,54,2,9,5,3,8,9
12,67,2,10,3,3,8,6
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,53,2,10,5,3,8,48
13,84,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,8,48
13,54,2,10,5,3,4,0
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,93,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,54,2,10,5,3,8,48
14,19,2,10,5,3,4,0
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,10,5,3,8,57
15,54,2,1,5,3,8,48
15,54,2,10,5,3,10,21
15,54,2,16,5,5,8,15
15,54,2,10,5,9,8,9
15,54,2,10,5,3,3,0
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,8,60
16,54,2,10,5,3,9,21
16,54,2,13,5,3,8,12
16,54,4,10,5,3,8,12
16,54,4,10,5,3,8,12
16,54,2,20,5,3,8,3
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,54,2,10,5,3,8,51
17,78,2,10,5,3,1,45
17,54,2,17,6,3,8,6
17,54,2,10,6,3,8,6
18,54,2,10,5,3,8,51
18,54,2,10,5,3,8,51
18,54,2,10,5,3,8,51
18,28,2,10,5,3,8,51
18,54,2,10,5,3,8,51
18,54,2,10,5,3,8,51
18,54,2,10,5,3,8,51
18,54,2,10,5,3,8,51
18,54,2,10,5,3,8,51
18,54,2,10,5,3,8,51
18,10,2,10,8,3,8,48
18,54,2,10,9,3,8,48
18,54,2,10,5,7,8,45
18,54,2,10,18,3,8,39
18,54,2,18,5,3,8,15
18,54,2,10,5,3,7,15
19,54,1,10,5,3,8,51
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,11,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,54,2,10,5,3,8,48
19,28,2,10,5,3,8,48
19,54,2,6,5,5,8,36
19,54,2,10,5,9,8,9
20,54,1,10,5,3,8,48
20,54,2,10,5,3,8,48
20,54,2,10,11,3,8,48
20,54,2,10,11,3,8,48
20,54,2,10,5,3,8,48
20,54,2,10,5,3,8,48
20,54,2,10,5,3,8,48
20,54,1,10,5,3,8,48
20,54,2,10,5,3,8,48
20,54,2,10,11,3,8,48
20,54,2,10,10,3,5,48
20,60,1,10,5,3,8,48
20,54,2,10,5,3,8,48
20,54,2,10,5,3,8,48
20,54,1,6,5,3,8,24
20,54,4,10,5,3,8,24
21,54,1,10,5,3,8,51
21,54,2,10,5,3,8,51
21,54,1,10,5,3,8,51
21,54,2,10,5,3,8,51
21,54,2,10,5,3,8,51
21,54,2,10,5,3,8,51
21,54,2,10,5,3,8,51
21,70,2,10,5,3,8,51
21,54,2,10,5,3,8,51
21,54,2,10,11,3,8,48
21,54,2,10,11,3,8,48
21,54,2,10,11,3,8,48
21,54,2,10,11,3,8,48
21,54,2,6,5,3,8,27
21,54,2,10,4,3,8,21
21,54,4,10,5,3,8,21
22,54,1,10,5,3,8,51
22,54,2,10,5,3,8,51
22,54,2,10,5,3,8,51
22,54,2,10,5,3,8,51
22,54,2,10,5,3,8,51
22,54,2,10,5,3,8,51
22,54,1,10,5,3,8,51
22,54,2,10,5,3,8,51
22,54,1,10,5,3,8,51
22,54,1,10,5,3,8,51
22,29,2,10,5,3,8,51
22,54,2,10,5,3,8,51
22,54,2,10,10,3,8,42
22,54,2,2,5,3,8,33
22,54,2,10,6,3,8,21
22,35,2,8,5,3,8,12
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,2,10,5,3,8,54
23,54,1,10,5,3,8,42
23,54,1,10,5,3,8,42
23,54,2,10,4,3,7,18
23,54,1,10,11,3,8,18
23,54,1,10,20,3,8,6
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,1,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,3,8,48
24,54,2,10,5,6,8,0
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,95,2,10,5,3,8,45
25,54,2,10,5,3,8,45
25,54,2,4,5,3,8,45
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,93,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,10,5,3,8,54
26,54,2,13,5,3,8,9
26,54,2,10,5,0,8,9
26,54,2,13,1,3,8,0
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,54,2,10,5,3,8,51
27,11,2,10,5,3,8,51
27,93,2,10,5,3,8,51
27,93,2,10,5,3,8,51
27,54,2,10,5,7,8,48
27,54,2,10,5,4,8,6
27,54,2,10,1,3,8,3
28,54,2,10,5,3,8,45
28,54,2,10,5,3,8,45
