Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,56
0,27,1,16,16,7,10,46
0,1,1,7,8,3,3,41
0,9,1,15,10,8,7,41
0,1,1,4,4,2,2,40
0,31,1,2,1,1,2,40
0,1,1,10,11,4,5,40
0,76,4,20,10,4,9,36
0,52,3,3,12,7,9,35
0,1,2,7,1,4,10,35
0,39,3,5,13,3,10,34
0,33,3,9,19,1,4,34
0,1,1,11,5,3,7,33
0,66,4,20,7,9,10,30
0,1,1,3,1,8,10,26
0,90,1,17,14,5,0,21
1,1,1,3,5,6,1,70
1,1,1,3,8,8,3,50
1,1,1,7,5,3,3,39
1,9,1,16,10,7,7,39
1,9,1,15,10,8,7,39
1,27,1,16,16,7,10,38
1,9,1,15,16,7,10,38
1,77,1,16,16,7,10,38
1,1,1,10,11,4,5,36
1,1,1,10,11,4,5,36
1,1,1,7,5,3,1,29
1,22,1,4,4,1,2,29
1,31,1,4,4,1,2,29
1,96,1,3,5,10,3,28
1,9,1,15,10,8,2,26
1,1,1,10,2,4,2,14
2,1,1,3,5,6,1,58
2,1,1,3,5,6,1,58
2,1,1,3,5,6,1,58
2,14,1,18,5,3,7,44
2,1,1,3,8,8,3,43
2,1,1,17,8,3,10,41
2,38,1,16,16,7,10,41
2,9,2,16,10,7,7,38
2,9,1,16,6,3,7,38
2,27,1,1,16,7,10,35
2,9,1,15,10,8,7,33
2,9,1,15,10,8,7,33
2,9,1,16,5,7,7,28
2,27,1,3,2,8,10,25
2,1,1,15,8,8,3,19
2,9,1,3,0,8,3,0
3,1,1,3,5,6,1,55
3,1,1,3,5,6,1,55
3,1,1,3,5,6,1,55
3,1,1,3,5,6,1,55
3,1,1,3,5,6,1,55
3,90,1,3,5,6,6,40
3,1,1,3,8,7,10,40
3,1,1,3,8,8,3,34
3,1,1,3,5,3,1,31
3,1,1,17,16,3,10,31
3,1,1,7,16,7,9,31
3,1,1,3,5,8,3,28
3,14,1,18,5,3,4,25
3,1,1,18,5,3,4,25
3,14,1,18,5,9,7,19
3,1,1,16,8,7,3,12
4,1,1,3,8,7,10,49
4,1,1,3,8,7,10,49
4,1,1,3,5,6,1,34
4,1,1,3,5,6,1,34
4,1,1,3,5,6,1,34
4,1,1,3,5,6,1,34
4,1,1,3,5,6,1,34
4,1,1,3,5,6,1,34
4,1,1,3,5,6,1,34
4,1,1,3,5,6,1,34
4,1,1,3,5,6,1,34
4,1,1,3,5,6,7,29
4,1,1,12,12,6,1,27
4,1,1,3,5,6,4,27
4,90,1,3,5,9,6,27
4,1,1,3,2,6,1,21
5,1,1,3,8,7,10,43
5,1,1,3,8,7,10,43
5,1,1,3,8,7,10,43
5,1,1,3,8,6,10,43
5,1,4,3,13,7,10,41
5,58,1,3,5,6,1,32
5,1,1,3,5,6,1,32
5,1,1,3,5,6,1,32
5,1,1,3,5,6,1,32
5,1,1,3,5,6,1,32
5,1,1,3,5,6,1,32
5,1,1,3,5,6,1,32
5,1,1,3,5,7,10,28
5,1,1,3,8,7,7,27
5,1,1,17,5,6,1,25
5,1,1,3,5,1,1,21
6,1,4,3,13,7,10,45
6,1,1,6,13,7,10,43
6,1,4,3,8,7,10,39
6,1,1,3,8,4,10,38
6,1,1,3,8,7,10,33
6,1,1,3,8,7,10,33
6,87,1,3,8,7,10,33
6,1,1,3,8,6,10,33
6,1,1,3,8,7,10,33
6,1,4,13,8,7,10,30
6,58,1,3,5,6,1,30
6,1,1,3,5,6,1,30
6,1,1,3,5,7,1,30
6,1,1,4,8,6,1,30
6,58,1,3,8,7,1,29
6,58,1,3,5,6,10,26
7,1,1,3,13,7,10,50
7,1,4,3,13,7,10,46
7,1,4,3,13,7,10,46
7,1,1,6,13,7,10,41
7,87,1,6,8,7,10,36
7,1,1,6,8,7,10,36
7,1,1,6,8,7,10,36
7,1,4,3,8,7,10,32
7,1,4,3,8,7,10,32
7,1,4,3,8,7,10,32
7,87,1,3,4,7,10,32
7,1,1,3,13,4,10,31
7,58,1,3,17,7,5,26
7,101,1,3,8,7,10,23
7,1,1,3,8,7,10,23
7,1,1,3,8,7,10,23
8,1,1,3,13,7,6,58
8,1,1,3,13,7,10,44
8,1,1,3,13,7,10,44
8,1,4,3,13,7,10,36
8,1,4,3,13,7,10,36
8,96,4,3,13,7,10,36
8,1,1,6,8,7,10,30
8,87,1,6,8,7,10,30
8,1,1,6,8,7,10,30
8,1,1,6,8,7,10,30
8,1,1,6,8,7,10,30
8,87,1,6,13,7,10,29
8,1,4,6,13,7,10,27
8,1,4,6,13,4,10,25
8,5,1,3,8,7,10,24
8,1,1,6,13,3,0,24
