Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,56
0,27,1,16,16,7,10,46
0,1,1,7,8,3,3,41
0,9,1,15,10,8,7,41
0,1,1,10,11,4,5,40
0,1,1,4,4,2,2,40
0,31,1,2,1,1,2,40
0,76,4,20,10,4,9,36
0,1,2,7,1,4,10,35
0,52,3,3,12,7,9,35
0,39,3,5,13,3,10,34
0,33,3,9,19,1,4,34
0,1,1,11,5,3,7,33
0,66,4,20,7,9,10,30
0,1,1,3,1,8,10,26
0,90,1,17,14,5,0,21
1,1,1,3,5,6,1,70
1,27,1,16,16,7,10,35
1,1,1,5,6,4,10,34
1,1,1,10,11,4,5,34
1,1,1,10,11,4,5,34
1,8,1,7,8,3,4,34
1,63,1,5,5,2,3,32
1,1,1,4,6,4,1,31
1,1,1,4,4,2,2,30
1,1,1,4,4,2,2,30
1,1,1,5,6,4,2,30
1,14,1,15,11,7,7,29
1,17,1,15,12,7,8,29
1,16,1,15,12,7,8,29
1,1,1,5,7,3,2,26
1,18,2,3,13,7,8,19
2,1,1,3,5,6,1,61
2,33,1,7,2,2,3,47
2,27,1,16,16,7,10,38
2,18,1,11,12,6,6,36
2,1,1,7,8,4,7,35
2,31,1,6,6,1,3,35
2,98,1,5,5,2,6,34
2,28,1,7,8,3,4,32
2,22,1,6,7,2,3,32
2,1,1,5,6,4,10,32
2,1,1,5,4,4,10,31
2,10,1,7,9,6,4,28
2,1,3,6,7,4,8,27
2,42,1,5,5,2,5,27
2,19,1,7,9,4,3,25
2,1,1,7,9,4,3,25
3,1,1,3,5,6,1,55
3,33,1,7,2,2,3,39
3,27,1,8,5,3,4,35
3,31,1,6,4,1,3,35
3,23,1,9,8,4,4,33
3,32,1,6,3,1,3,33
3,70,1,7,7,3,6,33
3,19,1,9,9,4,6,33
3,10,1,7,8,6,9,32
3,20,1,12,13,6,7,31
3,23,1,14,14,6,8,30
3,24,1,14,14,6,8,30
3,6,1,5,7,6,2,27
3,6,1,8,9,4,6,27
3,8,1,8,9,4,6,27
3,12,1,8,10,6,5,23
4,29,1,7,3,2,10,48
4,1,1,3,5,6,1,41
4,33,1,7,2,2,3,40
4,44,1,5,6,5,6,40
4,30,2,6,3,1,3,39
4,54,3,6,5,2,4,37
4,46,1,6,4,1,4,37
4,30,1,6,3,1,3,36
4,27,1,8,5,3,3,34
4,41,1,6,4,1,3,33
4,19,1,6,5,3,3,33
4,50,1,6,5,2,4,30
4,20,1,6,5,3,9,27
4,9,1,4,17,5,3,27
4,10,1,4,5,7,2,25
4,7,1,4,12,3,1,23
5,31,1,6,2,1,3,45
5,29,1,7,3,2,10,43
5,40,2,6,3,1,3,43
5,38,2,6,3,1,3,43
5,30,1,6,2,1,9,39
5,33,1,7,2,2,3,38
5,33,1,7,2,2,3,38
5,45,1,5,4,2,4,35
5,45,1,5,4,2,4,35
5,34,1,6,3,1,3,35
5,36,1,6,3,1,3,35
5,9,1,4,4,4,3,33
5,9,1,5,4,4,10,32
5,1,1,3,5,6,1,31
5,34,1,6,4,3,8,23
5,34,1,6,4,3,8,23
6,31,1,6,2,1,3,40
6,31,1,6,2,1,3,40
6,32,1,6,2,1,3,40
6,33,1,6,2,1,3,40
6,35,1,6,2,1,3,40
6,36,1,6,2,1,3,40
6,40,4,6,3,1,3,39
6,40,2,6,3,1,3,39
6,40,2,6,3,1,3,39
6,38,2,6,3,1,3,39
6,31,1,6,2,1,5,32
6,29,1,7,3,2,10,29
6,36,1,6,20,1,5,26
6,30,1,7,2,2,6,22
6,31,1,7,2,2,6,22
6,31,1,6,2,1,6,21
7,31,1,6,2,2,3,46
7,31,1,6,2,1,3,35
7,31,1,6,2,1,3,35
7,31,1,6,2,1,3,35
7,31,1,6,2,1,3,35
7,33,1,6,2,1,3,35
7,33,1,6,2,1,3,35
7,31,1,6,2,1,3,35
7,32,1,6,2,1,3,35
7,35,1,6,2,1,3,35
7,76,1,6,2,1,3,35
7,32,1,6,2,1,3,35
7,33,1,6,2,1,3,35
7,37,3,6,2,1,3,34
7,35,2,6,16,1,3,16
7,31,1,4,10,1,5,16
8,31,1,6,2,2,3,45
8,31,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,29,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,32,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,64,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,32,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,31,1,6,2,1,3,31
8,31,1,6,2,1,3,31
