Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,56
0,27,1,16,16,7,10,46
0,1,1,7,8,3,3,41
0,9,1,15,10,8,7,41
0,1,1,4,4,2,2,40
0,31,1,2,1,1,2,40
0,1,1,10,11,4,5,40
0,76,4,20,10,4,9,36
0,52,3,3,12,7,9,35
0,1,2,7,1,4,10,35
0,39,3,5,13,3,10,34
0,33,3,9,19,1,4,34
0,1,1,11,5,3,7,33
0,66,4,20,7,9,10,30
0,1,1,3,1,8,10,26
0,90,1,17,14,5,0,21
1,1,1,3,5,6,1,56
1,1,1,3,5,6,1,56
1,1,1,3,5,6,1,56
1,27,1,7,8,7,10,43
1,27,1,16,16,7,10,41
1,1,1,3,5,6,4,40
1,1,1,7,8,10,3,38
1,9,1,15,10,8,7,37
1,27,1,15,10,8,7,37
1,9,1,3,5,6,8,36
1,1,1,7,16,3,3,28
1,1,1,7,16,1,3,27
1,1,1,7,8,3,3,26
1,27,1,16,16,0,10,24
1,1,1,15,2,8,7,23
1,1,1,7,10,3,3,20
2,27,1,7,8,7,10,49
2,27,1,7,8,7,10,49
2,19,1,7,8,7,10,49
2,27,1,7,8,6,1,39
2,1,1,3,6,7,1,39
2,1,1,3,5,6,1,38
2,1,1,3,5,6,1,38
2,1,1,3,5,6,1,38
2,1,1,3,5,6,1,38
2,1,1,3,5,6,1,38
2,1,1,3,5,6,1,38
2,1,1,3,5,2,1,36
2,7,3,3,18,6,1,35
2,1,1,3,5,6,10,33
2,27,1,7,5,7,10,33
2,1,1,3,0,2,1,0
3,27,1,7,8,6,1,44
3,27,1,7,8,6,1,44
3,27,1,7,8,7,2,43
3,27,1,7,8,7,1,43
3,27,1,7,8,7,1,43
3,27,1,7,8,0,10,36
3,27,1,0,8,6,10,32
3,27,1,7,12,3,1,30
3,19,1,7,17,7,10,29
3,72,1,7,8,7,10,27
3,19,1,7,8,7,10,27
3,27,1,7,8,7,10,27
3,27,1,7,8,7,10,27
3,27,1,7,8,7,10,27
3,19,1,7,8,7,10,27
3,27,2,7,8,7,10,20
4,27,1,7,8,6,1,34
4,27,1,7,8,6,1,34
4,27,1,7,8,7,2,34
4,27,1,7,8,7,1,34
4,27,1,7,8,7,1,34
4,27,1,7,8,7,1,34
4,27,1,7,8,7,1,34
4,27,1,7,8,6,4,34
4,27,1,7,8,6,1,34
4,27,1,7,8,6,1,34
4,38,1,7,8,6,1,34
4,27,1,7,8,7,2,34
4,27,1,7,8,7,4,34
4,27,1,7,8,6,7,31
4,27,1,7,7,6,1,21
4,27,2,7,8,6,1,15
5,27,1,7,8,6,1,36
5,27,1,7,8,6,1,36
5,27,1,7,8,7,2,36
5,27,1,7,8,7,1,36
5,37,1,7,8,6,1,36
5,37,1,7,8,7,1,36
5,27,1,7,8,6,1,36
5,27,1,7,8,7,1,36
5,27,1,7,8,6,1,36
5,27,1,7,8,6,1,36
5,27,1,7,8,7,1,36
5,27,1,7,8,7,2,36
5,27,1,7,8,7,1,36
5,27,1,7,8,6,10,21
5,27,3,7,8,3,4,17
5,27,2,7,8,4,1,17
6,27,1,7,8,6,1,36
6,27,1,7,8,6,1,36
6,27,1,7,8,7,2,36
6,27,1,7,8,7,1,36
6,21,1,7,8,6,1,36
6,27,1,7,8,6,2,36
6,27,1,7,8,6,1,36
6,27,1,7,8,7,1,36
6,27,1,7,8,7,2,36
6,27,1,7,8,7,1,36
6,27,1,7,8,7,2,36
6,55,1,7,8,7,2,36
6,27,1,7,16,6,1,33
6,27,1,7,7,6,1,24
6,27,2,7,8,7,1,17
6,27,2,7,8,7,1,17
7,27,1,7,8,9,2,60
7,27,1,7,8,6,1,29
7,27,1,7,8,7,2,29
7,27,1,7,8,7,1,29
7,27,1,7,8,6,1,29
7,101,1,7,8,6,1,29
7,27,1,7,8,7,2,29
7,27,1,7,8,7,2,29
7,27,1,7,8,7,1,29
7,27,1,7,8,7,1,29
7,12,1,7,8,7,1,29
7,27,1,7,8,6,1,29
7,68,1,8,16,6,1,29
7,27,1,7,8,6,1,29
7,27,1,7,8,7,1,29
7,27,1,7,8,6,1,29
8,27,1,7,8,9,2,58
8,27,1,7,8,9,2,58
8,27,1,7,8,9,2,58
8,53,4,7,8,6,2,30
8,27,4,7,8,7,1,30
8,27,1,7,8,6,2,27
8,27,1,7,8,6,1,27
8,27,1,7,8,7,2,27
8,27,1,7,8,7,1,27
8,27,1,7,8,7,1,27
8,27,1,7,8,7,1,27
8,27,1,7,8,6,2,27
8,27,1,7,8,7,1,27
8,27,1,7,8,7,1,27
8,27,1,7,8,7,1,27
8,27,1,17,8,7,2,22
