Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,26
0,1,1,7,8,3,3,18
0,9,1,15,10,8,7,17
0,90,1,17,14,5,0,13
0,66,4,20,7,9,10,9
0,31,1,2,1,1,2,9
0,1,1,4,4,2,2,9
0,1,1,10,11,4,5,8
0,27,1,16,16,7,10,8
0,1,1,11,5,3,7,7
0,39,3,5,13,3,10,6
0,52,3,3,12,7,9,6
0,76,4,20,10,4,9,5
0,33,3,9,19,1,4,5
0,1,2,7,1,4,10,4
0,1,1,3,1,8,10,2
1,1,1,3,5,6,1,24
1,90,1,15,10,5,7,17
1,1,1,3,14,6,1,15
1,9,1,7,8,8,7,13
1,90,1,7,8,3,3,10
1,90,1,17,8,5,0,8
1,90,1,17,14,5,0,8
1,1,1,2,5,6,7,8
1,1,1,3,5,8,7,8
1,1,1,7,8,3,3,7
1,9,1,15,10,0,7,6
1,1,1,3,5,3,1,5
1,90,1,17,10,5,1,5
1,90,1,17,14,5,0,4
1,9,1,15,10,8,7,4
1,1,1,7,2,6,3,1
2,1,1,3,5,6,1,22
2,1,1,3,5,6,1,18
2,1,1,3,5,6,1,17
2,9,1,3,5,8,7,15
2,90,1,15,10,5,7,9
2,90,1,3,14,5,9,8
2,1,1,3,14,6,1,7
2,1,1,7,8,6,7,7
2,1,1,3,14,6,1,7
2,9,1,7,8,5,7,7
2,9,1,7,8,8,7,6
2,9,1,7,8,8,7,6
2,9,1,3,7,8,7,6
2,9,1,7,8,8,7,4
2,90,1,15,5,5,1,3
2,1,1,15,14,6,1,2
3,1,1,3,5,6,6,14
3,9,1,3,5,8,1,12
3,9,1,3,5,8,7,12
3,1,1,3,5,6,1,12
3,1,1,3,5,6,1,8
3,1,1,3,5,6,1,8
3,1,1,3,5,6,1,6
3,9,1,3,5,6,9,6
3,1,1,3,5,6,1,6
3,1,1,3,5,8,1,6
3,1,1,3,5,6,1,6
3,9,1,3,5,8,1,6
3,9,1,3,5,8,7,6
3,54,1,3,5,6,1,6
3,1,1,3,5,8,7,6
3,1,3,3,5,6,1,3
4,9,1,3,5,8,1,14
4,1,1,3,5,6,1,14
4,1,1,3,5,6,1,12
4,9,1,3,5,6,6,12
4,9,1,3,5,6,1,8
4,1,1,3,5,6,1,6
4,9,1,3,5,8,1,6
4,9,1,3,5,8,7,6
4,1,1,3,9,6,6,6
4,1,1,3,5,6,6,6
4,1,1,3,9,6,1,6
4,9,1,3,5,8,7,6
4,1,1,3,4,9,1,6
4,9,1,3,5,8,6,6
4,1,1,3,5,8,7,5
4,9,1,3,5,3,1,5
5,1,1,3,5,6,1,14
5,9,1,3,5,6,1,14
5,76,1,3,5,8,1,12
5,1,1,3,5,6,1,12
5,44,1,3,5,6,1,8
5,9,1,3,5,6,6,8
5,9,1,3,5,8,1,8
5,1,1,3,5,6,1,6
5,9,1,3,5,6,6,6
5,9,1,3,5,8,1,6
5,1,1,3,5,6,6,6
5,9,1,3,5,6,6,6
5,1,1,3,5,6,6,6
5,9,1,3,5,8,1,6
5,1,1,3,17,6,1,4
5,9,3,3,5,8,1,3
6,76,1,3,5,8,1,12
6,9,1,3,5,6,1,12
6,1,1,3,5,6,1,12
6,9,1,3,5,6,1,12
6,1,1,3,5,6,1,6
6,1,1,3,5,6,1,6
6,1,1,3,5,6,1,6
6,9,1,3,5,6,1,6
6,76,1,3,5,8,1,6
6,1,1,3,5,6,1,6
6,1,1,3,5,8,1,6
6,76,1,3,5,8,1,6
6,76,1,3,5,8,1,6
6,76,1,3,5,8,1,6
6,1,1,3,5,6,1,6
6,1,1,3,5,8,1,6
7,101,1,3,5,8,1,14
7,9,1,3,5,6,1,12
7,9,1,3,5,6,1,12
7,9,1,3,5,6,1,12
7,1,1,3,5,6,1,8
7,9,1,3,5,6,1,8
7,76,1,3,5,8,1,6
7,76,1,3,4,8,1,6
7,9,1,3,5,6,1,6
7,9,1,3,5,6,1,6
7,1,1,3,5,6,1,6
7,1,1,3,5,6,1,6
7,9,1,3,5,6,1,6
7,76,1,3,5,8,1,6
7,76,1,3,5,8,1,6
7,1,1,8,5,6,1,3
8,9,1,3,5,6,0,24
8,101,1,3,5,6,1,13
8,9,1,3,5,6,1,11
8,9,1,3,5,8,1,11
8,9,1,3,5,6,1,8
8,101,1,3,5,8,1,8
8,9,1,3,5,6,1,7
8,9,1,3,5,8,1,7
8,9,1,3,5,6,1,6
8,9,1,3,5,6,1,6
8,9,1,3,5,6,1,6
8,9,1,3,5,6,1,6
8,9,1,3,5,8,1,6
8,101,1,3,5,8,1,6
8,9,1,20,5,6,1,3
8,9,1,1,5,6,1,3
9,9,1,3,5,6,0,23
9,9,1,3,5,6,0,22
9,101,1,3,5,6,1,12
9,9,1,3,5,8,5,11
9,9,1,3,5,6,1,10
9,9,1,3,5,8,1,8
