Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,56
0,27,1,16,16,7,10,46
0,1,1,7,8,3,3,41
0,9,1,15,10,8,7,41
0,1,1,10,11,4,5,40
0,1,1,4,4,2,2,40
0,31,1,2,1,1,2,40
0,76,4,20,10,4,9,36
0,1,2,7,1,4,10,35
0,52,3,3,12,7,9,35
0,39,3,5,13,3,10,34
0,33,3,9,19,1,4,34
0,1,1,11,5,3,7,33
0,66,4,20,7,9,10,30
0,1,1,3,1,8,10,26
0,90,1,17,14,5,0,21
1,1,1,3,5,6,1,61
1,54,1,7,8,3,3,36
1,1,1,10,11,4,5,36
1,1,1,10,11,4,5,36
1,27,1,16,8,7,10,35
1,31,1,2,2,1,2,34
1,27,1,16,16,7,10,33
1,9,1,15,10,2,7,33
1,1,1,7,8,6,3,33
1,42,1,16,16,7,10,33
1,52,1,2,1,1,2,32
1,1,1,2,11,7,10,28
1,9,1,4,10,4,2,27
1,1,1,3,5,4,1,27
1,1,1,16,16,7,5,25
1,1,1,16,16,2,10,25
2,1,1,3,5,6,1,66
2,27,1,16,8,7,10,37
2,27,1,10,8,7,5,35
2,27,1,12,16,7,10,35
2,54,1,7,8,3,3,34
2,54,1,7,8,3,3,34
2,1,1,10,11,4,5,34
2,1,1,10,11,4,5,34
2,54,1,7,8,3,3,34
2,28,1,10,11,1,5,32
2,31,1,2,2,1,2,30
2,31,1,2,2,1,2,30
2,1,1,10,11,4,2,29
2,54,1,7,15,3,3,29
2,1,1,3,5,5,3,25
2,31,1,10,7,1,2,21
3,1,1,3,5,6,1,60
3,54,1,3,5,6,1,60
3,27,1,16,8,7,10,36
3,27,1,16,8,7,10,36
3,54,1,7,8,3,3,30
3,27,1,12,16,7,5,30
3,27,1,10,8,7,4,30
3,54,1,7,8,3,3,30
3,19,1,7,8,3,3,30
3,1,1,10,8,6,6,30
3,1,1,10,11,4,5,30
3,27,1,10,11,4,5,30
3,27,1,7,8,3,10,28
3,1,1,10,16,4,5,28
3,1,1,10,11,7,10,26
3,27,1,7,13,3,10,24
4,1,1,3,5,6,1,48
4,54,1,3,5,6,1,48
4,54,1,3,5,6,1,48
4,27,1,16,8,6,10,47
4,27,1,16,8,7,10,47
4,27,1,3,5,7,1,47
4,54,2,16,8,7,10,40
4,27,1,12,8,7,10,33
4,54,1,3,20,6,1,32
4,27,1,3,8,7,1,32
4,27,1,3,8,6,1,30
4,27,1,3,5,6,10,29
4,54,1,7,8,3,3,23
4,54,1,3,2,6,1,23
4,54,1,7,8,3,3,23
4,27,1,16,8,7,1,15
5,54,1,16,8,6,10,60
5,27,1,16,8,7,10,60
5,54,2,16,8,7,10,44
5,1,1,3,5,6,1,38
5,1,1,3,5,6,1,38
5,1,1,3,5,6,1,38
5,54,1,3,5,6,1,38
5,1,1,3,5,6,1,38
5,54,1,3,5,6,1,38
5,1,1,3,5,6,1,38
5,27,1,3,5,7,1,35
5,27,1,3,5,6,10,30
5,27,1,3,8,6,1,24
5,27,1,16,5,7,1,19
5,54,1,16,5,6,1,19
5,27,1,16,8,7,1,11
6,54,1,16,8,6,10,44
6,27,1,16,8,7,10,44
6,1,1,16,8,6,10,44
6,1,1,16,8,6,10,44
6,27,1,16,8,7,10,44
6,54,2,16,8,7,10,44
6,54,2,16,8,7,10,44
6,12,2,16,8,6,10,44
6,1,1,16,8,7,10,44
6,1,1,3,5,6,1,33
6,27,1,2,8,7,10,32
6,54,1,3,5,6,10,30
6,1,1,3,4,6,1,24
6,27,1,16,8,7,1,18
6,54,1,16,8,6,1,18
6,1,1,8,5,6,1,12
7,1,1,16,8,6,7,53
7,54,2,16,8,7,10,35
7,54,2,16,8,7,10,35
7,54,2,16,8,7,10,35
7,27,1,16,8,7,10,33
7,27,1,16,8,7,10,33
7,54,1,16,8,6,10,33
7,1,1,16,8,6,10,33
7,1,1,16,8,6,10,33
7,27,1,16,8,6,10,33
7,27,1,16,8,7,10,33
7,54,1,16,8,7,10,33
7,1,1,16,8,7,10,33
7,54,1,16,8,6,10,33
7,54,1,10,8,6,10,24
7,27,1,16,5,7,10,14
8,1,1,16,8,6,7,43
8,1,1,1,8,6,10,32
8,54,2,16,8,7,10,31
8,54,2,16,8,7,10,31
8,84,1,16,8,7,10,31
8,54,2,16,8,7,10,31
8,54,2,16,8,7,10,31
8,54,2,16,8,6,10,31
8,54,1,16,8,6,10,31
8,27,1,16,8,7,10,31
8,27,1,16,8,6,10,31
8,27,1,16,8,7,10,31
8,27,1,16,8,7,10,31
8,54,2,16,8,7,10,31
8,54,1,16,8,6,10,31
8,54,2,16,8,6,0,29
