Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,56
0,27,1,16,16,7,10,46
0,1,1,7,8,3,3,41
0,9,1,15,10,8,7,41
0,1,1,4,4,2,2,40
0,31,1,2,1,1,2,40
0,1,1,10,11,4,5,40
0,76,4,20,10,4,9,36
0,52,3,3,12,7,9,35
0,1,2,7,1,4,10,35
0,39,3,5,13,3,10,34
0,33,3,9,19,1,4,34
0,1,1,11,5,3,7,33
0,66,4,20,7,9,10,30
0,1,1,3,1,8,10,26
0,90,1,17,14,5,0,21
1,1,1,3,5,6,1,73
1,9,1,15,10,8,7,43
1,1,1,3,8,6,4,41
1,9,1,16,10,7,10,41
1,1,1,10,11,4,5,39
1,1,1,7,11,4,5,39
1,1,1,7,4,3,2,38
1,27,1,16,16,7,10,38
1,1,1,4,4,2,2,36
1,1,1,4,4,2,2,36
1,25,1,7,4,7,2,31
1,31,1,2,10,8,7,29
1,1,1,7,5,3,1,27
1,31,1,2,10,1,2,25
1,31,1,2,1,7,10,24
1,27,1,2,16,7,2,20
2,1,1,3,5,6,1,52
2,1,1,3,5,6,1,52
2,1,1,7,10,7,10,42
2,9,1,7,11,8,7,35
2,1,2,3,5,6,10,34
2,9,1,16,10,8,10,32
2,9,1,15,10,8,7,32
2,9,1,16,10,7,10,32
2,9,1,15,10,8,7,32
2,1,1,16,16,7,10,30
2,9,1,16,11,4,5,29
2,1,1,10,11,4,5,28
2,9,1,7,11,4,7,28
2,1,1,10,11,4,5,28
2,1,1,10,11,3,5,28
2,1,1,7,7,4,2,25
3,1,1,7,11,8,7,61
3,1,1,7,10,8,10,58
3,1,1,3,5,6,1,54
3,1,1,3,5,6,1,54
3,9,1,3,5,6,1,54
3,9,1,17,10,8,10,49
3,9,1,16,10,8,10,49
3,9,1,16,10,8,10,49
3,1,1,3,11,8,7,45
3,9,1,15,5,8,7,42
3,9,1,15,10,5,1,31
3,1,1,7,5,6,1,25
3,9,1,7,5,6,1,25
3,9,1,12,2,6,1,22
3,9,1,7,2,6,1,19
3,1,2,15,0,6,7,0
4,1,1,3,5,6,1,42
4,1,1,3,5,6,1,42
4,9,1,3,5,6,1,42
4,1,1,3,10,8,10,40
4,1,1,7,10,8,10,40
4,9,1,7,10,8,10,40
4,1,1,7,11,8,7,39
4,1,1,16,10,8,7,35
4,1,1,17,5,8,10,34
4,9,1,17,10,9,9,33
4,1,1,3,10,6,1,32
4,9,1,16,10,8,10,32
4,9,1,16,10,8,10,32
4,9,1,9,5,8,10,31
4,1,1,3,19,6,1,30
4,10,1,7,5,6,1,14
5,1,1,7,10,8,10,47
5,1,1,7,10,8,10,47
5,1,1,3,10,8,10,45
5,1,1,3,5,6,0,42
5,1,1,7,10,8,7,39
5,9,1,7,5,8,10,32
5,9,1,3,5,6,1,31
5,1,1,3,5,6,1,31
5,1,1,3,5,6,1,31
5,1,1,3,5,6,1,31
5,1,1,3,5,6,1,31
5,9,1,3,5,6,1,31
5,1,1,3,5,6,1,31
5,9,1,3,10,6,10,30
5,9,1,3,5,8,10,28
5,1,1,7,11,8,10,26
6,1,1,7,5,8,10,50
6,1,1,7,5,8,10,50
6,1,1,7,5,8,10,50
6,9,1,7,5,8,10,50
6,1,1,3,10,8,7,38
6,1,1,3,10,6,10,34
6,1,1,7,10,8,10,32
6,1,1,7,10,8,10,32
6,1,1,7,10,8,10,32
6,1,1,3,10,8,10,32
6,1,1,7,10,8,10,32
6,1,1,7,10,8,10,32
6,1,1,7,10,6,0,29
6,1,4,3,10,8,7,27
6,9,1,7,5,8,1,21
6,9,1,7,10,6,10,21
7,1,1,7,5,8,10,43
7,1,1,7,5,8,10,43
7,1,1,7,5,8,10,43
7,25,1,7,5,8,10,43
7,1,1,7,5,8,10,43
7,9,1,7,5,8,10,43
7,1,1,3,10,8,7,37
7,1,1,3,10,6,10,32
7,1,1,3,10,6,10,32
7,1,1,3,10,8,10,31
7,26,1,7,10,8,10,30
7,9,1,7,10,8,10,30
7,1,1,3,10,4,5,28
7,101,1,3,5,8,10,27
7,1,3,3,5,6,10,27
7,1,1,7,10,6,10,17
8,1,1,7,5,3,0,57
8,1,1,7,5,8,10,42
8,1,1,7,5,8,10,42
8,1,1,7,5,8,10,42
8,32,1,7,5,8,10,42
8,25,1,7,5,8,10,42
8,1,1,7,5,8,10,42
8,92,1,7,5,8,10,42
8,9,1,7,5,8,10,42
8,25,1,7,5,8,10,42
8,1,1,7,5,8,10,42
8,1,1,7,5,8,10,42
8,9,1,7,5,8,10,42
8,19,1,7,5,8,10,42
8,9,1,7,5,8,10,42
8,1,1,3,5,8,10,32
