Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,26
0,1,1,7,8,3,3,18
0,9,1,15,10,8,7,17
0,90,1,17,14,5,0,13
0,66,4,20,7,9,10,9
0,31,1,2,1,1,2,9
0,1,1,4,4,2,2,9
0,1,1,10,11,4,5,8
0,27,1,16,16,7,10,8
0,1,1,11,5,3,7,7
0,39,3,5,13,3,10,6
0,52,3,3,12,7,9,6
0,76,4,20,10,4,9,5
0,33,3,9,19,1,4,5
0,1,2,7,1,4,10,4
0,1,1,3,1,8,10,2
1,1,1,3,5,6,1,32
1,6,1,12,9,6,5,19
1,3,1,6,6,6,2,16
1,1,3,4,6,4,1,12
1,35,1,15,11,7,4,11
1,51,1,10,10,5,0,8
1,1,1,7,8,3,3,8
1,3,1,2,8,4,4,7
1,25,1,9,19,3,2,7
1,47,1,15,11,6,3,6
1,63,1,12,11,4,7,5
1,9,1,15,10,8,7,5
1,1,1,5,7,3,2,5
1,90,1,17,14,5,0,4
1,3,1,12,6,6,2,4
1,65,1,14,8,4,0,1
2,22,1,4,5,6,1,28
2,2,1,4,5,6,1,24
2,6,1,12,9,6,5,18
2,3,1,6,6,6,2,12
2,2,1,5,6,5,1,12
2,1,3,4,6,4,1,11
2,1,1,3,5,6,1,11
2,3,1,7,7,6,3,6
2,5,1,10,8,6,4,6
2,1,1,3,5,5,1,6
2,4,1,9,2,6,3,5
2,1,4,3,5,5,8,5
2,3,1,6,6,6,2,4
2,4,1,9,7,5,3,3
2,2,1,0,1,5,1,2
2,3,2,7,7,6,1,0
3,3,1,7,6,6,7,22
3,11,1,4,5,6,1,21
3,22,1,4,5,6,1,19
3,3,1,6,6,7,2,15
3,15,1,4,5,6,1,10
3,2,1,4,5,6,1,9
3,13,1,8,7,6,3,9
3,3,1,6,6,6,2,8
3,12,1,8,7,6,3,7
3,4,1,8,7,6,3,4
3,8,1,5,15,6,8,4
3,2,1,5,5,6,1,4
3,3,1,7,6,6,2,4
3,2,1,5,5,6,1,4
3,6,1,12,9,6,5,4
3,9,1,5,5,6,1,3
4,5,1,5,5,6,6,28
4,14,1,4,5,6,1,21
4,3,1,7,6,6,7,20
4,6,2,5,19,6,4,16
4,16,1,4,5,6,1,13
4,22,1,4,5,6,1,9
4,9,1,1,5,6,5,9
4,11,1,4,5,6,1,9
4,14,1,4,5,6,1,9
4,7,1,7,11,6,3,7
4,9,1,17,5,6,1,7
4,3,1,6,6,7,2,6
4,3,1,16,6,6,3,4
4,5,1,5,12,3,1,3
4,3,1,6,6,6,3,1
4,13,1,5,0,6,3,0
5,14,1,4,5,6,1,24
5,79,1,5,5,6,6,24
5,5,1,5,5,6,6,24
5,9,1,5,5,6,7,12
5,9,1,5,5,6,3,12
5,10,1,4,5,6,3,11
5,9,1,4,5,6,3,9
5,3,1,6,5,6,4,7
5,3,1,7,6,6,7,6
5,11,1,4,10,6,2,6
5,5,1,5,12,6,4,5
5,8,1,4,13,6,2,3
5,5,1,5,15,6,4,3
5,5,3,5,13,6,4,3
5,5,1,5,4,6,4,3
5,6,2,5,19,6,4,2
6,38,1,5,5,6,6,20
6,79,1,5,5,6,6,18
6,31,1,5,5,6,6,14
6,5,1,5,5,6,6,14
6,10,1,4,5,6,3,10
6,58,1,4,5,6,4,8
6,26,1,5,5,6,6,8
6,55,1,4,5,6,4,7
6,9,1,5,5,6,7,6
6,51,1,5,5,9,6,6
6,10,1,4,5,6,3,6
6,14,1,4,5,6,1,6
6,11,1,4,5,6,3,6
6,6,1,19,5,6,6,5
6,61,1,5,9,6,6,4
6,11,1,4,3,6,4,3
7,5,1,5,5,6,6,14
7,31,1,5,5,6,6,12
7,57,1,5,5,6,6,12
7,13,1,5,5,6,6,12
7,1,1,5,5,6,6,8
7,38,1,5,5,6,6,8
7,61,1,5,5,6,6,6
7,53,1,5,5,6,6,6
7,15,1,5,5,6,6,6
7,79,1,5,5,6,6,6
7,76,1,5,5,6,6,6
7,35,4,5,5,6,6,6
7,63,1,5,5,6,6,6
7,48,1,5,5,6,6,6
7,24,1,5,5,6,6,6
7,24,3,5,12,0,6,3
8,12,1,5,5,3,6,31
8,25,1,5,5,6,6,18
8,23,1,5,5,6,6,16
8,19,1,5,5,6,6,14
8,10,1,5,5,6,6,12
8,8,1,5,5,6,6,10
8,38,3,5,5,3,4,8
8,31,1,5,9,6,6,6
8,5,1,5,5,6,6,6
8,31,1,5,5,6,6,6
8,57,1,5,5,6,6,6
8,13,1,5,5,6,6,4
8,42,1,5,5,6,6,4
8,54,1,13,5,6,4,3
8,81,1,18,5,6,6,3
8,45,1,5,5,6,0,1
9,12,1,5,5,3,6,24
9,8,1,5,5,3,6,18
9,17,2,5,5,5,6,16
9,19,1,5,5,4,6,16
9,1,1,5,5,4,6,6
9,15,1,5,5,7,6,6
