Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,56
0,27,1,16,16,7,10,46
0,1,1,7,8,3,3,41
0,9,1,15,10,8,7,41
0,1,1,10,11,4,5,40
0,1,1,4,4,2,2,40
0,31,1,2,1,1,2,40
0,76,4,20,10,4,9,36
0,1,2,7,1,4,10,35
0,52,3,3,12,7,9,35
0,39,3,5,13,3,10,34
0,33,3,9,19,1,4,34
0,1,1,11,5,3,7,33
0,66,4,20,7,9,10,30
0,1,1,3,1,8,10,26
0,90,1,17,14,5,0,21
1,1,1,3,5,6,1,74
1,21,1,2,14,7,9,37
1,27,1,16,16,7,10,34
1,1,1,5,7,3,4,33
1,3,1,11,10,5,5,32
1,29,1,8,8,3,5,31
1,1,1,5,8,2,2,31
1,1,1,7,11,3,3,31
1,10,1,3,3,1,2,30
1,10,1,3,3,1,2,30
1,28,1,10,12,4,6,28
1,77,1,5,6,4,2,28
1,1,1,5,6,4,2,28
1,14,1,15,11,4,7,28
1,1,1,19,6,4,2,25
1,6,1,13,19,6,6,24
2,1,1,3,5,6,1,67
2,2,1,8,8,5,3,47
2,52,3,16,16,7,10,39
2,24,1,12,11,5,7,33
2,10,1,7,11,5,6,33
2,8,1,8,11,5,6,33
2,1,1,6,7,5,2,31
2,1,1,3,5,4,1,31
2,25,1,5,10,4,6,31
2,84,1,5,8,2,2,31
2,1,1,5,8,2,2,31
2,20,1,7,7,3,2,30
2,1,1,3,5,4,2,28
2,13,1,6,7,3,4,28
2,21,1,2,14,7,9,27
2,27,1,16,4,7,10,25
3,1,1,3,5,6,1,76
3,32,2,11,11,6,6,41
3,2,1,8,8,5,3,38
3,6,1,8,10,5,7,35
3,24,1,12,11,7,7,33
3,24,1,12,11,5,7,33
3,18,1,7,8,6,4,32
3,16,1,7,8,6,3,31
3,7,1,6,9,5,4,30
3,7,1,6,10,5,5,30
3,38,2,5,15,6,8,30
3,5,1,8,9,1,4,29
3,6,1,7,9,5,4,28
3,78,1,7,9,5,4,28
3,4,1,7,9,5,4,28
3,5,2,7,19,5,4,24
4,1,1,3,5,6,1,61
4,11,1,6,7,6,9,39
4,3,1,2,8,5,4,36
4,20,1,9,9,6,5,35
4,32,2,11,11,6,6,34
4,28,1,11,11,5,9,32
4,54,1,12,11,5,7,31
4,24,1,12,11,9,7,31
4,19,1,8,8,6,4,31
4,2,1,4,10,5,10,31
4,27,1,11,11,5,6,29
4,90,1,8,9,5,6,29
4,18,1,7,8,6,3,28
4,11,1,7,8,5,3,28
4,13,1,7,8,5,3,28
4,3,1,5,7,5,3,26
5,1,1,3,5,6,1,54
5,3,1,2,8,5,4,44
5,15,1,7,7,6,7,40
5,15,1,7,7,6,6,36
5,11,1,6,7,6,9,34
5,39,1,11,11,5,8,34
5,36,1,11,11,5,8,34
5,17,1,5,6,5,10,32
5,16,1,7,8,6,6,31
5,16,1,7,8,6,6,31
5,32,2,11,11,6,6,30
5,32,2,11,11,7,6,30
5,11,1,13,7,5,4,29
5,3,1,7,8,5,4,28
5,10,1,5,7,5,3,26
5,16,1,5,6,5,2,25
6,3,1,2,8,5,4,48
6,1,1,3,5,6,1,47
6,8,1,4,7,5,4,42
6,7,1,4,7,5,6,36
6,6,1,3,7,5,5,36
6,7,1,4,6,6,6,33
6,10,1,4,5,5,5,33
6,9,1,5,6,6,7,32
6,23,1,8,8,3,6,31
6,39,1,11,11,4,8,31
6,39,1,11,11,5,8,31
6,28,1,9,9,2,7,31
6,20,1,20,8,5,6,29
6,25,1,8,18,5,7,26
6,6,1,4,6,6,5,24
6,40,1,4,6,6,4,23
7,1,1,3,5,6,1,63
7,3,1,2,8,5,4,52
7,4,1,2,7,5,4,46
7,5,1,2,7,5,4,46
7,5,1,2,7,5,4,46
7,7,1,4,6,5,3,32
7,4,1,3,6,5,4,31
7,8,1,3,5,5,5,31
7,7,1,3,6,5,5,31
7,5,1,3,6,5,4,31
7,3,1,3,5,5,2,30
7,6,1,3,7,5,5,29
7,6,1,3,7,5,5,29
7,7,1,3,18,5,3,27
7,5,1,12,12,5,5,23
7,7,4,4,13,5,5,14
8,1,1,3,5,6,1,62
8,3,1,2,8,5,4,52
8,3,1,2,8,5,4,52
8,5,1,2,7,5,4,35
8,2,1,2,6,5,2,34
8,4,1,2,6,5,4,33
8,4,1,2,6,5,4,33
8,7,1,4,6,5,3,33
8,7,1,4,6,5,3,33
8,4,1,2,6,5,4,33
8,8,1,2,6,5,4,33
8,3,1,2,6,7,3,28
8,2,1,2,5,5,2,27
8,2,1,2,5,5,2,27
8,3,1,2,17,5,4,26
8,5,4,2,7,5,4,25
