Generacion,k,e,aa,da,af,df,puntos
0,1,1,3,5,6,1,26
0,1,1,7,8,3,3,18
0,9,1,15,10,8,7,17
0,90,1,17,14,5,0,13
0,66,4,20,7,9,10,9
0,31,1,2,1,1,2,9
0,1,1,4,4,2,2,9
0,1,1,10,11,4,5,8
0,27,1,16,16,7,10,8
0,1,1,11,5,3,7,7
0,39,3,5,13,3,10,6
0,52,3,3,12,7,9,6
0,76,4,20,10,4,9,5
0,33,3,9,19,1,4,5
0,1,2,7,1,4,10,4
0,1,1,3,1,8,10,2
1,1,1,3,5,6,1,26
1,1,1,3,5,8,7,17
1,1,1,7,8,3,3,17
1,1,1,3,5,3,1,13
1,1,1,2,5,6,7,10
1,1,1,7,8,3,3,9
1,1,1,7,8,5,3,8
1,9,1,15,10,8,7,8
1,1,1,15,5,8,3,7
1,1,1,7,2,6,3,6
1,90,1,17,14,8,0,6
1,9,1,16,16,8,7,6
1,90,1,17,14,5,0,5
1,1,1,7,8,3,3,5
1,90,1,17,14,6,0,3
1,9,1,17,10,8,0,2
2,1,1,3,5,6,1,26
2,1,1,3,5,6,1,21
2,1,1,3,5,3,1,16
2,1,2,7,8,3,1,12
2,1,1,3,5,3,1,10
2,1,1,3,6,3,7,10
2,1,1,3,5,8,7,10
2,1,1,3,18,3,1,7
2,19,1,3,5,3,1,7
2,84,1,3,5,8,7,6
2,1,1,3,5,8,3,6
2,1,3,3,18,3,1,6
2,1,1,7,8,3,3,3
2,1,1,7,5,0,3,3
2,1,1,7,8,3,3,3
2,1,1,0,1,6,1,2
3,1,1,3,5,6,1,26
3,1,1,3,5,6,1,22
3,1,1,3,5,6,1,22
3,1,1,3,5,6,1,12
3,1,3,3,5,3,1,10
3,1,2,7,8,3,1,9
3,1,1,3,8,6,1,9
3,1,1,7,5,3,9,8
3,1,1,7,8,6,1,8
3,1,2,3,8,3,1,7
3,1,1,3,5,2,1,5
3,25,1,3,8,6,1,5
3,1,1,3,5,3,1,5
3,1,1,17,5,3,1,3
3,1,2,7,9,3,1,3
3,1,1,12,2,6,1,0
4,1,4,3,5,6,5,24
4,1,1,3,5,6,1,15
4,1,1,3,5,6,1,11
4,1,1,3,5,6,1,11
4,1,1,3,5,6,1,10
4,1,1,3,5,6,1,10
4,1,3,3,5,6,1,8
4,1,4,3,5,1,1,8
4,1,1,3,5,6,1,6
4,1,1,3,5,6,1,6
4,1,1,3,5,6,1,6
4,1,1,3,5,6,1,6
4,1,1,3,5,6,1,6
4,1,1,3,5,6,1,6
4,24,3,3,12,0,1,2
4,1,1,9,5,0,1,2
5,1,1,3,5,6,5,24
5,1,1,3,5,6,5,21
5,1,4,3,5,6,5,19
5,1,4,3,5,6,5,14
5,1,1,3,5,6,1,9
5,1,1,3,5,6,1,9
5,1,1,3,5,6,1,8
5,1,4,18,5,6,3,7
5,1,1,18,5,6,1,6
5,1,1,3,5,6,1,5
5,1,1,3,5,6,1,5
5,1,1,3,5,6,1,5
5,1,1,3,5,6,1,5
5,1,4,3,5,6,1,4
5,1,4,3,5,6,1,4
5,54,1,13,5,6,4,4
6,1,1,3,5,6,5,20
6,1,1,3,5,6,5,18
6,1,1,3,5,6,5,16
6,1,1,3,5,6,5,14
6,1,1,3,5,6,5,10
6,1,1,3,5,6,5,8
6,1,1,3,5,6,5,8
6,1,4,3,5,6,5,8
6,1,4,3,5,6,5,8
6,1,4,3,5,6,5,7
6,1,3,3,5,6,5,7
6,1,4,3,5,6,5,7
6,1,4,3,5,6,5,5
6,1,4,3,5,6,5,5
6,1,3,3,5,6,5,3
6,1,1,14,5,6,5,2
7,1,1,17,5,6,5,18
7,1,1,3,5,6,5,15
7,1,1,3,5,6,5,13
7,1,1,3,5,6,5,13
7,1,1,3,5,6,5,8
7,1,1,3,5,6,5,7
7,1,1,3,5,6,5,7
7,1,1,3,5,6,5,7
7,53,4,3,5,6,5,6
7,1,1,3,5,6,5,6
7,1,1,3,5,6,5,6
7,1,1,3,5,6,5,6
7,1,1,3,5,6,5,6
7,1,1,3,5,6,5,6
7,1,1,3,5,6,5,6
7,68,1,8,16,6,5,5
8,1,1,8,5,6,5,21
8,1,1,3,5,6,5,16
8,1,1,17,5,6,5,13
8,1,1,3,5,6,6,13
8,1,1,17,5,6,5,8
8,1,1,3,5,6,5,8
8,1,1,3,5,6,5,8
8,1,1,3,5,6,5,8
8,1,1,3,5,6,5,8
8,1,1,17,5,6,5,8
8,1,1,17,5,6,5,7
8,1,1,3,6,0,6,6
8,1,1,3,5,6,5,6
8,1,1,3,5,6,5,6
8,1,1,3,5,6,5,6
8,1,4,3,5,6,5,3
9,1,1,8,5,6,5,19
9,1,1,3,5,6,5,18
9,1,1,3,5,6,5,16
9,1,1,3,5,6,5,15
9,1,1,8,5,6,5,10
9,1,1,9,5,6,5,9
