Generacion,k,e,aa,da,af,df,puntos
0,1,3,11,12,2,6,69
0,11,2,9,4,4,2,63
0,39,3,5,13,3,10,63
0,1,2,8,11,8,9,60
0,1,2,8,10,8,9,60
0,1,2,5,7,5,6,57
0,52,3,3,12,7,9,48
0,1,3,12,2,9,1,45
0,21,3,12,6,2,3,39
0,27,1,16,16,7,10,39
0,76,4,20,10,4,9,39
0,1,4,10,6,1,2,36
0,33,3,9,19,1,4,33
0,66,4,20,7,9,10,33
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,9
1,39,3,5,13,3,10,65
1,28,2,5,19,4,9,64
1,1,3,11,12,2,6,63
1,27,3,6,12,2,8,57
1,11,2,9,4,4,2,54
1,19,3,8,12,2,7,51
1,1,2,8,11,8,9,51
1,26,2,6,9,3,6,51
1,1,2,10,11,3,6,48
1,4,2,8,8,6,6,48
1,30,2,6,10,4,7,45
1,7,2,2,6,5,4,36
1,11,2,7,8,6,9,28
1,5,2,10,8,4,4,27
1,7,2,9,7,3,3,15
1,1,2,12,11,3,6,15
2,39,3,5,13,3,10,77
2,35,2,5,14,3,9,70
2,33,2,5,11,3,9,60
2,27,2,5,16,3,8,55
2,28,2,5,19,4,9,52
2,22,2,8,15,3,7,48
2,11,2,8,14,2,7,42
2,32,3,5,12,2,8,36
2,34,3,5,12,2,9,36
2,27,3,6,12,2,8,36
2,27,4,5,15,3,8,36
2,27,3,6,12,2,8,36
2,13,3,8,2,2,6,36
2,8,3,9,12,2,6,33
2,1,3,11,12,2,6,33
2,24,3,7,12,0,8,31
3,39,3,5,13,3,10,78
3,33,2,5,11,3,9,72
3,37,2,5,12,3,9,55
3,33,2,5,12,3,9,55
3,34,2,5,12,3,9,55
3,35,2,5,14,3,9,49
3,1,2,5,14,3,9,49
3,36,2,5,13,6,1,45
3,28,2,5,14,3,8,39
3,27,2,5,16,3,8,36
3,30,2,5,15,3,8,36
3,30,2,5,15,3,8,36
3,30,2,5,15,3,8,36
3,28,2,5,15,3,8,36
3,37,2,5,13,3,9,34
3,36,2,0,1,3,9,3
4,39,3,5,13,3,10,72
4,37,2,5,12,3,9,58
4,33,2,5,12,3,9,58
4,37,2,5,12,3,9,58
4,37,2,5,12,3,9,58
4,34,2,5,12,3,9,58
4,37,2,5,12,7,9,57
4,35,2,5,11,3,9,54
4,33,2,5,11,3,9,54
4,34,2,5,11,3,9,54
4,34,2,5,12,3,7,39
4,33,2,7,11,3,9,30
4,35,2,5,11,1,9,24
4,33,2,5,19,3,9,22
4,35,2,1,12,3,9,18
4,34,2,5,0,3,9,0
5,39,3,5,13,3,10,65
5,37,2,5,12,3,9,52
5,33,2,5,12,3,9,52
5,37,2,5,12,3,9,52
5,37,2,5,12,3,9,52
5,37,2,5,12,3,9,52
5,37,2,5,12,3,9,52
5,35,2,5,12,3,9,52
5,37,2,5,12,3,9,52
5,34,2,5,12,3,9,52
5,35,2,5,12,3,9,52
5,37,2,5,12,6,9,45
5,37,2,5,12,3,6,42
5,37,2,16,12,3,9,15
5,37,2,5,16,3,9,13
5,34,2,17,12,3,9,9
6,39,3,5,13,3,10,70
6,35,3,5,12,3,9,45
6,34,2,5,12,3,5,45
6,37,2,5,12,3,9,44
6,79,2,5,12,3,9,44
6,37,2,5,12,3,9,44
6,35,2,5,12,3,9,44
6,38,2,5,12,3,9,44
6,35,2,5,12,3,9,44
6,34,2,5,12,3,9,44
6,37,2,5,12,3,9,44
6,33,2,5,12,3,9,44
6,34,2,5,12,3,9,44
6,38,2,5,12,3,7,42
6,37,2,5,4,3,9,33
6,37,2,5,12,3,4,25
7,39,3,5,13,3,10,79
7,58,2,5,12,5,9,55
7,37,2,5,12,3,9,47
7,37,2,5,12,3,9,47
7,35,2,5,12,3,9,47
7,35,2,5,12,3,6,43
7,36,2,5,12,3,7,43
7,34,2,5,12,3,5,43
7,34,2,5,12,3,7,43
7,35,2,5,12,3,7,43
7,34,2,5,12,3,6,43
7,37,3,5,12,3,9,40
7,35,3,5,12,3,9,40
7,37,3,5,12,3,9,40
7,37,2,3,12,3,1,34
7,34,2,9,12,0,6,16
8,39,3,5,13,3,10,60
8,58,2,5,12,5,9,48
8,48,2,5,12,4,9,48
8,48,2,5,12,4,9,48
8,50,2,5,12,4,9,48
8,46,2,5,12,3,9,46
8,13,2,5,12,3,9,46
8,37,2,5,12,3,9,46
8,37,2,5,12,3,9,46
8,42,2,5,12,3,9,46
8,37,2,5,12,3,9,46
8,37,2,5,12,3,9,46
8,37,2,5,12,3,9,46
8,37,2,5,12,3,9,46
8,38,4,5,12,3,9,30
8,24,3,5,12,0,9,15
9,51,3,18,12,4,9,75
9,39,3,5,13,3,10,51
9,44,2,5,12,3,9,46
9,43,2,5,12,3,9,46
9,50,2,5,12,4,9,45
9,76,2,5,12,4,9,45
9,48,2,5,12,4,9,45
9,48,2,5,12,4,9,45
9,44,2,5,12,3,3,45
9,51,2,5,12,4,9,45
9,58,2,5,12,5,9,45
9,51,2,5,12,4,9,45
9,48,2,5,12,4,9,45
9,48,2,5,12,4,9,45
9,55,2,5,18,4,9,40
9,41,4,5,13,3,9,9
10,39,3,5,13,3,10,62
10,6,3,12,12,3,9,57
10,44,2,5,12,3,9,52
10,43,2,5,12,3,9,52
10,41,2,5,12,3,9,52
10,41,2,5,12,3,9,52
10,43,2,5,12,3,9,52
10,51,3,18,12,4,9,51
10,47,2,12,12,3,9,48
10,43,2,5,12,6,9,43
10,48,4,12,18,3,9,42
10,40,2,11,12,3,9,39
10,45,2,8,12,0,9,36
10,42,3,8,12,3,9,31
10,46,2,10,12,3,9,27
10,40,2,16,12,3,9,18
11,39,3,5,13,3,10,71
11,6,3,12,12,3,9,57
11,44,2,5,12,3,9,52
11,43,2,5,12,3,9,52
11,40,2,5,12,3,9,52
11,41,2,5,12,3,9,52
11,41,2,5,12,3,9,52
11,27,2,7,6,3,9,52
11,43,2,5,12,3,9,52
11,43,2,5,12,3,9,52
11,14,3,10,12,3,9,42
11,27,3,7,12,3,9,39
11,41,2,5,12,9,9,30
11,20,2,9,12,3,9,21
11,31,2,7,12,3,9,18
11,31,2,7,12,3,9,18
12,39,3,5,13,3,10,69
12,44,2,5,12,3,9,52
12,43,2,5,12,3,9,52
12,41,2,5,12,3,9,52
12,40,2,5,12,3,9,52
12,41,2,5,12,3,9,52
12,40,2,5,12,3,9,52
12,30,2,5,12,3,9,52
12,43,2,5,12,3,9,52
12,43,2,5,12,3,9,52
12,6,3,12,12,3,9,51
12,14,3,10,12,3,9,39
12,20,4,8,12,3,9,39
12,31,2,7,12,3,9,15
12,25,2,8,12,3,9,15
12,24,2,8,12,3,9,15
13,39,3,5,13,3,10,66
13,44,2,5,12,3,9,49
13,43,2,5,12,3,9,49
13,41,2,5,12,3,9,49
13,41,2,5,12,3,9,49
13,40,2,5,12,3,9,49
13,41,2,5,12,3,9,49
13,39,2,5,12,3,9,49
13,40,2,5,12,3,9,49
13,41,2,5,12,3,9,49
13,42,2,5,12,3,9,49
13,41,2,5,12,3,9,49
13,42,2,5,12,3,9,49
13,68,2,8,16,3,9,42
13,43,2,5,12,3,2,6
13,40,2,5,12,1,9,6
14,39,3,5,13,3,10,65
14,53,4,5,12,6,9,48
14,40,2,5,12,3,5,45
14,42,2,5,12,3,5,45
14,40,2,5,12,3,9,43
14,41,2,5,12,3,9,43
14,41,2,5,12,3,9,43
14,41,2,5,12,3,9,43
14,43,2,5,12,3,9,43
14,40,2,5,12,3,9,43
14,44,2,5,12,3,9,43
14,60,2,5,12,3,9,43
14,41,2,5,12,3,9,43
14,41,2,5,12,3,9,43
14,42,4,5,12,3,9,40
14,43,2,5,7,3,9,35
15,39,3,5,13,3,10,78
15,53,4,5,12,6,9,60
15,44,3,17,12,3,9,54
15,42,2,5,12,3,5,48
15,40,2,5,12,3,5,48
15,40,2,5,12,3,7,48
15,45,2,5,12,4,6,48
15,45,2,5,12,3,6,48
15,45,2,5,12,4,6,48
15,41,2,5,12,3,5,48
15,13,2,5,12,3,5,48
15,39,2,5,12,3,8,45
15,40,2,5,12,3,8,45
15,43,3,5,12,3,9,36
15,43,2,20,12,3,6,12
15,39,2,5,12,3,1,6
16,39,3,5,13,3,10,66
16,40,3,9,12,9,9,58
16,53,4,5,12,6,9,56
16,42,2,10,12,3,6,54
16,44,3,17,12,3,9,51
16,46,3,13,12,4,9,51
16,45,2,5,12,3,6,51
16,42,2,5,12,3,5,51
16,45,3,5,12,4,9,45
16,46,2,5,12,4,6,45
16,39,2,5,12,0,8,43
16,40,2,5,11,2,8,39
16,49,3,9,12,4,9,37
16,43,3,5,12,3,9,30
16,41,3,10,6,0,6,22
16,43,2,12,12,3,3,18
17,39,3,5,13,3,10,64
17,43,2,5,12,3,9,64
17,53,4,5,12,6,9,62
17,46,3,6,12,7,4,57
17,40,3,9,12,9,9,55
17,84,2,9,12,10,7,52
17,39,3,7,12,7,9,51
17,47,3,6,12,7,9,48
17,42,2,10,12,3,6,48
17,39,3,7,12,6,9,45
17,46,2,7,12,4,7,42
17,49,3,13,12,5,9,36
17,41,2,9,12,5,7,33
17,40,2,7,12,3,8,33
17,39,2,6,12,3,9,27
17,48,3,7,12,4,0,0
18,46,3,6,12,7,4,66
18,43,3,5,10,5,5,51
18,39,3,5,13,3,10,50
18,40,2,5,12,3,9,49
18,43,2,5,12,3,9,49
18,41,3,5,9,4,8,48
18,53,4,5,12,6,9,45
18,44,2,5,12,5,6,45
18,44,2,5,12,4,6,45
18,26,2,5,12,4,9,42
18,47,2,5,12,4,9,42
18,49,3,5,12,5,9,42
18,48,3,5,3,6,5,42
18,47,3,5,12,4,9,36
18,55,3,5,12,4,9,36
18,50,3,5,12,6,7,30
19,39,3,5,13,3,10,74
19,43,2,5,12,5,6,66
19,46,3,6,12,7,4,57
19,44,3,5,11,6,4,57
19,43,3,5,10,5,5,57
19,40,2,5,12,3,9,52
19,74,2,5,12,3,9,52
19,42,2,5,12,4,6,42
19,42,3,5,12,5,6,39
19,40,3,5,12,3,8,39
19,43,3,5,12,5,6,39
19,41,3,5,10,4,6,30
19,44,3,5,10,3,4,30
19,84,4,5,12,3,9,30
19,42,2,5,10,4,6,27
19,41,2,5,10,4,6,27
20,42,3,12,12,4,7,72
20,44,2,5,12,5,5,66
20,41,2,5,12,4,7,64
20,43,2,5,12,5,6,63
20,43,2,5,11,9,4,57
20,39,3,5,13,3,10,55
20,44,1,5,11,6,4,51
20,44,2,5,11,8,5,45
20,43,2,5,11,5,1,42
20,40,2,5,12,3,8,33
20,44,3,5,11,6,4,30
20,46,3,6,12,7,4,30
20,44,3,5,11,6,4,30
20,41,1,5,2,4,6,27
20,44,3,5,12,5,5,27
20,12,3,5,12,3,8,27
21,42,3,12,12,4,7,66
21,44,2,5,12,5,5,51
21,43,2,5,12,5,6,51
21,43,2,5,12,5,5,51
21,43,2,5,12,5,5,51
21,41,2,5,12,4,7,48
21,42,2,5,12,1,5,45
21,42,2,5,12,4,6,45
21,100,2,5,12,4,6,45
21,42,2,8,12,4,6,42
21,43,2,7,12,4,5,42
21,43,2,7,12,4,5,42
21,41,2,8,12,4,7,42
21,42,2,7,12,4,6,42
21,41,4,4,12,4,7,30
21,42,3,5,19,6,5,27
22,42,2,9,12,4,6,75
22,42,3,12,12,4,7,63
