Generacion,k,e,aa,da,af,df,puntos
0,39,3,5,13,3,10,27
0,1,2,8,11,8,9,27
0,1,3,12,2,9,1,21
0,11,2,9,4,4,2,18
0,1,2,8,10,8,9,12
0,1,2,5,7,5,6,12
0,1,4,10,6,1,2,9
0,52,3,3,12,7,9,9
0,27,1,16,16,7,10,9
0,1,3,11,12,2,6,9
0,76,4,20,10,4,9,6
0,66,4,20,7,9,10,6
0,9,1,15,10,8,7,6
0,90,1,17,14,5,0,3
0,33,3,9,19,1,4,3
0,21,3,12,6,2,3,3
1,1,2,5,7,5,6,24
1,1,3,12,17,9,1,24
1,1,2,8,11,8,9,21
1,1,2,14,3,8,9,18
1,39,3,5,13,3,10,12
1,1,2,8,11,8,9,12
1,1,4,15,6,1,6,12
1,39,3,5,13,3,4,9
1,1,2,9,6,4,2,9
1,39,3,5,13,3,10,9
1,1,2,5,7,5,6,9
1,45,2,5,7,5,9,6
1,22,2,9,4,4,9,6
1,1,4,10,6,1,2,3
1,11,2,4,4,8,9,3
1,1,3,12,2,9,3,3
2,1,2,8,11,8,9,24
2,1,2,5,7,5,6,24
2,72,2,8,11,8,9,21
2,39,2,14,13,3,10,21
2,1,2,8,11,8,9,15
2,1,3,12,17,9,1,12
2,7,3,5,18,5,6,12
2,1,2,5,7,5,6,12
2,1,2,5,7,2,6,10
2,1,2,5,13,8,9,9
2,19,2,14,3,8,9,6
2,1,2,14,13,0,9,4
2,1,4,15,6,1,2,3
2,1,4,15,12,3,6,3
2,1,2,8,17,1,6,3
2,1,3,5,6,9,6,0
3,39,2,14,13,5,10,33
3,39,2,8,11,8,9,21
3,72,2,8,12,8,9,21
3,1,2,8,11,8,9,21
3,1,2,8,11,8,9,15
3,7,2,8,11,5,6,12
3,39,2,13,13,3,6,12
3,1,2,5,7,7,6,9
3,1,3,12,17,8,9,9
3,7,4,5,18,9,6,9
3,7,3,5,20,8,6,6
3,44,3,5,18,5,1,6
3,1,2,5,7,5,6,3
3,1,2,5,7,5,6,3
3,1,3,12,11,9,1,0
3,72,2,5,11,8,10,0
4,39,2,14,13,5,10,33
4,7,2,17,11,5,9,24
4,1,2,8,11,8,9,21
4,39,2,8,11,8,9,18
4,1,2,8,11,8,9,15
4,1,2,8,11,8,9,12
4,7,2,8,11,5,7,9
4,39,2,14,4,9,10,9
4,39,2,8,13,8,9,9
4,1,2,16,12,8,6,6
4,39,2,8,11,8,9,6
4,39,3,14,13,8,9,6
4,62,3,18,11,8,9,3
4,39,2,13,13,3,6,3
4,72,2,4,12,8,6,3
4,39,2,8,9,5,6,3
5,101,2,14,13,5,10,33
5,1,2,16,11,8,9,27
5,1,2,8,11,8,9,18
5,1,2,8,11,8,9,15
5,39,2,14,13,5,10,12
5,1,2,17,11,8,9,12
5,87,2,17,11,5,9,9
5,7,2,17,11,5,9,9
5,39,2,14,11,8,9,9
5,39,2,8,11,8,9,6
5,7,2,8,11,5,7,6
5,39,2,8,11,8,9,6
5,1,2,8,11,8,9,6
5,48,2,8,11,5,9,6
5,1,2,8,11,8,9,6
5,39,2,14,13,8,10,0
6,39,2,14,11,5,9,27
6,87,2,17,11,5,9,24
6,1,2,8,7,8,9,21
6,1,2,16,11,5,9,21
6,1,2,17,11,8,9,12
6,1,2,14,11,8,9,12
