Generacion,k,e,aa,da,af,df,puntos
0,39,3,5,13,3,10,27
0,1,2,8,11,8,9,27
0,1,3,12,2,9,1,21
0,11,2,9,4,4,2,18
0,1,2,8,10,8,9,12
0,1,2,5,7,5,6,12
0,1,4,10,6,1,2,9
0,52,3,3,12,7,9,9
0,27,1,16,16,7,10,9
0,1,3,11,12,2,6,9
0,76,4,20,10,4,9,6
0,66,4,20,7,9,10,6
0,9,1,15,10,8,7,6
0,90,1,17,14,5,0,3
0,33,3,9,19,1,4,3
0,21,3,12,6,2,3,3
1,1,4,8,2,9,1,27
1,11,2,9,4,4,2,24
1,1,2,8,10,8,9,21
1,1,2,8,10,8,9,18
1,11,2,9,4,4,2,12
1,39,3,2,13,5,6,9
1,1,2,8,11,8,9,9
1,54,2,8,10,8,9,9
1,39,3,5,13,3,10,9
1,1,2,12,10,8,9,9
1,1,4,15,6,1,9,6
1,1,2,10,6,1,6,6
1,1,3,5,7,3,6,6
1,1,4,10,6,5,6,6
1,39,3,5,10,10,10,6
1,1,3,12,11,9,1,3
2,39,3,2,4,5,6,24
2,1,2,8,10,8,9,24
2,1,2,9,4,4,2,21
2,1,2,8,10,8,9,21
2,1,2,8,10,8,9,12
2,1,4,8,2,9,1,9
2,11,2,9,4,4,2,9
2,1,2,9,4,4,0,9
2,1,4,8,2,8,9,9
2,1,4,8,2,9,1,9
2,11,2,8,4,4,2,6
2,39,2,16,4,5,6,6
2,1,2,8,11,8,6,6
2,1,2,8,10,4,1,6
2,11,2,8,17,8,3,6
2,1,2,9,4,8,9,3
3,1,2,8,10,8,9,24
3,1,2,8,10,8,9,24
3,39,2,9,4,4,2,24
3,1,2,8,10,8,9,24
3,1,2,8,10,8,9,15
3,11,3,2,4,4,6,12
3,10,4,2,5,5,6,12
3,39,1,8,4,5,6,9
3,11,2,9,4,5,9,6
3,11,2,8,4,8,2,6
3,34,2,8,4,8,2,6
3,39,3,2,4,5,6,6
3,1,2,9,10,8,9,3
3,11,2,0,10,4,9,3
3,1,2,7,10,8,9,3
3,25,2,8,4,8,9,3
4,1,2,8,10,8,9,27
4,1,2,8,10,8,9,24
4,1,2,8,4,0,6,21
4,11,3,2,4,4,6,15
4,1,2,8,10,8,0,12
4,39,4,9,4,4,2,12
4,11,3,2,4,4,6,12
4,10,2,2,10,8,9,12
4,1,2,8,10,8,9,12
4,39,2,9,4,4,2,12
4,39,2,9,4,4,2,9
4,1,2,2,10,8,9,9
4,21,2,8,9,4,1,3
4,11,2,8,4,8,9,0
4,11,2,2,4,8,6,0
4,1,2,8,0,8,9,0
5,1,4,9,4,0,6,28
5,1,2,8,10,8,9,25
5,1,2,8,10,8,9,22
5,1,2,8,10,8,9,22
5,1,2,8,10,8,9,10
5,39,2,9,4,0,6,9
5,1,2,8,4,3,9,9
5,1,2,8,4,0,6,9
5,1,3,8,10,8,0,9
5,1,2,8,10,8,0,9
5,1,1,8,10,8,6,6
5,11,2,6,10,4,0,6
5,11,2,8,4,4,6,6
5,11,2,8,10,8,6,3
5,1,2,8,10,8,0,3
5,1,2,8,4,7,9,0
6,1,4,9,4,0,6,27
6,1,4,9,4,0,6,24
6,26,2,8,10,8,9,20
6,1,2,8,10,8,9,17
6,1,2,8,10,8,9,13
6,1,2,8,4,3,9,12
