Generacion,k,e,aa,da,af,df,puntos
0,1,3,11,12,2,6,69
0,11,2,9,4,4,2,63
0,39,3,5,13,3,10,63
0,1,2,8,11,8,9,60
0,1,2,8,10,8,9,60
0,1,2,5,7,5,6,57
0,52,3,3,12,7,9,48
0,1,3,12,2,9,1,45
0,21,3,12,6,2,3,39
0,27,1,16,16,7,10,39
0,76,4,20,10,4,9,39
0,1,4,10,6,1,2,36
0,33,3,9,19,1,4,33
0,66,4,20,7,9,10,33
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,9
1,1,3,11,12,2,6,69
1,1,3,11,12,2,6,69
1,1,2,8,10,8,9,60
1,1,2,8,10,8,9,60
1,42,2,8,10,8,9,60
1,11,2,9,4,4,2,54
1,11,2,9,4,4,2,54
1,39,3,5,13,3,10,51
1,52,1,3,12,5,9,45
1,1,3,11,12,10,10,42
1,39,3,11,12,2,10,36
1,1,2,8,10,5,9,36
1,11,2,3,12,4,7,24
1,11,2,9,4,7,2,24
1,1,2,5,7,4,9,18
1,11,2,11,4,4,9,18
2,1,3,11,12,2,6,75
2,1,3,11,12,2,6,75
2,1,3,11,12,2,6,75
2,1,3,11,12,2,6,75
2,1,3,11,12,2,9,60
2,42,2,11,12,2,9,51
2,11,2,8,10,8,9,51
2,11,2,8,10,8,9,51
2,72,2,8,10,8,9,51
2,1,2,9,10,8,9,36
2,42,2,8,10,4,9,33
2,42,1,8,10,8,9,24
2,1,2,11,10,8,6,24
2,1,3,11,12,8,9,18
2,42,2,9,10,4,2,12
2,1,3,9,12,4,2,9
3,42,2,8,12,2,9,60
3,1,3,11,12,2,6,57
3,1,3,11,12,2,6,57
3,54,3,11,12,2,6,57
3,1,3,11,12,2,6,57
3,1,3,11,12,2,6,57
3,1,3,11,12,2,6,57
3,1,3,11,12,2,6,57
3,1,3,11,12,2,6,57
3,1,3,11,12,2,6,57
3,42,2,11,12,2,9,42
3,1,3,11,12,2,9,27
3,1,3,11,12,2,9,27
3,11,2,8,10,8,9,21
3,1,2,11,10,2,6,15
3,42,2,11,12,8,9,15
4,42,2,8,12,2,9,72
4,1,3,5,12,2,6,72
4,1,2,8,12,2,9,72
4,40,2,11,12,2,9,51
4,34,3,11,12,2,6,45
4,1,3,11,12,2,6,45
4,1,3,11,12,2,6,45
4,55,3,12,12,2,6,45
4,1,3,11,12,2,6,45
4,1,3,11,12,2,6,45
4,1,3,11,12,2,6,45
4,1,3,11,12,2,6,45
4,1,3,11,12,2,6,45
4,58,3,11,12,5,6,24
4,42,3,8,12,2,6,21
4,1,3,11,12,2,2,3
5,34,2,11,12,2,9,66
5,1,3,11,7,2,9,60
5,1,3,5,12,2,6,54
5,1,3,5,12,2,6,54
5,1,3,5,12,2,6,54
5,1,2,8,12,2,9,48
5,1,2,8,12,2,9,48
5,42,2,8,12,2,9,48
5,42,3,8,12,2,9,39
5,1,3,8,12,2,6,39
5,1,3,8,12,2,9,39
5,1,3,11,12,2,6,36
5,40,3,11,12,2,6,36
5,34,3,11,12,2,6,36
5,1,3,11,12,2,6,36
5,1,2,11,12,2,6,27
6,1,3,11,7,2,9,84
6,1,3,11,7,2,9,84
6,34,2,11,12,2,9,72
6,34,2,11,12,2,9,72
6,1,3,8,12,2,6,54
6,1,1,5,8,2,9,37
6,34,2,5,12,2,6,31
6,1,3,5,12,2,6,31
6,1,3,5,12,2,6,31
6,1,3,5,12,2,6,31
6,1,3,5,12,2,9,31
6,1,2,8,12,2,9,31
6,34,2,8,12,2,9,31
6,1,3,5,12,2,6,31
6,25,3,5,12,2,9,31
6,1,3,8,12,2,9,28
7,1,3,11,7,2,9,78
7,1,3,11,7,2,9,78
7,1,3,11,7,2,9,78
7,1,3,11,7,2,9,78
7,1,2,11,12,2,9,54
7,34,2,11,12,2,9,54
7,34,2,11,12,2,9,54
7,92,3,8,12,2,6,51
7,1,2,11,7,10,9,30
7,1,1,5,8,2,9,29
7,34,2,5,12,2,6,25
7,34,3,5,12,2,6,25
7,1,2,5,8,2,9,24
7,1,3,7,12,2,9,22
7,34,2,5,12,2,9,22
7,1,1,5,12,2,9,13
8,1,3,11,7,2,9,69
8,1,3,11,7,2,9,69
8,1,3,11,7,2,9,69
8,1,3,11,7,2,9,69
8,1,3,11,7,2,9,69
8,1,3,11,7,2,9,69
8,1,3,11,7,2,9,69
8,1,4,11,7,2,9,66
8,1,2,11,10,2,10,24
8,34,2,11,12,2,9,21
8,1,2,11,12,2,9,21
8,1,2,11,12,2,9,21
8,34,2,11,12,2,9,21
8,34,2,11,12,2,9,21
8,1,2,11,7,10,9,21
8,1,2,11,7,2,9,21
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,55,3,11,7,2,9,48
9,1,3,11,7,2,4,48
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,1,3,11,15,2,9,48
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,1,3,11,7,2,9,48
9,1,3,10,7,2,9,0
10,1,3,11,7,2,9,45
10,1,3,11,7,2,9,45
10,1,3,11,7,2,9,45
10,44,3,11,7,2,9,45
10,55,3,11,7,2,9,45
10,1,3,11,7,2,9,45
10,48,3,11,7,2,4,45
10,1,3,11,7,2,9,45
10,1,3,11,7,2,9,45
10,55,3,11,7,2,9,45
10,1,3,11,7,2,9,45
10,1,2,11,7,2,4,45
10,1,3,11,7,2,9,45
10,1,3,11,7,2,9,45
10,1,3,11,7,2,9,45
10,1,3,11,7,2,9,45
11,1,3,11,7,2,9,54
11,1,3,11,7,2,9,54
11,1,3,11,7,2,9,54
11,1,3,11,7,2,9,54
11,1,3,11,7,2,9,54
11,1,3,11,7,2,9,54
11,1,3,11,7,2,9,54
11,59,3,11,7,2,9,54
11,44,3,11,7,2,9,54
11,48,3,11,7,2,9,54
11,76,3,11,7,2,9,54
11,44,3,11,7,2,9,54
11,44,3,11,7,2,9,54
11,55,3,11,7,2,10,12
11,61,3,11,7,10,9,6
11,1,3,16,7,2,9,0
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,9,54
12,1,3,11,7,2,5,51
12,1,3,9,7,2,9,9
12,1,3,4,7,2,9,6
12,1,1,11,7,2,9,6
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
13,1,3,11,7,2,9,45
14,1,3,11,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,12,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,11,7,2,9,48
14,1,3,11,7,2,5,48
14,1,3,11,7,2,9,48
14,1,3,11,6,2,9,45
14,1,4,11,7,2,9,45
14,1,3,11,7,3,9,6
15,1,3,11,10,2,9,51
15,96,3,16,7,5,9,48
15,22,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,101,3,11,7,2,9,45
15,1,3,11,7,2,9,45
15,1,3,11,1,2,9,42
15,1,3,11,7,2,2,39
16,1,3,11,10,2,9,51
16,1,3,11,10,2,9,51
16,1,3,11,7,2,9,51
16,70,3,16,7,7,9,51
16,1,3,11,7,2,7,51
16,1,3,11,7,2,9,51
16,1,3,11,7,2,9,51
16,61,3,11,7,2,9,51
16,1,3,11,7,2,9,51
16,1,3,11,10,2,9,51
16,1,3,11,7,2,9,51
16,1,3,11,7,2,9,51
16,96,3,16,7,5,9,45
16,96,3,16,7,5,9,45
16,27,3,16,7,2,9,9
16,96,3,16,7,2,9,9
17,1,3,11,7,2,9,54
17,1,3,11,7,2,9,54
17,1,3,11,7,2,9,54
17,1,3,11,10,2,9,51
17,1,3,11,10,2,9,51
17,1,3,11,10,2,9,51
17,1,3,11,10,2,9,51
17,1,3,11,10,2,9,51
17,1,3,11,7,2,7,48
17,1,3,11,7,2,7,48
17,70,3,16,7,7,5,48
17,1,3,16,7,7,9,48
17,1,3,11,7,9,9,42
17,1,3,11,7,6,9,33
17,1,3,18,10,2,9,33
17,1,3,16,7,2,9,3
18,1,3,11,10,2,9,60
18,1,3,11,10,2,9,60
18,27,3,11,10,2,9,60
18,1,3,11,10,2,9,60
18,1,3,11,7,2,9,54
18,1,3,11,7,2,9,54
18,1,3,11,7,2,9,54
18,1,3,11,7,2,9,54
18,1,3,11,7,2,9,54
18,1,3,11,7,2,9,54
18,1,3,11,10,2,1,54
18,1,3,11,7,2,8,51
18,1,3,11,7,6,9,21
18,1,3,11,17,2,9,15
18,1,3,9,10,2,9,15
18,1,3,11,0,2,9,0
19,1,3,11,7,2,9,48
19,1,3,11,7,2,9,48
19,27,3,18,10,2,9,45
19,1,3,11,10,2,9,45
19,1,3,11,10,2,9,45
19,1,3,11,10,2,9,45
19,48,3,11,10,2,9,45
19,27,3,11,10,2,9,45
19,1,3,11,10,2,9,45
19,1,3,11,10,2,9,45
19,1,3,11,10,2,9,45
19,1,3,11,10,2,9,45
19,1,3,11,10,2,9,45
19,1,3,11,10,2,9,45
19,1,3,11,12,2,9,45
19,1,3,11,7,9,8,39
20,1,3,11,10,2,8,63
20,1,4,11,10,2,9,57
20,1,3,11,10,2,9,54
20,48,3,11,10,2,9,54
20,48,3,11,10,2,9,54
20,1,3,11,5,2,9,51
20,1,3,11,10,2,1,48
20,1,3,11,7,2,9,48
20,1,3,11,7,2,9,48
20,1,3,11,7,2,9,48
20,1,3,11,7,2,9,48
20,1,3,11,7,2,9,48
20,27,3,18,10,2,9,33
20,27,3,18,10,2,9,33
20,1,3,11,10,10,9,18
20,48,3,10,10,2,9,15
21,1,3,11,10,2,8,60
21,1,4,11,10,2,9,54
21,16,3,11,10,2,9,54
21,1,4,11,10,2,9,54
21,1,3,11,10,2,9,54
21,1,4,11,10,2,9,54
21,48,3,11,10,2,9,54
21,48,3,11,10,2,9,54
21,1,4,11,10,2,9,54
21,1,3,11,19,2,8,51
21,1,4,11,5,2,9,39
21,1,3,12,5,2,9,39
21,48,2,11,10,2,8,36
21,1,3,11,10,2,1,21
21,1,3,11,10,2,1,21
21,1,3,11,10,2,1,21
22,1,3,11,10,2,8,48
22,1,4,11,10,2,9,48
