Generacion,k,e,aa,da,af,df,puntos
0,39,3,5,13,3,10,27
0,1,2,8,11,8,9,27
0,1,3,12,2,9,1,21
0,11,2,9,4,4,2,18
0,1,2,8,10,8,9,12
0,1,2,5,7,5,6,12
0,1,4,10,6,1,2,9
0,52,3,3,12,7,9,9
0,27,1,16,16,7,10,9
0,1,3,11,12,2,6,9
0,76,4,20,10,4,9,6
0,66,4,20,7,9,10,6
0,9,1,15,10,8,7,6
0,90,1,17,14,5,0,3
0,33,3,9,19,1,4,3
0,21,3,12,6,2,3,3
1,1,2,8,10,8,9,27
1,1,2,8,14,7,9,24
1,1,2,8,10,8,9,24
1,1,2,8,11,8,9,21
1,1,2,8,11,8,9,15
1,39,3,5,13,3,10,12
1,39,3,5,13,3,10,12
1,39,3,5,13,3,10,12
1,1,2,8,10,8,10,9
1,10,4,10,15,1,2,6
1,52,2,5,6,5,6,6
1,1,3,12,2,9,1,3
1,11,2,10,6,4,2,3
1,1,2,8,2,8,9,3
1,1,4,10,4,1,2,3
1,1,4,12,2,9,1,0
2,1,2,8,11,8,9,27
2,1,2,8,10,8,9,24
2,1,2,8,14,7,9,21
2,1,2,8,10,8,9,21
2,39,3,5,13,3,10,12
2,39,2,5,10,9,9,12
2,1,2,8,10,8,9,12
2,1,2,8,14,8,9,12
2,39,3,14,13,3,10,9
2,39,3,5,13,8,10,9
2,1,2,1,10,8,9,6
2,39,3,5,13,7,9,6
2,39,3,5,13,3,9,6
2,1,2,8,16,7,9,3
2,1,2,8,11,3,1,0
2,39,3,8,17,8,3,0
3,1,2,8,10,8,9,27
3,1,2,8,10,8,9,21
3,1,2,8,14,7,9,21
3,1,2,8,11,8,9,21
3,1,2,8,11,8,9,12
3,1,2,8,14,8,9,12
3,39,3,5,13,3,10,12
3,1,2,8,11,8,9,12
3,1,2,8,11,8,9,12
3,39,3,5,13,3,9,9
3,1,3,8,10,8,9,9
3,39,2,5,10,9,9,6
3,39,2,8,14,9,9,3
3,39,2,5,20,8,9,3
3,39,2,5,13,8,9,0
3,39,3,5,10,8,9,0
4,1,2,8,10,8,9,24
4,1,2,8,13,8,9,24
4,1,2,8,14,8,9,21
4,1,2,8,14,4,9,18
4,1,2,8,10,8,9,15
4,39,3,5,13,3,10,12
4,1,2,8,10,8,9,12
4,1,2,8,10,8,9,12
4,1,2,8,11,8,9,9
4,1,2,8,14,8,9,9
4,1,2,8,11,8,9,9
4,1,2,8,11,9,9,9
4,1,2,7,10,8,9,6
4,1,2,8,4,8,9,0
4,39,3,8,14,7,10,0
4,1,2,8,16,8,9,0
5,39,3,0,14,8,9,21
5,1,2,8,13,8,9,21
5,1,2,8,14,8,9,21
5,1,2,8,13,8,9,18
5,1,2,8,10,8,9,12
5,1,2,8,10,8,9,12
5,1,2,8,10,8,9,12
5,1,2,8,10,8,9,12
5,1,2,8,14,4,9,9
5,1,2,8,10,8,9,9
5,1,2,8,10,8,9,9
5,1,2,8,13,8,9,9
5,39,2,8,14,4,9,9
5,1,3,8,14,8,9,3
5,39,2,5,13,3,10,3
5,1,2,8,7,8,9,0
6,1,2,8,10,8,9,21
6,1,2,8,13,8,9,21
6,1,2,8,14,8,9,18
6,39,3,0,14,8,9,18
6,1,2,8,13,8,9,12
6,68,2,8,14,8,9,12
