Generacion,k,e,aa,da,af,df,puntos
0,1,3,11,12,2,6,69
0,11,2,9,4,4,2,63
0,39,3,5,13,3,10,63
0,1,2,8,11,8,9,60
0,1,2,8,10,8,9,60
0,1,2,5,7,5,6,57
0,52,3,3,12,7,9,48
0,1,3,12,2,9,1,45
0,21,3,12,6,2,3,39
0,27,1,16,16,7,10,39
0,76,4,20,10,4,9,39
0,1,4,10,6,1,2,36
0,33,3,9,19,1,4,33
0,66,4,20,7,9,10,33
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,9
1,1,3,11,12,2,6,66
1,1,2,8,10,8,9,63
1,1,2,5,8,5,6,57
1,1,2,6,11,6,7,51
1,77,3,7,12,2,8,48
1,22,3,7,12,2,8,48
1,1,2,8,19,8,9,48
1,17,2,4,8,5,6,48
1,16,2,4,8,5,6,48
1,11,2,9,4,4,2,45
1,23,3,19,12,2,8,39
1,26,2,6,12,5,4,39
1,7,2,2,6,5,4,36
1,27,3,6,12,2,4,30
1,31,2,5,8,5,5,30
1,4,2,8,8,4,7,24
2,1,2,8,10,8,9,63
2,1,3,11,12,2,6,60
2,1,2,8,11,3,6,57
2,10,1,6,11,4,7,57
2,1,2,5,4,5,6,54
2,84,2,8,19,8,9,51
2,1,2,8,19,8,9,51
2,8,2,12,10,5,8,48
2,1,2,9,11,4,6,45
2,52,3,5,8,5,6,45
2,47,2,7,11,4,6,39
2,32,3,9,12,2,6,39
2,12,2,7,11,4,8,36
2,54,2,7,11,3,8,36
2,51,3,8,12,2,7,27
2,15,2,6,11,3,2,12
3,1,2,8,10,8,9,66
3,1,2,5,7,5,6,66
3,1,2,5,8,5,6,60
3,1,3,11,12,2,6,60
3,10,1,6,11,4,7,54
3,1,2,8,10,6,8,48
3,47,2,9,15,1,7,45
3,44,2,8,19,8,9,45
3,49,2,8,19,8,9,45
3,1,2,8,10,6,7,39
3,61,2,8,17,6,7,36
3,1,2,5,15,4,8,36
3,78,2,7,7,3,6,33
3,1,2,7,7,3,6,33
3,1,2,8,10,4,7,27
3,10,1,6,11,7,7,27
4,1,2,8,10,8,9,66
4,1,2,8,10,6,10,66
4,1,2,6,8,5,7,63
4,1,2,5,7,5,6,57
4,1,2,6,8,6,7,57
4,90,2,9,10,2,6,54
4,29,2,7,12,2,6,47
4,33,2,7,12,2,6,47
4,35,1,8,13,1,7,42
4,1,2,2,9,3,6,40
4,30,1,7,13,2,7,39
4,1,2,9,10,5,7,33
4,54,1,7,10,5,7,30
4,11,2,6,8,6,9,27
4,1,2,6,8,5,9,24
4,4,1,7,10,9,7,22
5,1,2,8,10,8,9,60
5,35,2,13,10,5,7,57
5,1,2,6,8,6,7,54
5,1,2,6,8,5,7,51
5,1,2,6,8,5,7,51
5,1,2,6,8,5,7,51
5,1,2,6,7,5,7,51
5,9,2,7,10,6,8,51
5,1,2,8,10,6,10,51
5,1,2,6,8,5,8,48
5,62,2,8,10,2,6,48
5,71,2,8,10,2,6,48
5,1,2,6,8,7,7,45
5,1,2,7,8,5,7,27
5,9,2,5,10,6,10,18
5,33,2,8,10,5,7,9
6,1,2,8,10,8,9,75
6,1,2,6,8,6,7,75
6,1,2,6,8,6,7,75
6,1,2,6,8,6,7,75
6,1,2,6,8,5,7,63
6,1,2,6,18,5,7,48
6,35,2,13,10,5,7,45
6,1,2,6,8,4,7,42
6,15,2,9,8,5,7,39
6,40,2,4,8,6,7,33
6,1,2,20,7,5,7,30
6,21,2,10,9,5,7,27
6,1,2,6,7,3,7,27
6,19,2,9,9,5,7,27
6,1,2,6,7,2,7,27
6,10,2,8,5,5,7,12
7,1,2,8,10,8,9,60
7,1,2,7,9,7,8,60
7,1,2,7,9,7,8,60
7,1,2,12,12,5,7,54
7,1,2,6,8,5,7,54
7,1,2,6,8,5,7,54
7,25,2,11,18,5,7,54
7,1,2,6,8,6,7,51
7,1,2,6,8,6,7,51
7,1,2,6,8,6,7,51
7,1,4,6,13,5,7,42
7,12,2,8,8,5,7,33
7,17,2,9,8,5,7,30
7,23,2,10,9,5,7,27
7,1,2,6,12,5,3,21
7,1,2,7,13,6,8,18
8,1,2,8,10,8,9,69
8,1,2,7,9,7,8,69
8,1,2,7,9,7,8,69
8,1,2,7,9,7,8,69
8,1,2,6,8,5,7,60
8,1,2,6,8,5,7,60
8,1,2,7,17,7,8,45
8,1,2,9,10,6,8,42
8,1,2,9,10,6,8,42
8,1,4,10,10,5,7,39
8,1,2,7,9,5,7,30
8,1,2,7,9,5,8,30
8,15,2,9,14,5,7,27
8,14,2,8,13,5,7,27
8,8,2,9,15,5,7,27
8,9,2,8,12,6,7,15
9,1,2,8,10,8,9,51
9,1,2,7,9,7,8,51
9,1,2,7,13,7,8,51
9,1,2,6,8,5,7,51
9,87,2,7,9,7,8,51
9,44,2,7,9,7,8,51
9,1,2,6,8,5,7,51
9,1,2,6,8,5,7,51
9,1,2,7,9,6,8,51
9,1,2,6,8,5,7,51
9,1,2,6,8,5,7,51
9,1,2,6,8,6,7,51
9,1,2,7,12,7,8,51
9,1,2,6,7,5,7,45
9,1,2,7,14,7,8,6
9,101,2,7,14,7,8,6
10,1,2,8,10,8,9,51
10,1,2,7,9,7,8,51
10,1,2,7,9,7,8,51
10,1,2,7,9,7,8,51
10,16,2,7,9,7,8,51
10,62,2,7,9,7,8,51
10,87,2,7,9,7,8,51
10,25,2,7,9,7,8,51
10,1,2,6,8,5,7,48
10,1,2,6,8,5,7,48
10,1,2,6,8,5,7,48
10,1,2,7,13,7,8,45
10,68,2,8,16,7,8,45
10,1,2,7,13,7,8,45
10,1,2,5,8,5,7,24
10,87,2,7,9,7,9,9
11,1,2,8,10,8,9,60
11,1,2,7,9,7,8,60
11,39,2,7,9,7,8,60
11,1,2,7,9,7,8,60
11,1,2,7,9,7,8,60
11,26,2,7,9,7,8,60
11,1,2,7,9,7,8,60
11,9,2,7,9,7,8,60
11,10,2,7,9,7,8,60
11,47,2,7,9,7,8,60
11,76,2,7,9,7,8,60
11,1,3,7,9,7,8,15
11,46,2,7,9,7,5,15
11,80,2,7,7,7,8,15
11,1,4,7,9,7,8,12
11,38,2,13,9,7,8,3
12,1,2,8,10,8,9,63
12,1,2,7,9,7,8,63
12,7,2,7,9,7,8,63
12,39,2,7,9,7,8,63
12,96,2,7,9,7,8,63
12,1,2,7,9,7,8,63
12,1,2,7,9,7,8,63
12,19,2,7,9,7,8,63
12,1,2,7,9,7,8,63
12,1,2,7,17,7,8,51
12,39,2,7,9,7,6,27
12,10,2,7,9,7,6,27
12,1,1,7,9,7,8,15
12,18,4,7,9,7,8,12
12,76,2,7,9,10,8,12
12,1,2,2,9,7,8,9
13,1,2,8,10,8,9,54
13,1,2,7,9,7,8,54
13,16,2,7,9,7,8,54
13,1,2,7,9,7,8,54
13,1,2,7,9,7,8,54
13,100,2,7,9,7,8,54
13,59,2,7,9,7,8,54
13,45,2,7,9,7,8,54
13,1,2,7,9,7,8,54
13,1,2,7,9,7,8,54
13,2,2,7,9,7,8,54
13,4,2,7,9,7,8,54
13,12,2,7,1,7,8,36
13,18,2,7,20,7,8,15
13,30,1,11,9,7,8,12
13,5,1,7,9,7,8,9
14,1,2,8,10,8,9,60
14,1,2,7,9,7,8,60
14,1,2,7,9,7,8,60
14,16,2,7,9,7,8,60
14,16,2,7,9,7,8,60
14,1,2,7,9,7,8,60
14,49,2,7,9,7,8,60
14,1,2,7,9,7,8,60
14,84,2,7,9,7,8,60
14,29,2,7,9,7,8,60
14,24,2,20,9,7,8,48
14,1,2,5,9,7,8,24
14,1,2,0,9,7,8,21
14,23,2,17,9,7,8,18
14,74,2,3,12,7,8,9
14,99,2,7,13,7,0,0
15,1,2,8,10,8,9,51
15,1,2,7,9,7,8,51
15,1,2,7,9,7,8,51
15,7,2,7,9,7,8,51
15,5,2,7,9,7,8,51
15,5,2,7,9,7,8,51
15,1,2,7,9,7,8,51
15,1,2,7,9,7,8,51
15,62,2,7,9,7,8,51
15,11,2,7,9,7,8,51
15,33,2,7,9,7,8,51
15,1,2,7,9,7,8,51
15,1,2,7,9,7,8,51
15,38,2,7,9,7,8,51
15,29,4,7,9,7,8,3
15,37,2,7,15,7,8,3
16,1,2,8,10,8,9,63
16,1,2,7,9,7,8,63
16,1,2,7,9,7,8,63
16,1,2,7,9,7,8,63
16,1,2,7,9,7,8,63
16,4,2,7,9,7,8,63
16,5,2,7,9,7,8,63
16,5,2,7,9,7,8,63
16,64,2,7,9,7,8,63
16,4,2,7,11,7,8,51
16,3,2,7,9,7,9,24
16,1,2,7,19,7,8,20
16,68,1,7,13,7,8,18
16,2,2,7,9,0,8,13
16,2,2,7,9,0,8,13
16,5,2,7,9,1,8,12
17,1,2,8,10,8,9,51
17,1,2,7,9,7,8,51
17,1,2,7,9,7,8,51
17,67,2,7,9,7,8,51
17,1,2,7,9,7,8,51
17,1,2,7,9,7,8,51
17,1,2,7,9,7,8,51
17,2,2,7,9,7,8,51
17,2,2,7,9,7,8,51
17,2,2,7,9,7,8,51
17,2,2,7,9,7,8,51
17,4,2,7,9,7,8,51
17,4,2,7,9,7,8,51
17,1,2,7,16,7,8,48
17,52,3,7,9,7,8,6
17,40,2,19,2,7,8,3
18,32,2,7,9,6,8,60
18,1,2,7,9,7,8,57
18,1,2,8,10,8,9,57
18,1,2,7,9,7,8,57
18,1,2,7,9,7,8,57
18,26,2,7,9,7,8,57
18,1,2,7,9,7,8,57
18,1,2,7,9,7,8,57
18,1,2,7,9,7,8,57
18,1,2,7,9,7,8,57
18,47,2,18,9,7,8,48
18,30,2,7,3,7,8,36
18,1,1,7,9,7,8,24
18,1,4,7,9,7,8,21
18,1,2,7,9,10,8,12
18,1,4,11,9,7,8,6
19,32,2,7,9,6,8,60
19,1,2,7,9,7,8,60
19,19,2,7,9,6,8,60
19,9,2,7,9,6,8,60
19,19,2,7,9,6,8,60
19,1,2,8,10,8,9,60
19,1,2,8,10,8,9,60
19,14,2,7,9,7,8,60
19,17,2,7,9,7,8,60
19,1,2,7,9,7,8,60
19,1,2,18,9,7,8,42
19,41,2,7,14,7,8,24
19,13,3,7,9,7,8,24
19,1,4,7,9,7,8,21
19,1,2,14,9,7,9,9
19,19,3,11,9,6,8,0
20,11,2,18,17,6,8,57
20,1,2,7,9,7,8,51
20,4,2,7,9,7,8,51
20,65,2,7,9,7,8,51
20,6,2,7,9,7,8,51
20,10,2,7,9,8,8,45
20,32,2,7,9,6,8,45
20,3,2,7,9,6,8,45
20,19,2,7,9,6,8,45
20,19,2,7,9,6,8,45
20,93,2,7,9,6,8,45
20,13,2,7,9,6,8,45
20,11,2,7,9,6,3,42
20,13,2,7,9,6,3,42
20,5,2,9,9,10,8,39
20,22,2,3,9,6,8,21
21,1,2,7,9,7,8,69
21,34,2,7,9,7,8,69
21,43,2,7,9,7,8,69
21,36,2,7,9,7,8,69
21,11,2,7,9,6,8,63
21,14,2,7,9,6,8,63
21,11,2,18,17,6,8,48
21,4,2,7,12,7,5,45
21,10,2,1,14,6,8,39
21,20,2,7,9,5,8,36
21,10,2,12,13,7,8,36
21,10,2,10,17,5,8,33
21,23,2,7,9,4,8,27
21,23,2,4,1,6,8,24
21,43,2,3,9,9,8,18
21,10,2,14,8,6,1,12
22,1,2,7,9,7,8,66
22,34,2,7,9,7,8,66
