Generacion,k,e,aa,da,af,df,puntos
0,1,3,11,12,2,6,69
0,11,2,9,4,4,2,63
0,39,3,5,13,3,10,63
0,1,2,8,11,8,9,60
0,1,2,8,10,8,9,60
0,1,2,5,7,5,6,57
0,52,3,3,12,7,9,48
0,1,3,12,2,9,1,45
0,21,3,12,6,2,3,39
0,27,1,16,16,7,10,39
0,76,4,20,10,4,9,39
0,1,4,10,6,1,2,36
0,33,3,9,19,1,4,33
0,66,4,20,7,9,10,33
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,9
1,1,3,11,12,2,6,72
1,1,2,8,10,8,9,63
1,1,2,8,10,8,9,63
1,1,2,5,7,5,6,63
1,1,2,5,7,5,6,63
1,27,3,6,12,2,8,57
1,21,3,7,12,2,8,57
1,11,2,9,4,4,2,39
1,14,2,6,10,7,9,39
1,6,2,3,7,5,5,36
1,63,2,5,11,7,9,33
1,5,2,8,7,6,5,30
1,5,2,8,7,6,5,30
1,4,2,8,8,6,6,27
1,24,3,7,12,2,10,27
1,15,3,8,6,2,7,21
2,1,2,8,10,8,9,72
2,1,2,8,10,8,9,72
2,1,3,11,12,2,6,69
2,1,2,6,8,6,7,69
2,1,3,7,9,7,8,60
2,24,3,6,12,1,8,51
2,25,3,6,12,2,8,48
2,19,2,6,8,4,6,42
2,1,2,6,8,4,6,42
2,1,2,9,11,4,7,33
2,1,2,9,10,5,7,30
2,1,2,8,4,8,9,30
2,9,2,5,9,3,6,27
2,98,2,7,11,4,8,27
2,14,2,7,11,3,8,27
2,11,2,6,2,3,7,21
3,1,2,10,11,3,6,66
3,1,2,8,10,8,9,63
3,1,2,8,10,8,9,63
3,1,2,7,9,7,8,63
3,1,2,9,10,3,6,63
3,1,2,9,10,3,6,63
3,1,2,6,8,6,7,57
3,1,2,6,8,6,7,57
3,6,2,7,10,6,8,57
3,1,2,7,9,7,2,39
3,1,1,6,8,6,7,30
3,19,2,6,9,4,7,27
3,1,2,6,8,6,9,24
3,1,2,9,10,5,7,18
3,16,2,6,10,3,7,15
3,16,2,6,11,3,8,15
4,44,2,9,10,3,6,75
4,1,2,8,10,8,9,72
4,1,2,8,10,6,10,66
4,1,2,10,11,3,6,66
4,1,2,6,8,6,7,60
4,1,2,6,8,6,7,60
4,1,2,8,10,6,8,54
4,1,2,9,10,7,7,48
4,1,2,8,10,6,9,42
4,1,2,9,12,3,6,33
4,1,2,8,10,5,7,27
4,1,2,8,10,5,7,27
4,1,2,8,10,4,7,24
4,1,3,7,8,4,6,24
4,1,2,7,9,4,6,24
4,1,2,9,17,4,3,18
5,44,2,9,10,3,6,69
5,28,2,9,10,3,6,69
5,28,2,9,10,3,6,69
5,1,2,8,10,8,9,63
5,1,2,6,8,6,7,54
5,1,2,6,8,6,7,54
5,1,2,6,8,6,7,54
5,1,2,6,8,6,7,54
5,1,2,8,10,6,10,51
5,1,2,8,10,6,10,51
5,13,2,8,10,6,8,30
5,1,2,6,8,6,9,27
5,14,2,5,10,6,10,27
5,1,2,6,8,6,8,24
5,1,2,8,10,4,7,12
5,1,2,8,10,4,7,12
6,44,2,9,10,3,6,72
6,28,2,9,10,3,6,72
6,28,2,9,10,3,6,72
6,40,2,8,10,8,9,60
6,1,2,8,10,8,9,60
6,1,2,7,9,7,8,60
6,1,2,6,8,6,7,45
6,1,2,6,8,6,7,45
6,1,2,6,8,6,7,45
6,17,2,7,20,4,6,42
6,9,2,6,8,5,3,39
6,28,4,9,10,1,6,36
6,13,2,7,8,4,6,18
6,15,2,7,9,4,6,18
6,28,2,7,9,4,6,18
6,19,2,7,8,4,6,18
7,1,2,7,9,7,8,75
7,76,2,7,9,7,8,75
7,36,2,9,10,3,6,66
7,44,2,9,10,3,6,66
7,28,2,9,10,3,6,66
7,9,2,6,8,5,6,63
7,32,2,4,10,5,5,45
7,21,2,7,9,5,7,36
7,15,2,7,16,4,6,36
7,15,2,8,9,4,6,30
7,28,2,8,9,4,6,30
7,15,2,8,9,4,6,30
7,31,2,8,10,4,6,30
7,41,2,8,10,5,7,24
7,42,2,8,10,5,7,24
7,37,2,9,10,2,6,24
8,1,2,7,9,7,8,81
8,76,2,7,9,7,8,81
8,12,2,7,9,5,7,48
8,13,2,7,9,5,7,48
8,29,2,7,9,5,7,48
8,61,2,7,9,5,7,48
8,61,2,7,9,5,7,48
8,62,2,7,9,5,7,48
8,29,2,8,9,3,6,45
8,34,2,7,10,3,5,45
8,64,2,8,9,5,7,42
8,25,2,7,9,3,6,36
8,34,2,6,10,3,5,36
8,45,2,8,9,4,6,30
8,20,2,7,8,4,6,18
8,21,2,7,8,4,6,18
9,1,2,7,9,7,8,81
9,76,2,7,9,7,8,81
9,1,2,7,9,7,8,81
9,1,2,7,9,7,8,81
9,53,2,7,9,6,7,33
9,51,2,7,9,5,7,33
9,36,2,7,9,5,7,33
9,27,2,7,9,5,7,33
9,13,2,7,9,5,7,33
9,13,2,7,9,5,7,33
9,53,2,7,9,5,7,33
9,43,2,7,9,5,7,33
9,20,2,7,9,6,7,33
9,44,2,7,9,5,7,33
9,61,2,7,9,5,7,33
9,61,2,7,9,5,7,33
10,1,2,7,9,7,8,78
10,76,2,7,9,7,8,78
10,52,2,7,9,7,8,78
10,1,2,7,9,7,8,78
10,1,2,7,9,7,8,78
10,21,2,7,4,5,7,39
10,19,2,7,9,6,7,36
10,37,2,7,9,6,7,36
10,34,2,7,9,7,4,30
10,47,2,7,9,5,7,30
10,45,2,7,9,5,7,30
10,59,2,7,9,5,7,30
10,59,2,7,9,5,7,30
10,64,3,7,9,6,7,24
10,21,2,7,9,5,3,24
10,61,2,7,9,1,7,21
11,46,2,7,6,5,7,72
11,76,2,7,9,7,8,66
11,52,2,7,9,7,8,66
11,1,2,7,9,7,8,66
11,1,2,7,9,7,8,66
11,1,2,7,9,7,8,66
11,1,2,7,9,7,8,66
11,20,2,7,5,5,7,45
11,20,2,7,5,5,7,45
11,38,2,5,5,5,7,33
11,60,2,7,7,6,7,27
11,52,2,7,9,10,8,27
11,57,2,7,7,6,7,27
11,12,2,7,9,6,7,24
11,14,2,7,9,6,7,24
11,1,2,7,0,7,8,0
12,1,2,7,9,7,1,87
12,76,2,7,9,7,8,45
12,16,2,7,9,7,8,45
12,39,2,7,9,7,8,45
12,55,2,7,9,7,8,45
12,51,2,7,9,7,8,45
12,1,2,7,9,7,8,45
12,1,2,7,9,7,8,45
12,1,2,7,9,7,8,45
12,1,2,7,9,7,8,45
12,1,2,7,9,7,8,45
12,46,2,7,6,5,7,42
12,46,2,7,6,5,7,42
12,69,2,7,10,7,8,42
12,46,2,7,6,5,7,42
12,58,2,7,9,7,4,15
13,1,2,7,9,7,1,75
13,1,2,7,9,7,1,75
13,36,2,20,9,7,8,54
13,93,2,7,9,6,1,51
13,53,2,7,9,7,8,48
13,40,2,7,9,7,8,48
13,38,2,7,9,7,8,48
13,39,2,7,9,7,8,48
13,39,2,7,9,7,8,48
13,20,2,7,9,7,8,48
13,76,2,7,9,7,8,48
13,16,2,7,9,7,8,48
13,20,2,7,9,7,8,48
13,28,2,1,9,7,8,18
13,55,2,7,9,7,0,12
13,55,2,7,9,3,0,3
14,40,2,7,9,7,8,63
14,40,2,7,9,7,8,63
14,36,2,16,9,10,8,51
14,37,2,12,9,7,8,51
14,55,2,7,9,6,5,48
14,61,2,7,9,6,5,48
14,38,2,7,9,7,6,48
14,38,2,7,9,7,6,48
14,1,2,7,9,7,1,45
14,1,2,7,9,7,1,45
14,31,2,7,9,7,5,45
14,1,2,7,9,7,1,45
14,1,2,7,9,7,1,45
14,22,2,14,12,7,5,39
14,19,2,7,9,7,3,18
14,26,2,16,9,7,6,18
15,40,2,7,9,7,8,87
15,40,2,7,9,7,8,87
15,26,2,8,9,7,8,54
15,38,2,9,9,7,8,54
15,38,2,9,9,7,8,54
15,38,2,10,9,7,8,42
15,37,2,10,10,7,7,39
15,37,2,9,9,7,6,39
15,49,2,7,9,6,5,39
15,44,2,7,9,6,5,39
15,47,2,7,9,6,6,39
15,51,2,7,9,6,6,39
15,38,2,10,9,8,8,27
15,37,2,12,9,8,8,27
15,37,2,10,9,8,6,27
15,37,2,10,9,8,6,27
16,40,2,7,9,7,8,78
16,40,2,7,9,7,8,78
16,39,2,7,9,7,8,78
16,33,2,7,9,7,8,78
16,35,2,7,9,7,8,78
16,37,2,9,9,7,7,39
16,86,2,9,9,7,7,39
16,37,2,9,9,7,7,39
16,31,2,8,9,7,8,36
16,32,2,8,9,7,8,36
16,17,2,8,9,7,8,36
16,32,4,8,9,7,8,27
16,38,4,8,9,7,8,27
16,37,4,9,9,7,7,21
16,38,2,10,9,7,8,15
16,38,2,10,9,7,8,15
17,40,2,7,9,7,8,69
17,40,2,7,9,7,8,69
17,40,2,7,9,7,8,69
17,40,2,7,9,7,8,69
17,36,2,7,9,7,8,69
17,33,2,7,9,7,8,69
17,34,2,7,9,7,8,69
17,34,2,7,9,7,8,69
17,40,3,7,9,7,8,24
17,33,2,7,9,7,7,24
17,38,2,8,9,7,7,24
17,38,2,8,9,7,7,24
17,56,2,7,9,7,7,24
17,61,2,8,9,7,7,24
17,40,2,4,9,9,8,21
17,34,2,14,3,7,8,3
18,40,2,7,9,7,8,48
18,40,2,7,9,7,8,48
18,34,2,7,9,7,8,48
18,4,2,7,9,7,8,48
18,34,2,7,9,7,8,48
18,36,2,7,9,7,8,48
18,36,2,7,9,7,8,48
18,40,2,7,9,7,8,48
18,40,2,7,9,7,8,48
18,33,2,7,9,7,8,48
18,35,2,7,11,7,8,48
18,36,2,7,9,7,8,48
18,37,2,7,9,7,8,48
18,35,2,7,9,7,8,48
18,34,2,7,9,7,8,48
18,37,3,7,9,7,8,0
19,40,2,7,9,7,8,57
19,40,2,7,9,7,8,57
19,37,2,7,9,7,8,57
19,38,2,7,9,7,8,57
19,27,2,7,9,7,8,57
19,12,2,7,9,7,8,57
19,15,2,7,9,7,8,57
19,37,2,7,9,7,8,57
19,38,2,7,9,7,8,57
19,37,2,7,9,7,8,57
19,38,2,18,9,7,8,45
19,16,2,7,2,7,8,36
19,37,2,7,9,7,5,21
19,39,1,7,9,7,8,18
19,25,3,7,9,7,8,18
19,18,2,7,9,10,8,12
20,40,2,7,9,7,8,57
20,40,2,7,9,7,8,57
20,22,2,7,9,7,8,57
20,26,2,7,9,7,8,57
20,29,2,7,9,7,8,57
20,37,2,7,9,7,8,57
20,37,2,7,9,7,8,57
20,37,2,7,9,7,8,57
20,37,2,7,9,7,8,57
20,36,2,7,9,7,8,57
20,34,2,7,9,7,8,57
20,29,2,7,9,8,8,48
20,28,2,9,9,7,8,15
20,27,3,7,9,7,8,12
20,26,2,7,9,7,3,9
20,23,2,16,9,7,8,9
21,40,2,7,9,7,8,57
21,40,2,7,9,7,8,57
21,33,2,7,9,7,8,57
21,35,2,7,9,7,8,57
21,38,2,7,9,7,8,57
21,37,2,7,9,7,8,57
21,22,2,7,9,7,8,57
21,22,2,7,9,7,8,57
21,35,2,7,9,7,8,57
21,29,2,7,9,7,8,57
21,26,2,7,9,7,8,57
21,34,2,7,9,7,8,57
21,33,2,7,9,10,8,9
21,25,2,7,9,7,3,9
21,28,2,7,9,7,9,9
21,29,3,7,9,7,8,9
22,40,2,7,9,7,8,48
22,40,2,7,9,7,8,48
