Generacion,k,e,aa,da,af,df,puntos
0,39,3,5,13,3,10,27
0,1,2,8,11,8,9,27
0,1,3,12,2,9,1,21
0,11,2,9,4,4,2,18
0,1,2,8,10,8,9,12
0,1,2,5,7,5,6,12
0,1,4,10,6,1,2,9
0,52,3,3,12,7,9,9
0,27,1,16,16,7,10,9
0,1,3,11,12,2,6,9
0,76,4,20,10,4,9,6
0,66,4,20,7,9,10,6
0,9,1,15,10,8,7,6
0,90,1,17,14,5,0,3
0,33,3,9,19,1,4,3
0,21,3,12,6,2,3,3
1,1,2,8,11,8,9,30
1,39,3,5,13,3,10,27
1,39,3,5,13,3,10,24
1,1,2,8,11,4,2,15
1,1,3,8,2,8,1,12
1,39,2,8,13,8,10,12
1,1,3,8,13,8,9,12
1,39,2,9,4,3,2,9
1,1,2,8,4,8,9,6
1,1,2,9,16,9,1,6
1,11,2,9,4,4,2,6
1,39,2,12,2,3,7,6
1,39,3,5,13,3,2,6
1,1,3,12,2,9,1,3
1,63,2,8,2,8,1,3
1,11,3,9,4,4,2,3
2,39,3,5,13,3,10,30
2,39,3,5,13,3,10,30
2,39,3,5,13,3,10,30
2,1,2,5,11,8,9,15
2,1,2,8,11,8,9,12
2,39,2,8,13,1,9,12
2,39,3,13,13,3,10,9
2,1,2,8,11,8,2,9
2,39,3,8,11,1,10,6
2,39,3,8,13,3,10,6
2,1,3,2,13,4,2,6
2,39,2,8,13,4,10,6
2,1,2,8,11,4,2,3
2,1,2,8,11,4,2,3
2,1,2,6,13,4,2,3
2,1,2,8,11,3,2,0
3,39,3,5,13,3,10,24
3,39,3,5,13,6,10,24
3,39,2,5,13,3,10,21
3,39,3,5,13,3,10,21
3,39,3,5,13,3,10,15
3,39,3,5,13,3,10,15
3,39,3,5,13,3,10,12
3,39,3,5,13,3,10,10
3,39,3,5,13,3,10,10
3,1,2,5,13,8,9,9
3,39,3,5,13,3,9,6
3,54,3,5,11,8,10,3
3,39,3,5,13,9,10,3
3,1,2,5,11,8,9,3
3,39,2,5,13,3,9,2
3,39,3,5,0,3,9,0
4,39,3,5,13,3,10,21
4,39,3,5,13,6,10,18
4,39,3,5,13,3,10,18
4,39,3,5,13,7,10,18
4,39,3,5,13,3,10,12
4,39,2,5,13,3,10,12
4,39,3,5,13,6,10,9
4,39,3,5,13,3,10,9
4,39,3,5,13,3,10,9
4,39,3,5,9,3,10,9
4,39,2,5,13,3,10,9
4,39,2,5,13,3,10,9
4,39,2,5,13,3,10,9
4,39,3,5,13,3,10,9
4,39,3,5,13,3,10,9
4,39,4,5,13,1,10,0
5,39,3,16,13,6,10,30
5,39,3,5,13,3,10,24
5,39,3,5,13,7,10,15
5,39,3,5,13,6,10,15
5,39,3,5,13,3,10,12
5,39,3,5,13,3,10,12
5,39,3,5,13,3,10,9
5,39,3,5,13,6,10,9
5,39,3,5,13,7,10,9
5,39,3,5,13,3,10,9
5,39,3,5,13,3,10,9
5,37,3,5,13,3,10,9
5,39,3,5,13,7,10,6
5,39,3,5,13,6,10,6
5,39,3,5,13,7,10,6
5,39,3,5,13,6,4,0
6,39,3,16,13,3,10,27
6,39,3,5,13,3,10,21
6,39,3,5,13,3,10,18
6,39,3,16,13,6,10,15
6,39,3,5,13,3,10,12
6,39,3,16,13,6,10,12
