Generacion,k,e,aa,da,af,df,puntos
0,39,3,5,13,3,10,27
0,1,2,8,11,8,9,27
0,1,3,12,2,9,1,21
0,11,2,9,4,4,2,18
0,1,2,8,10,8,9,12
0,1,2,5,7,5,6,12
0,1,4,10,6,1,2,9
0,52,3,3,12,7,9,9
0,27,1,16,16,7,10,9
0,1,3,11,12,2,6,9
0,76,4,20,10,4,9,6
0,66,4,20,7,9,10,6
0,9,1,15,10,8,7,6
0,90,1,17,14,5,0,3
0,33,3,9,19,1,4,3
0,21,3,12,6,2,3,3
1,1,2,8,11,8,9,27
1,39,3,5,13,3,10,27
1,1,2,8,11,8,9,24
1,1,2,8,10,8,2,18
1,39,3,5,13,3,10,12
1,1,2,8,11,8,9,12
1,1,3,12,2,8,1,9
1,1,1,8,11,8,9,9
1,39,3,5,13,3,10,9
1,1,4,5,2,5,2,9
1,1,2,5,4,8,9,6
1,11,4,9,4,4,2,6
1,1,3,12,2,9,1,3
1,1,1,5,7,1,2,3
1,1,4,10,4,4,2,3
1,22,2,8,10,4,9,3
2,39,2,8,13,8,10,33
2,1,3,8,11,8,9,24
2,1,2,8,19,3,9,21
2,39,3,5,13,3,10,15
2,1,2,8,10,3,2,12
2,1,2,6,11,8,9,12
2,1,2,8,11,8,9,9
2,1,2,8,11,8,9,9
2,39,2,8,11,3,10,9
2,1,2,8,11,3,10,9
2,1,2,8,13,8,9,9
2,1,2,12,2,8,9,6
2,39,2,2,11,3,10,6
2,1,2,8,11,3,9,3
2,1,3,1,2,8,1,3
2,1,3,12,10,8,1,0
3,39,2,8,13,8,9,30
3,1,2,8,11,8,9,27
3,1,3,8,11,8,9,15
3,1,3,8,11,8,9,15
3,39,2,8,13,8,10,12
3,1,2,5,19,3,10,12
3,1,2,6,11,8,9,9
3,1,3,5,11,3,10,9
3,1,2,6,11,3,10,9
3,39,3,8,13,8,10,9
3,1,2,4,19,3,2,6
3,1,2,8,13,3,10,6
3,1,2,8,13,3,4,6
3,1,3,12,11,8,9,6
3,1,2,6,11,3,9,6
3,1,3,8,10,3,2,3
4,1,2,8,13,8,9,24
4,39,2,8,13,8,10,21
4,1,2,8,11,8,9,21
4,1,2,8,11,8,9,21
4,39,2,8,13,8,9,12
4,39,2,8,13,8,10,9
4,1,2,5,19,8,10,9
4,39,2,19,11,8,9,9
4,1,2,5,11,3,10,9
4,1,3,5,11,8,9,9
4,1,2,8,11,9,9,9
4,1,2,6,11,3,10,9
4,1,4,8,13,8,5,6
4,1,2,6,11,8,9,6
4,1,3,8,11,8,9,3
4,1,3,8,11,8,9,3
5,39,2,8,11,8,9,24
5,81,2,18,13,8,10,24
5,39,2,8,11,8,9,21
5,39,2,8,13,8,9,15
5,1,2,8,13,8,9,12
5,39,2,5,13,8,10,9
5,39,2,8,13,8,10,9
5,1,2,8,13,8,9,9
5,39,2,8,13,8,10,9
5,1,2,8,13,8,5,9
5,1,2,8,11,7,9,9
5,1,2,8,11,8,9,9
5,39,2,5,13,8,10,9
5,1,2,8,19,8,10,6
5,39,2,8,13,8,9,6
5,1,2,8,0,8,9,0
6,81,2,18,13,8,10,27
6,39,2,8,13,8,10,27
6,39,4,8,11,8,9,18
6,1,3,18,13,8,9,15
6,39,2,8,11,8,9,12
6,81,2,18,13,8,10,12
