Generacion,k,e,aa,da,af,df,puntos
0,1,3,11,12,2,6,69
0,11,2,9,4,4,2,63
0,39,3,5,13,3,10,63
0,1,2,8,11,8,9,60
0,1,2,8,10,8,9,60
0,1,2,5,7,5,6,57
0,52,3,3,12,7,9,48
0,1,3,12,2,9,1,45
0,21,3,12,6,2,3,39
0,27,1,16,16,7,10,39
0,76,4,20,10,4,9,39
0,1,4,10,6,1,2,36
0,33,3,9,19,1,4,33
0,66,4,20,7,9,10,33
0,9,1,15,10,8,7,27
0,90,1,17,14,5,0,9
1,1,3,11,12,2,6,63
1,39,3,5,13,3,10,63
1,1,3,11,12,2,6,63
1,1,3,11,12,2,6,63
1,1,3,11,12,2,8,54
1,11,2,5,13,4,2,54
1,39,3,5,16,1,10,51
1,11,2,9,4,4,2,48
1,39,2,5,11,3,10,48
1,39,3,5,13,10,10,42
1,1,2,11,12,2,4,39
1,1,2,8,11,8,9,36
1,11,2,8,11,8,9,36
1,11,2,9,4,0,2,33
1,1,3,8,2,8,9,18
1,39,2,5,4,3,10,9
2,39,3,5,13,3,10,57
2,39,3,5,12,3,10,57
2,1,3,11,12,2,6,54
2,1,3,11,12,2,6,54
2,1,3,11,12,2,6,54
2,1,3,11,12,2,6,54
2,1,3,11,12,2,6,54
2,39,3,11,12,2,6,54
2,1,3,11,12,2,6,54
2,19,3,11,12,2,6,54
2,1,1,11,12,2,6,48
2,7,3,5,18,3,10,45
2,39,3,5,13,3,6,39
2,39,3,11,13,6,1,27
2,39,3,5,6,2,10,12
2,1,3,11,0,2,6,3
3,39,2,5,13,3,10,73
3,39,3,5,13,3,10,60
3,39,3,5,12,3,10,54
3,39,3,5,12,0,10,54
3,1,3,5,12,2,6,54
3,1,3,5,17,2,6,54
3,39,3,5,12,3,10,54
3,1,3,0,12,2,6,46
3,1,3,11,12,2,6,42
3,1,3,11,12,2,6,42
3,1,3,11,12,2,6,42
3,72,3,11,12,2,6,42
3,1,3,11,12,2,6,42
3,39,3,11,12,3,6,21
3,1,3,11,12,3,6,21
3,39,3,5,13,3,2,18
4,39,3,5,13,3,10,69
4,39,3,5,13,3,10,69
4,38,3,5,13,3,10,69
4,39,3,5,12,3,10,66
4,39,3,5,12,3,10,66
4,39,3,5,12,3,10,66
4,39,2,5,13,3,10,63
4,39,2,5,13,3,10,63
4,39,2,5,13,3,7,33
4,39,3,5,12,3,4,30
4,39,3,5,12,3,4,30
4,39,3,5,13,0,10,21
4,39,3,5,7,3,10,21
4,39,3,5,12,0,10,18
4,39,3,5,12,0,10,18
4,39,3,5,12,0,10,18
5,39,3,5,13,3,10,48
5,39,3,5,13,3,10,48
5,38,3,5,13,3,10,48
5,39,3,5,12,3,10,48
5,39,3,5,13,3,10,48
5,37,3,5,13,3,10,48
5,37,3,5,13,3,10,48
5,38,3,5,13,3,10,48
5,39,3,5,12,3,10,48
5,39,3,5,12,3,10,48
5,39,3,5,13,3,10,48
5,38,3,5,13,3,10,48
5,39,2,5,13,4,10,48
5,38,3,5,13,3,10,48
5,39,3,5,12,3,10,48
5,39,3,5,13,3,4,0
6,39,3,5,13,3,10,54
6,39,3,5,13,3,10,54
6,38,3,5,13,3,10,54
6,21,3,5,13,3,10,54
6,39,3,5,13,3,10,54
6,39,3,5,13,3,10,54
6,39,3,5,13,3,10,54
6,39,3,5,13,3,10,54
6,39,3,5,13,3,10,54
6,55,3,5,13,3,10,54
6,38,2,5,13,3,10,51
6,39,3,5,12,3,10,51
6,39,3,5,12,3,10,51
6,39,2,5,12,3,10,18
6,39,3,5,16,3,10,9
6,39,3,5,7,3,10,0
7,39,3,5,13,3,10,51
7,39,3,5,13,3,10,51
7,38,3,5,13,3,10,51
7,21,3,5,13,3,10,51
7,39,3,5,13,3,10,51
7,101,3,5,13,3,10,51
7,38,3,5,13,3,10,51
7,39,3,5,13,3,10,51
7,21,3,5,13,3,10,51
7,21,3,5,13,3,10,51
7,12,3,5,13,3,10,51
7,21,3,5,13,3,10,51
7,38,3,5,13,3,10,51
7,38,3,5,13,6,10,46
7,38,3,5,13,9,10,7
7,68,3,8,16,3,10,3
8,38,3,17,13,3,10,84
8,53,4,5,13,6,10,48
8,38,3,5,13,3,10,45
8,21,3,5,13,3,10,45
8,39,3,5,13,3,10,45
8,39,3,5,13,3,10,45
8,39,3,5,13,3,10,45
8,39,3,5,13,3,10,45
8,21,3,5,13,3,10,45
8,21,3,5,13,3,10,45
8,39,3,5,13,3,10,45
8,39,3,5,13,3,10,45
8,39,4,5,13,3,10,45
8,21,3,5,13,3,10,45
8,21,3,5,13,3,10,45
8,38,3,5,13,3,1,3
9,38,3,17,13,3,10,66
9,38,3,17,13,3,10,66
9,38,3,17,13,3,10,66
9,53,2,19,13,6,10,60
9,53,4,5,13,6,10,57
9,21,4,5,13,6,10,57
9,53,4,5,13,4,10,48
9,53,4,5,13,3,10,39
9,21,3,5,13,3,10,37
9,21,3,5,13,3,10,37
9,38,3,5,13,3,10,37
9,21,3,5,13,3,10,37
9,21,3,5,13,3,10,37
9,38,2,5,13,7,10,33
9,53,4,5,2,3,10,20
9,38,3,5,13,3,3,18
10,53,2,19,13,6,10,54
10,26,3,17,13,4,10,54
10,53,2,19,13,6,10,54
10,38,3,17,13,3,10,48
10,67,3,17,13,3,10,48
10,38,2,17,13,3,10,48
10,38,3,17,13,3,10,48
10,53,2,17,13,3,10,48
10,38,3,17,13,3,10,48
10,38,3,17,13,3,10,48
10,38,3,17,13,3,10,48
10,38,3,17,13,3,10,48
10,38,3,17,13,3,10,48
10,53,3,17,13,6,10,42
10,38,4,17,13,3,10,36
10,38,3,17,0,3,10,0
11,53,2,19,13,6,10,57
11,26,3,17,13,4,10,57
11,53,2,19,13,6,10,57
11,26,3,17,13,4,10,57
11,53,2,19,13,6,10,57
11,53,2,19,13,6,10,57
11,53,2,19,13,6,10,57
11,53,2,19,13,6,10,57
11,26,3,17,13,4,10,57
11,26,3,17,11,4,10,57
11,38,3,17,13,3,10,48
11,26,3,17,13,3,10,48
11,26,3,19,13,6,10,15
11,38,3,17,13,6,10,15
11,53,3,19,13,6,10,15
11,17,2,17,13,9,10,9
12,53,2,17,13,6,8,48
12,26,3,17,13,4,10,45
12,53,2,19,13,6,10,45
12,26,3,17,13,4,10,45
12,52,3,17,13,4,10,45
12,26,3,19,13,3,10,45
12,53,2,19,13,6,10,45
12,26,3,17,13,4,10,45
12,8,2,17,13,6,10,45
12,53,3,17,13,4,10,45
12,26,2,17,13,6,10,45
12,26,3,17,13,4,10,45
12,26,3,17,13,4,10,45
12,53,2,19,13,6,10,45
12,26,3,17,13,4,10,45
12,53,2,19,13,6,4,42
13,26,3,17,18,4,10,51
13,26,2,17,13,8,8,48
13,53,2,17,13,6,8,48
13,53,2,17,13,6,8,48
13,26,3,17,13,4,6,48
13,53,2,19,13,6,10,45
13,53,2,19,13,6,10,45
13,26,3,17,13,4,10,45
13,26,3,17,13,4,10,45
13,26,3,17,13,4,10,45
13,26,3,17,13,4,10,45
13,26,3,17,10,4,10,45
13,53,2,19,13,6,10,45
13,53,2,19,13,6,10,45
13,53,2,19,13,5,8,42
13,26,2,17,13,4,10,30
14,26,2,17,13,8,8,57
14,53,2,17,13,6,8,57
14,53,2,17,13,6,8,57
14,26,2,17,18,8,7,57
14,53,2,17,13,6,8,57
14,26,2,17,13,8,8,57
14,26,2,17,13,8,8,57
14,53,2,17,13,6,9,57
14,49,3,17,18,8,6,54
14,26,4,17,18,4,10,54
14,26,3,17,18,4,8,54
14,26,3,17,18,4,10,54
14,26,2,17,13,1,8,18
14,53,2,17,13,8,3,15
14,35,2,20,18,6,8,15
14,26,2,12,0,8,8,0
15,26,2,17,13,8,8,48
15,53,2,17,13,6,8,48
15,53,2,17,13,6,8,48
15,26,2,17,18,8,7,48
15,53,2,17,13,6,8,48
15,99,2,17,13,8,8,48
15,53,2,17,13,6,8,48
15,81,2,17,13,8,8,48
15,26,2,17,13,8,7,48
15,53,2,17,13,6,8,48
15,54,2,17,13,6,8,48
15,26,2,17,18,8,8,48
15,53,2,17,13,7,7,48
15,53,2,17,13,8,8,48
15,53,2,17,13,3,8,48
15,26,2,4,1,8,8,0
16,26,2,17,18,8,7,60
16,53,2,17,18,6,8,57
16,53,4,17,18,6,7,57
16,26,2,17,13,8,8,54
16,53,2,17,13,8,8,54
16,26,2,17,13,8,8,54
16,26,2,17,13,8,8,54
16,53,2,17,13,8,8,54
16,53,2,17,13,6,8,51
16,53,2,17,13,6,8,51
16,53,2,17,12,6,8,48
16,53,2,17,13,6,7,36
16,53,2,17,13,6,7,36
16,26,2,17,1,6,8,21
16,53,2,17,13,6,2,21
16,88,2,19,13,3,7,12
17,26,2,17,18,8,7,54
17,53,4,17,18,6,7,54
17,26,2,17,13,8,8,54
17,26,2,17,18,9,7,54
17,26,3,17,18,8,7,54
17,26,4,17,18,8,7,54
17,26,2,17,18,9,7,54
17,26,2,17,18,8,8,54
17,53,3,17,18,6,7,54
17,51,2,17,13,8,7,54
17,53,2,18,18,6,8,51
17,53,2,16,2,6,1,51
17,53,2,17,18,6,8,51
17,26,2,17,18,5,7,21
17,53,2,17,18,6,0,3
17,53,2,12,18,0,8,3
18,26,2,17,18,8,7,57
18,26,2,17,13,8,8,57
18,26,2,17,13,8,7,57
18,98,2,17,18,7,8,57
18,26,2,17,18,8,7,57
18,26,2,17,13,8,8,57
18,26,2,17,13,8,8,57
18,26,2,17,18,9,7,54
18,53,4,17,18,6,7,54
18,26,2,17,18,9,7,54
18,26,2,17,18,9,7,54
18,53,4,17,18,6,7,54
18,26,2,17,18,2,7,18
18,26,2,17,18,3,7,12
18,26,2,17,18,6,7,12
18,26,2,17,18,9,5,9
19,26,2,17,18,8,7,57
19,98,2,17,18,7,8,57
19,26,2,17,18,8,7,57
19,26,2,17,18,7,8,57
19,26,2,17,18,7,8,57
19,26,2,17,18,8,8,57
19,98,2,17,19,8,8,57
19,26,2,17,13,8,8,54
19,26,2,17,13,8,7,54
19,26,2,17,13,8,8,54
19,26,2,17,13,8,7,54
19,26,2,17,13,7,8,54
19,58,2,17,13,4,7,27
19,98,2,17,18,3,8,12
19,26,2,17,13,10,8,12
19,26,2,17,0,8,7,0
20,1,2,17,6,7,7,84
20,26,2,4,18,7,5,81
20,26,2,17,18,8,7,45
20,26,2,17,18,7,8,45
20,98,2,17,18,7,8,45
20,26,2,17,18,8,7,45
20,26,2,17,18,8,7,45
20,26,2,17,18,8,7,45
20,26,2,17,18,8,7,45
20,98,2,17,18,7,8,45
20,37,2,17,18,7,8,45
20,98,2,17,18,7,8,45
20,87,2,17,18,7,8,45
20,26,2,17,18,8,7,45
20,26,2,17,18,7,1,9
20,26,2,17,18,2,8,6
21,26,2,4,18,7,5,67
21,1,2,17,6,7,7,66
21,26,2,17,6,8,7,66
21,1,2,17,6,7,7,66
21,26,2,6,18,8,7,54
21,26,2,17,18,7,8,45
21,26,2,17,18,6,8,45
21,26,2,17,18,8,7,42
21,26,2,17,18,8,7,42
21,28,2,17,18,8,7,42
21,26,2,17,18,8,7,42
21,73,3,17,18,7,8,36
21,26,2,4,6,7,5,36
21,26,2,17,18,7,5,27
21,26,2,4,6,3,7,24
21,26,2,17,18,0,8,19
22,1,2,17,6,5,7,54
22,1,2,17,6,7,7,51
